,y
2015-05-07,1.0328089053752365
2015-05-08,1.0828788952337232
2015-05-09,1.574381927577181
2015-05-10,-0.06415327718688862
2015-05-11,-0.6174881158008332
2015-05-12,0.447234357947753
2015-05-13,0.058142459641564836
2015-05-14,-1.7351399946368677
2015-05-15,-0.04454440732946091
2015-05-16,-0.5362012031785355
2015-05-17,-0.23579826418022792
2015-05-18,-0.5810782494576359
2015-05-19,0.466105872323243
2015-05-20,0.010645807247748412
2015-05-21,1.0960942553561668
2015-05-22,-1.7602704744858853
2015-05-23,2.346890096581464
2015-05-24,0.8909970402504697
2015-05-25,-0.2494306229272068
2015-05-26,1.5626993923356047
2015-05-27,0.9168810873067743
2015-05-28,-0.6484072177227465
2015-05-29,0.6891844758008852
2015-05-30,0.706018797725734
2015-05-31,-0.017605445785642493
2015-06-01,1.2722091896118854
2015-06-02,0.21112923781152743
2015-06-03,0.47009302454605967
2015-06-04,-0.44005888037379043
2015-06-05,-0.1582531708940711
2015-06-06,-0.5929258983172025
2015-06-07,1.4577245152436966
2015-06-08,-0.347867870627138
2015-06-09,-0.6737978607724395
2015-06-10,1.1822804094039145
2015-06-11,-0.499399659026577
2015-06-12,-3.1956120750591186
2015-06-13,1.1525836546981962
2015-06-14,-2.6223996805248038
2015-06-15,0.11683057410986286
2015-06-16,-1.3988104066886637
2015-06-17,-1.55834204946323
2015-06-18,0.6711667894287292
2015-06-19,-2.318938513298259
2015-06-20,-0.43705529324541564
2015-06-21,-0.006238398671104706
2015-06-22,-0.010910846481720915
2015-06-23,0.5497414892482542
2015-06-24,0.05972477957293217
2015-06-25,-0.41800397210733725
2015-06-26,2.302875469874748
2015-06-27,-1.2513473966055002
2015-06-28,2.2522112690788876
2015-06-29,-0.4178925379516269
2015-06-30,1.6110729862829825
2015-07-01,1.243027602742513
2015-07-02,-1.0468991391495865
2015-07-03,1.2337667261691907
2015-07-04,0.691664515261581
2015-07-05,0.3428287935738735
2015-07-06,-0.005930913729419396
2015-07-07,0.778659780677154
2015-07-08,-0.30446828870498216
2015-07-09,-1.0619686644853361
2015-07-10,1.1905560221076412
2015-07-11,-1.226434787371609
2015-07-12,1.435354133305664
2015-07-13,0.4537985074248715
2015-07-14,-0.767113822854508
2015-07-15,0.6119937430150875
2015-07-16,-0.34120398316890854
2015-07-17,-1.1297641644891627
2015-07-18,0.5413321493427989
2015-07-19,-0.9260817613539909
2015-07-20,1.6165769104754448
2015-07-21,0.5413975931019138
2015-07-22,-0.7064440808143819
2015-07-23,0.9048121177557674
2015-07-24,-0.22874943491706573
2015-07-25,-1.7889126912039486
2015-07-26,1.1704290354152884
2015-07-27,0.2261772656634714
2015-07-28,0.5455637991471967
2015-07-29,-0.07776875234018016
2015-07-30,1.72297655211174
2015-07-31,-0.2829961226136833
2015-08-01,1.1606978008831998
2015-08-02,1.8832681700582348
2015-08-03,-0.004777228468199057
2015-08-04,-0.6228680749928528
2015-08-05,0.5527198678272393
2015-08-06,0.32065443693725537
2015-08-07,0.5708622136520702
2015-08-08,-1.2805415102431543
2015-08-09,0.594468183041502
2015-08-10,0.2972734888835252
2015-08-11,-0.008971600905692267
2015-08-12,0.8362611867301166
2015-08-13,-0.9300231418975247
2015-08-14,0.16983621224500084
2015-08-15,1.0812573210104717
2015-08-16,-0.22083377049960795
2015-08-17,0.5452601226693387
2015-08-18,1.455737785125382
2015-08-19,0.13120335854803716
2015-08-20,0.9793039889638008
2015-08-21,-0.0513514798196516
2015-08-22,-1.09248020435064
2015-08-23,-0.9622240131810474
2015-08-24,-0.16450003391684956
2015-08-25,-1.0065052003975816
2015-08-26,-0.9809722244052713
2015-08-27,0.411362880830089
2015-08-28,-1.2101235773484411
2015-08-29,0.18841491517287706
2015-08-30,-0.21346718830359132
2015-08-31,-1.0697646886657761
2015-09-01,-2.1026636851965934
2015-09-02,1.6583151207005913
2015-09-03,-0.9161266801356276
2015-09-04,-2.979956934622453
2015-09-05,0.6383459568719259
2015-09-06,-0.2251731562914313
2015-09-07,-1.2340646040190182
2015-09-08,0.6161659848280594
2015-09-09,-1.0396394956052273
2015-09-10,0.47547807283874866
2015-09-11,-0.20639848037257333
2015-09-12,-0.4117952052242937
2015-09-13,-0.1479112934510672
2015-09-14,0.17300163164115573
2015-09-15,0.7715422360244737
2015-09-16,-0.7230448869163824
2015-09-17,0.038528226692295275
2015-09-18,0.36279348059130984
2015-09-19,-0.43347092124084596
2015-09-20,0.3356297777892493
2015-09-21,0.6532947821196066
2015-09-22,1.2271664507146802
2015-09-23,-0.043514020412238785
2015-09-24,-1.6511652754244674
2015-09-25,0.7382584862507076
2015-09-26,-0.35032730870574275
2015-09-27,-0.9618058627439661
