1267;Hungry gay guys feeling hungry and up 4 it, now. Call 08718730555 just 10p/min. To stop texts call 08712460324 (10p/min);1
1268;Ok. No wahala. Just remember that a friend in need ...;0
1269;I will see in half an hour;0
1270;Im in inperialmusic listening2the weirdest track ever byleafcutter john-sounds like insects being molested&someone plumbing,remixed by evil men on acid!;0
1271;Hey sorry I didntgive ya a a bellearlier hunny,just been in bedbut mite go 2 thepub l8tr if uwana mt up?loads a luv Jenxxx.;0
1272;SERIOUSLY. TELL HER THOSE EXACT WORDS RIGHT NOW.;0
1273;Can U get 2 phone NOW? I wanna chat 2 set up meet Call me NOW on 09096102316 U can cum here 2moro Luv JANE xx Calls1/minmoremobsEMSPOBox45PO139WA;1
1274;Tee hee. Off to lecture, cheery bye bye.;0
1275;Sorry chikku, my cell got some problem thts y i was nt able to reply u or msg u..;0
1276;If you still havent collected the dough pls let me know so i can go to the place i sent it to get the control number;0
1277;Ok...;0
1278;network operator. The service is free. For T & C's visit 80488.biz;1
1279;Let me know how to contact you. I've you settled in a room. Lets know you are ok.;0
1280;Wot u up 2 u weirdo?;0
1281;Can do lor...;0
1282;Dont put your phone on silent mode ok;0
1283;Can i meet at 5.. As 4 where depends on where wan 2 in lor..;0
1284;Waiting 4 my tv show 2 start lor... U leh still busy doing ur report?;0
1285;Oh ho. Is this the first time u use these type of words;0
1286;Am I the only one who doesn't stalk profiles?;0
1287;Ever green quote ever told by Jerry in cartoon A Person Who Irritates u Always Is the one Who Loves u Vry Much But Fails to Express It...!..!! :-) :-) gud nyt;0
1288;Yes i thought so. Thanks.;0
1289;But if she.s drinkin i'm ok.;0
1290;Just wondering, the others just took off;0
1291;Night has ended for another day, morning has come in a special way. May you smile like the sunny rays and leaves your worries at the blue blue bay. Gud mrng;0
1292;What do you do, my dog ? Must I always wait till the end of your day to have word from you ? Did you run out of time on your cell already?;0
1293;Happy new year to u too!;0
1294;Hey...Great deal...Farm tour 9am to 5pm $95/pax, $50 deposit by 16 May;0
1295;Eat jap done oso aft ur lect wat... got lect at 12 rite...;0
1296;Hey babe! I saw you came online for a second and then you disappeared, what happened ?;0
1297;Da my birthdate in certificate is in april but real date is today. But dont publish it. I shall give you a special treat if you keep the secret. Any way thanks for the wishes;0
1298;Happy birthday... May all ur dreams come true...;0
1299;Aiyah u did ok already lar. E nydc at wheellock?;0
1300;TELL HER I SAID EAT SHIT.;0
1301;Sure! I am driving but will reach my destination soon.;0
1302;K so am I, how much for an 8th? Fifty?;0
1303;Your daily text from me a favour this time;0
1304;Great to hear you are settling well. So what's happenin wit ola?;0
1305;Those cocksuckers. If it makes you feel better ipads are worthless garbage novelty items and you should feel bad for even wanting one;0
1306;I tot u reach liao. He said t-shirt.;0
1307;FRAN I DECIDED 2 GO N E WAY IM COMPLETELY BROKE AN KNACKERED I GOT UP BOUT 3 C U 2MRW LOVE JANX P.S THIS IS MY DADS FONE, -NO CREDIT;0
1308;I cant pick the phone right now. Pls send a message;0
1309;Your right! I'll make the appointment right now.;0
1310;Designation is software developer and may be she get chennai:);0
1311;Enjoy the jamster videosound gold club with your credits for 2 new videosounds+2 logos+musicnews! get more fun from jamster.co.uk! 16+only Help? call: 09701213186;1
1312;Get 3 Lions England tone, reply lionm 4 mono or lionp 4 poly. 4 more go 2 www.ringtones.co.uk, the original n best. Tones 3GBP network operator rates apply;1
1313;I jokin oni lar.. busy then i wun disturb .;0
1314;Ok, be careful ! Don't text and drive !;0
1315;I.ll always be there, even if its just in spirit. I.ll get a bb soon. Just trying to be sure i need it.;0
1316;U r too much close to my heart. If u go away i will be shattered. Plz stay with me.;0
1317;I love u 2 babe! R u sure everything is alrite. Is he being an idiot? Txt bak girlie;0
1318;How abt making some of the pics bigger?;0
1319;Got but got 2 colours lor. One colour is quite light n e other is darker lor. Actually i'm done she's styling my hair now.;0
1320;Whenevr ur sad, Whenevr ur gray, Remembr im here 2 listn 2 watevr u wanna say, Jus walk wid me a little while,& I promise I'll bring back ur smile.:-);0
1321;Why nothing. Ok anyway give me treat;0
1322;Win the newest Harry Potter and the Order of the Phoenix (Book 5) reply HARRY, answer 5 questions - chance to be the first among readers!;1
1323;Ok...;0
1324;Correct. So how was work today;0
1325;Just sent again. Do you scream and moan in bed, princess?;0
1326;I wake up long ago already... Dunno, what other thing?;0
1327;Oh just getting even with u.... u?;0
1328;I thk 50 shd be ok he said plus minus 10.. Did leave a line in between paragraphs?;0
1329;Can you call me plz. Your number shows out of coveragd area. I have urgnt call in vasai & have to reach before 4'o clock so call me plz;0
1330;Yeah jay's sort of a fucking retard;0
1331;Sorry, was in the bathroom, sup;0
1332;Ur balance is now 500. Ur next question is: Who sang Uptown Girl in the 80's ? 2 answer txt ur ANSWER to 83600. Good luck!;1
1333;My exam is for february 4. Wish you a great day.;0
1334;I dont know what to do to come out of this so only am ask questions like this dont mistake me.;0
1335;Aight no rush, I'll ask jay;0
1336;Good Morning plz call me sir;0
1337;It's ok lar. U sleep early too... Nite...;0
1338;Oh... Icic... K lor, den meet other day...;0
1339;Oh ! A half hour is much longer in Syria than Canada, eh ? Wow you must get SO much more work done in a day than us with all that extra time ! *grins*;0
1340;Sometimes we put walls around our hearts,not just to be safe from getting hurt.. But to find out who cares enough to break the walls & get closer.. GOODNOON:);0
1341;Sweet, we may or may not go to 4U to meet carlos so gauge patty's interest in that;0
1342;Then she buying today? no need to c meh...;0
1343;Aight sorry I take ten years to shower. What's the plan?;0
1344;Every monday..nxt week vl be completing..;0
1345;Might ax well im there.;0
1346;Just chill for another 6hrs. If you could sleep the pain is not a surgical emergency so see how it unfolds. Okay;0
1347;Yeah I'll try to scrounge something up;0
1348;Crazy ar he's married. like gd looking guys not me. My frens like say he's korean leona's fave but i dun thk he is. Aft some thinking mayb most prob i'll go.;0
1349;Were somewhere on Fredericksburg;0
1350;Que pases un buen tiempo or something like that;0
1351;Is it ok if I stay the night here? Xavier has a sleeping bag and I'm getting tired;0
1352;She doesnt need any test.;0
1353;Nothing much, chillin at home. Any super bowl plan?;0
1354;FREE2DAY sexy St George's Day pic of Jordan!Txt PIC to 89080 dont miss out, then every wk a saucy celeb!4 more pics c PocketBabe.co.uk 0870241182716 3/wk;1
1355;Bugis oso near wat...;0
1356;Yo theres no class tmrw right?;0
1357;Let Ur Heart Be Ur Compass Ur Mind Ur Map Ur Soul Ur Guide And U Will Never loose in world....gnun - Sent via WAY2SMS.COM;0
1358;Goodnight, sleep well da please take care pa. Please.;0
1359;Baaaaabe! I misss youuuuu ! Where are you ? I have to go and teach my class at 5 ...;0
1360;Convey my regards to him;0
1361;U ned to convince him tht its not possible witot hurting his feeling its the main;0
1362;Good afternoon loverboy ! How goes you day ? Any luck come your way? I think of you, sweetie and send my love across the sea to make you smile and happy;0
1363;If i start sending blackberry torch to nigeria will you find buyer for me?like 4a month. And tell dad not to buy bb from anyone oh.;0
1364;<#> %of pple marry with their lovers... becz they hav gud undrstndng dat avoids problems. i sent dis 2 u, u wil get gud news on friday by d person you like. And tomorrow will be the best day of your life. Dont break this chain. If you break you will suffer. send this to <#> frnds in <#> mins whn u read...;0
1365;Yo dude guess who just got arrested the other day;0
1366;Shuhui say change 2 suntec steamboat? U noe where? Where r u now?;0
1367;What does the dance river do?;0
1368;Yetunde, i'm sorry but moji and i seem too busy to be able to go shopping. Can you just please find some other way to get what you wanted us to get. Please forgive me. You can reply free via yahoo messenger.;0
1369;Hey i will be really pretty late... You want to go for the lesson first? I will join you. I'm only reaching tp mrt;0
1370;HOT LIVE FANTASIES call now 08707509020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870..k;1
1371;Bbq this sat at mine from 6ish. Ur welcome 2 come;0
1372;I don't know, same thing that's wrong everyso often, he panicks starts goin on bout not bein good enough ;0
1373;Alright. I'm out--have a good night!;0
1374;Did you try making another butt.;0
1375;Hope you are feeling great. Pls fill me in. Abiola;0
1376;I though we shd go out n have some fun so bar in town or something sound ok?;0
1377;1) Go to write msg 2) Put on Dictionary mode 3)Cover the screen with hand, 4)Press <#> . 5)Gently remove Ur hand.. Its interesting..:);0
1378;Bears Pic Nick, and Tom, Pete and ... Dick. In fact, all types try gay chat with photo upload call 08718730666 (10p/min). 2 stop texts call 08712460324;1
1379;500 New Mobiles from 2004, MUST GO! Txt: NOKIA to No: 89545 & collect yours today!From ONLY 1 www.4-tc.biz 2optout 087187262701.50gbp/mtmsg18 TXTAUCTION;1
1380;We're finally ready fyi;0
1381;Auntie huai juan never pick up her phone;0
1382;Double Mins & Double Txt & 1/2 price Linerental on Latest Orange Bluetooth mobiles. Call MobileUpd8 for the very latest offers. 08000839402 or call2optout/LF56;1
1383;Ya tel, wats ur problem..;0
1384;No. 1 Nokia Tone 4 ur mob every week! Just txt NOK to 87021. 1st Tone FREE ! so get txtin now and tell ur friends. 150p/tone. 16 reply HL 4info;1
1385;i dnt wnt to tlk wid u;0
1386;We spend our days waiting for the ideal path to appear in front of us.. But what we forget is.. paths are made by walking.. not by waiting.. Goodnight!;0
1387;Its ok my arm is feeling weak cuz i got a shot so we can go another time;0
1388;Please reserve ticket on saturday eve from chennai to thirunelvali and again from tirunelvali to chennai on sunday eve...i already see in net..no ticket available..i want to book ticket through tackle ..;0
1389;Storming msg: Wen u lift d phne, u say HELLO Do u knw wt is d real meaning of HELLO?? . . . It's d name of a girl..! . . . Yes.. And u knw who is dat girl?? Margaret Hello She is d girlfrnd f Grahmbell who invnted telphone... . . . . Moral:One can 4get d name of a person, bt not his girlfrnd... G o o d n i g h t . . .@;0
1390;That's ok. I popped in to ask bout something and she said you'd been in. Are you around tonght wen this girl comes?;0
1391;All e best 4 ur exam later.;0
1392;Hope ur head doesn't hurt 2 much ! Am ploughing my way through a pile of ironing ! Staying in with a chinky tonight come round if you like.;0
1393;Oh k.i think most of wi and nz players unsold.;0
1394;Haha... Where got so fast lose weight, thk muz go 4 a month den got effect... Gee,later we go aust put bk e weight.;0
1395;I wonder how you got online, my love ? Had you gone to the net cafe ? Did you get your phone recharged ? Were you on a friends net ? I think of you, boytoy;0
1396;Haha just kidding, papa needs drugs;0
1397;Thk shld b can... Ya, i wana go 4 lessons... Haha, can go for one whole stretch...;0
1398;Oh ok..;0
1399;R we still meeting 4 dinner tonight?;0
1400;Thats cool! I am a gentleman and will treat you with dignity and respect.;0
1401;Shall i start from hear.;0
1402;Then we wait 4 u lor... No need 2 feel bad lar...;0
1403;No did you check? I got his detailed message now;0
1404;You have registered Sinco as Payee. Log in at icicibank.com and enter URN <#> to confirm. Beware of frauds. Do NOT share or disclose URN to anyone.;0
1405;No, I decided that only people who care about stuff vote and caring about stuff is for losers;0
1406;Kaiez... Enjoy ur tuition... Gee... Thk e second option sounds beta... I'll go yan jiu den msg u...;0
1407;You have registered Sinco as Payee. Log in at icicibank.com and enter URN <#> to confirm. Beware of frauds. Do NOT share or disclose URN to anyone.;0
1408;cool. We will have fun practicing making babies!;0
1409;Actually getting ready to leave the house.;0
1410;K..k..any special today?;0
1411;URGENT, IMPORTANT INFORMATION FOR O2 USER. TODAY IS YOUR LUCKY DAY! 2 FIND OUT WHY LOG ONTO HTTP://WWW.URAWINNER.COM THERE IS A FANTASTIC SURPRISE AWAITING FOR YOU;1
1412;Then we gotta do it after that;0
1413;I've got ten bucks, jay is being noncomittal;0
1414;Where at were hungry too;0
1415;Pls speak to that customer machan.;0
1416;somewhere out there beneath the pale moon light someone think in of u some where out there where dreams come true... goodnite & sweet dreams;0
1417;Wen ur lovable bcums angry wid u, dnt take it seriously.. Coz being angry is d most childish n true way of showing deep affection, care n luv!.. kettoda manda... Have nice day da.;0
1418;Dear U've been invited to XCHAT. This is our final attempt to contact u! Txt CHAT to 86688 150p/MsgrcvdHG/Suite342/2Lands/Row/W1J6HL LDN 18 yrs;1
1419;So wats ur opinion abt him and how abt is character?;0
1420;Jay is snickering and tells me that x is totally fucking up the chords as we speak;0
1421;No..few hours before.went to hair cut .;0
1422;No wonder... Cos i dun rem seeing a silver car... But i thk i saw a black one...;0
1423;Lmao. Take a pic and send it to me.;0
1424;Speak only when you feel your words are better than the silence... Gud mrng:-);0
1425;No. She's currently in scotland for that.;0
1426;Do you work all this week ?;0
1427;Congratulations ur awarded either 500 of CD gift vouchers & Free entry 2 our 100 weekly draw txt MUSIC to 87066 TnCs www.Ldew.com 1 win150ppmx3age16;1
1428;Lol great now im getting hungry.;0
1429;Yes.. now only saw your message..;0
1430;I'll be at mu in like <#> seconds;0
1431;Ok...;0
1432;THING R GOOD THANX GOT EXAMS IN MARCH IVE DONE NO REVISION? IS FRAN STILL WITH BOYF? IVE GOTTA INTERVIW 4 EXETER BIT WORRIED!x;0
1433;Tell you what, if you make a little spreadsheet and track whose idea it was to smoke to determine who smokes too much for the entire month of february, I'll come up;0
1434;For sale - arsenal dartboard. Good condition but no doubles or trebles!;1
1435;Don't look back at the building because you have no coat and i don't want you to get more sick. Just hurry home and wear a coat to the gym!!!;0
1436;My painful personal thought- I always try to keep everybody happy all the time. But nobody recognises me when i am alone;0
1437;Thanks for ve lovely wisheds. You rock;0
1438;You intrepid duo you! Have a great time and see you both soon.;0
1439;I asked sen to come chennai and search for job.;0
1440;Dad went out oredi...;0
1441;I jus hope its true that missin me cos i'm really missin him! You haven't done anything to feel guilty about, yet.;0
1442;Wat so late still early mah. Or we juz go 4 dinner lor. Aiya i dunno...;0
1443;Arms fine, how's Cardiff and uni?;0
1444;In fact when do you leave? I think addie goes back to school tues or wed;0
1445;Cool breeze... Bright sun... Fresh flower... Twittering birds... All these waiting to wish u: GOODMORNING & HAVE A NICE DAY :);0
1446;Ya:)going for restaurant..;0
1447;Its ok., i just askd did u knw tht no?;0
1448;Free 1st week entry 2 TEXTPOD 4 a chance 2 win 40GB iPod or 250 cash every wk. Txt POD to 84128 Ts&Cs www.textpod.net custcare 08712405020.;1
1449;Those ducking chinchillas;0
1450;I am in a marriage function;0
1451;Looks like u wil b getting a headstart im leaving here bout 2.30ish but if u r desperate for my company I could head in earlier-we were goin to meet in rummer.;0
1452;Dont give a flying monkeys wot they think and I certainly dont mind. Any friend of mine and all that!;0
1453;As a registered optin subscriber ur draw 4 100 gift voucher will be entered on receipt of a correct ans to 80062 Whats No1 in the BBC charts;1
1454;say thanks2.;0
1455;Msg me when rajini comes.;0
1456;Ya! when are taking ure practical lessons? I start in june..;0
1457;That's good, because I need drugs;0
1458;Stupid.its not possible;0
1459;Can all decide faster cos my sis going home liao..;0
1460;Summers finally here! Fancy a chat or flirt with sexy singles in yr area? To get MATCHED up just reply SUMMER now. Free 2 Join. OptOut txt STOP Help08714742804;1
1461;U sleeping now.. Or you going to take? Haha.. I got spys wat.. Me online checking n replying mails lor..;0
1462;CLAIRE here am havin borin time & am now alone U wanna cum over 2nite? Chat now 09099725823 hope 2 C U Luv CLAIRE xx Calls1/minmoremobsEMSPOBox45PO139WA;1
1463;Fighting with the world is easy, u either win or lose bt fightng with some1 who is close to u is dificult if u lose - u lose if u win - u still lose.;0
1464;Bought one ringtone and now getting texts costing 3 pound offering more tones etc;1
1465;Yalru lyfu astne chikku.. Bt innu mundhe lyf ali halla ke bilo (marriage)program edhae, so lyf is nt yet ovr chikku..ali vargu lyfu meow meow:-D;0
1466;Kinda. First one gets in at twelve! Aah. Speak tomo;0
1467;09066362231 URGENT! Your mobile No 07xxxxxxxxx won a 2,000 bonus caller prize on 02/06/03! this is the 2nd attempt to reach YOU! call 09066362231 ASAP!;1
1468;Ok good then i later come find ... C lucky i told to go earlier... Later pple take finish no more again...;0
1469;Wat makes u thk i'll fall down. But actually i thk i'm quite prone 2 falls. Lucky my dad at home i ask him come n fetch me already.;0
1470;YOU 07801543489 are guaranteed the latests Nokia Phone, a 40GB iPod MP3 player or a 500 prize! Txt word:COLLECT to No:83355! TC-LLC NY-USA 150p/Mt msgrcvd18+;1
1471;Your account has been refilled successfully by INR <DECIMAL> . Your KeralaCircle prepaid account balance is Rs <DECIMAL> . Your Transaction ID is KR <#> .;0
1472;I wont touch you with out your permission.;0
1473;Hi its LUCY Hubby at meetins all day Fri & I will B alone at hotel U fancy cumin over? Pls leave msg 2day 09099726395 Lucy x Calls1/minMobsmoreLKPOBOX177HP51FL;1
1474;7 wonders in My WORLD 7th You 6th Ur style 5th Ur smile 4th Ur Personality 3rd Ur Nature 2nd Ur SMS and 1st Ur Lovely Friendship... good morning dear;0
1475;Take some small dose tablet for fever;0
1476;Oh. U must have taken your REAL Valentine out shopping first.;0
1477;Just sent you an email to an address with incomm in it, is that right?;0
1478;Will do, you gonna be at blake's all night? I might be able to get out of here a little early;0
1479;Friendship is not a game to play, It is not a word to say, It doesn\'t start on March and ends on May, It is tomorrow, yesterday, today and e;0
1480;Nice. Wait...should you be texting right now? I'm not gonna pay your ticket, ya know!;0
1481;I'm watching lotr w my sis dis aft. So u wan 2 meet me 4 dinner at nite a not?;0
1482;Why you keeping me away like this;0
1483;I think its far more than that but find out. Check google maps for a place from your dorm.;0
1484;My trip was ok but quite tiring lor. Uni starts today but it's ok 4 me cos i'm not taking any modules but jus concentrating on my final yr project.;0
1485;Have you always been saying welp?;0
1486;I'm a guy, browsin is compulsory;0
1487;Ok...;0
1488;Purity of friendship between two is not about smiling after reading the forwarded message..Its about smiling just by seeing the name. Gud evng musthu;0
1489;Sorry, I'll call later;0
1490;(I should add that I don't really care and if you can't I can at least get this dude to fuck off but hey, your money if you want it);0
1491;Hello lover! How goes that new job? Are you there now? Are you happy? Do you think of me? I wake, my slave and send you a teasing kiss from across the sea;0
1492;I told your number to gautham..;0
1493;Tell them no need to investigate about me anywhere.;0
1494;Ok i juz receive..;0
1495;Cant believe i said so many things to you this morning when all i really wanted to say was good morning, i love you! Have a beautiful morning. See you in the library later.;0
1496;Your account has been credited with 500 FREE Text Messages. To activate, just txt the word: CREDIT to No: 80488 T&Cs www.80488.biz;1
1497;In the end she might still vomit but its okay. Not everything will come out.;0
1498;How are you with moneY...as in to you...money aint a thing....how are you sha!;0
1499;It has everything to do with the weather. Keep extra warm. Its a cold but nothing serious. Pls lots of vitamin c;0
1500;Hey gals.. Anyone of u going down to e driving centre tmr?;0
1501;I'm always on yahoo messenger now. Just send the message to me and i.ll get it you may have to send it in the mobile mode sha but i.ll get it. And will reply.;0
1502;I'm putting it on now. It should be ready for <TIME>;0
1503;Time n Smile r the two crucial things in our life. Sometimes time makes us to forget smile, and sometimes someone's smile makes us to forget time gud noon;0
1504;SMS. ac JSco: Energy is high, but u may not know where 2channel it. 2day ur leadership skills r strong. Psychic? Reply ANS w/question. End? Reply END JSCO;1
1505;Host-based IDPS for linux systems.;0
1506;HOT LIVE FANTASIES call now 08707509020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870 is a national rate call;1
1507;Don no da:)whats you plan?;0
1508;Ill be there on <#> ok.;0
1509;Oh my God. I'm almost home;0
1510;Total video converter free download type this in google search:);0
1511;Thanks for the Vote. Now sing along with the stars with Karaoke on your mobile. For a FREE link just reply with SING now.;1
1512;Wen ur lovable bcums angry wid u, dnt take it seriously.. Coz being angry is d most childish n true way of showing deep affection, care n luv!.. kettoda manda... Have nice day da.;0
1513;Sounds like something that someone testing me would sayy;0
1514;When u love someone Dont make them to love u as much as u do. But Love them so much that they dont want to be loved by anyone except you... Gud nit.;0
1515;Pete,is this your phone still? Its Jenny from college and Leanne.what are you up to now?:);0
1516;Oops sorry. Just to check that you don't mind picking me up tomo at half eight from station. Would that be ok?;0
1517;Hey sweet, I was wondering when you had a moment if you might come to me ? I want to send a file to someone but it won't go over yahoo for them because their connection sucks, remember when you set up that page for me to go to and download the format disc ? Could you tell me how to do that ? Or do you know some other way to download big files ? Because they can download stuff directly from the internet. Any help would be great, my prey ... *teasing kiss*;0
1518;Hows the champ just leaving glasgow!;0
1519;K:)all the best:)congrats...;0
1520;I wonder if you'll get this text?;0
1521;I need to come home and give you some good lovin...;0
1522;Our brand new mobile music service is now live. The free music player will arrive shortly. Just install on your phone to browse content from the top artists.;1
1523;Shall i ask one thing if you dont mistake me.;0
1524;Check wid corect speling i.e. Sarcasm;0
1525;URGENT! Your Mobile No was awarded a 2,000 Bonus Caller Prize on 1/08/03! This is our 2nd attempt to contact YOU! Call 0871-4719-523 BOX95QU BT National Rate;1
1526;Are you angry with me. What happen dear;0
1527;I thk u dun haf 2 hint in e forum already lor... Cos i told ron n darren is going 2 tell shuhui.;0
1528;Yup ok thanx...;0
1529;Hi:)cts employee how are you?;0
1530;Pls pls find out from aunt nike.;0
1531;Wow ... I love you sooo much, you know ? I can barely stand it ! I wonder how your day goes and if you are well, my love ... I think of you and miss you;0
1532;No screaming means shouting..;0
1533;Hey what happen de. Are you alright.;0
1534;Should I have picked up a receipt or something earlier;0
1535;I think chennai well settled?;0
1536;Oh dang! I didn't mean o send that to you! Lol!;0
1537;Unfortunately i've just found out that we have to pick my sister up from the airport that evening so don't think i'll be going out at all. We should try to go out one of th;0
1538;Horrible bf... I now v hungry...;0
1539;Remember on that day..;0
1540;You have won a Nokia 7250i. This is what you get when you win our FREE auction. To take part send Nokia to 86021 now. HG/Suite342/2Lands Row/W1JHL 16+;1
1541;How's it feel? Mr. Your not my real Valentine just my yo Valentine even tho u hardly play!!;0
1542;All sounds good. Fingers . Makes it difficult to type;0
1543;Midnight at the earliest;0
1544;You're not sure that I'm not trying to make xavier smoke because I don't want to smoke after being told I smoke too much?;0
1545;K come to nordstrom when you're done;0
1546;Do u konw waht is rael FRIENDSHIP Im gving yuo an exmpel: Jsut ese tihs msg.. Evrey splleing of tihs msg is wrnog.. Bt sitll yuo can raed it wihtuot ayn mitsake.. GOODNIGHT & HAVE A NICE SLEEP..SWEET DREAMS..;0
1547;Now press conference da:);0
1548;Hello from Orange. For 1 month's free access to games, news and sport, plus 10 free texts and 20 photo messages, reply YES. Terms apply: www.orange.co.uk/ow;1
1549;After completed degree. There is no use in joining finance.;0
1550;Good afternoon, my love ! Any job prospects ? Are you missing me ? What do you do ? Are you being lazy and bleak, hmmm ? Or happy and filled with my love ?;0
1551;Shant disturb u anymore... Jia you...;0
1552;Bishan lar nearer... No need buy so early cos if buy now i gotta park my car...;0
1553;Me, i dont know again oh;0
1554;Dude sux for snake. He got old and raiden got buff;0
1555;He says hi and to get your ass back to south tampa (preferably at a kegger);0
1556;In e msg jus now. U said thanks for gift.;0
1557;U too...;0
1558;Ok how you dear. Did you call chechi;0
1559;Yeah we do totes. When u wanna?;0
1560;Ok i found dis pierre cardin one which looks normal costs 20 its on sale.;0
1561;Good sleep is about rhythm. The person has to establish a rhythm that the body will learn and use. If you want to know more :-);0
1562;Wat r u doing?;0
1563;Message from . I am at Truro Hospital on ext. You can phone me here. as I have a phone by my side;0
1564;Single line with a big meaning::::: Miss anything 4 ur Best Life but, don't miss ur best life for anything... Gud nyt...;0
1565;Just got some gas money, any chance you and the gang want to go on a grand nature adventure?;0
1566;Dnt worry...use ice pieces in a cloth pack.also take 2 tablets.;0
1567;Dude just saw a parked car with its sunroof popped up. Sux;0
1568;Get ready to put on your excellent sub face :);0
1569;Tmrw. Im finishing 9 doors;0
1570;The <#> g that i saw a few days ago, the guy wants sell wifi only for <#> and with 3g for <#> . That's why i blanked him.;0
1571;I am late. I will be there at;0
1572;whatever, im pretty pissed off.;0
1573;Today is ACCEPT DAY..U Accept me as? Brother Sister Lover Dear1 Best1 Clos1 Lvblefrnd Jstfrnd Cutefrnd Lifpartnr Belovd Swtheart Bstfrnd No rply means enemy;0
1574;I dont have that much image in class.;0
1575;No:-)i got rumour that you going to buy apartment in chennai:-);0
1576;Near kalainar tv office.thenampet;0
1577;Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send GO to 86688 only 150p/msg. CC 08718720201 HG/Suite342/2Lands Row/W1J6HL;1
1578;SMS AUCTION - A BRAND NEW Nokia 7250 is up 4 auction today! Auction is FREE 2 join & take part! Txt NOKIA to 86021 now! HG/Suite342/2Lands Row/W1J6HL;1
1579;My sis is catching e show in e afternoon so i'm not watching w her. So c u wan 2 watch today or tmr lor.;0
1580;Sounds gd... Haha... Can... Wah, u yan jiu so fast liao...;0
1581;No. To be nosy I guess. Idk am I over reacting if I'm freaked?;0
1582;Remember all those whom i hurt during days of satanic imposter in me.need to pay a price,so be it.may destiny keep me going and as u said pray that i get the mind to get over the same.;0
1583;How to Make a girl Happy? It's not at all difficult to make girls happy. U only need to be... 1. A friend 2. Companion 3. Lover 4. Chef . . . <#> . Good listener <#> . Organizer <#> . Good boyfriend <#> . Very clean <#> . Sympathetic <#> . Athletic <#> . Warm . . . <#> . Courageous <#> . Determined <#> . True <#> . Dependable <#> . Intelligent . . . <#> . Psychologist <#> . Pest exterminator <#> . Psychiatrist <#> . Healer . . <#> . Stylist <#> . Driver . . Aaniye pudunga venaam..;0
1584;Why is that, princess? I bet the brothas are all chasing you!;0
1585;I shall book chez jules for half eight, if that's ok with you?;0
1586;Hhahhaahahah rofl wtf nig was leonardo in your room or something;0
1587;Yep, at derek's house now, see you Sunday <3;0
1588;It's cool, let me know before it kicks off around <#> , I'll be out and about all day;0
1589;Sorry, I'll call later;0
1590;I was wondering if it would be okay for you to call uncle john and let him know that things are not the same in nigeria as they r here. That <#> dollars is 2years sent and that you know its a strain but i plan to pay back every dime he gives. Every dime so for me to expect anything from you is not practical. Something like that.;0
1591;There are no other charges after transfer charges and you can withdraw anyhow you like;0
1592;Dont search love, let love find U. Thats why its called falling in love, bcoz U dont force yourself, U just fall and U know there is smeone to hold U... BSLVYL;0
1593;At 4. Let's go to bill millers;0
1594;I love you. You set my soul on fire. It is not just a spark. But it is a flame. A big rawring flame. XoXo;0
1595;"Somewhr someone is surely made 4 u. And God has decided a perfect time to make u meet dat person. . . . till den, . . . . . Enjoy ur crushes..!!!;-)";0
1596;That's my honeymoon outfit. :);0
1597;Will it help if we propose going back again tomorrow;0
1598;PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S. I. M. points. Call 08719899230 Identifier Code: 41685 Expires 07/11/04;1
1599;Never blame a day in ur life. Good days give u happiness. Bad days give u experience. Both are essential in life! All are Gods blessings! good morning.:;0
1600;Pls confirm the time to collect the cheque.;0
1601;As a Registered Subscriber yr draw 4 a 100 gift voucher will b entered on receipt of a correct ans. When are the next olympics. Txt ans to 80062;1
1602;URGENT! Your Mobile number has been awarded with a 2000 prize GUARANTEED. Call 09061790121 from land line. Claim 3030. Valid 12hrs only 150ppm;1
1603;Daddy will take good care of you :);0
1604;Yeah probably, I still gotta check out with leo;0
1605;K.then any other special?;0
1606;Carlos is taking his sweet time as usual so let me know when you and patty are done/want to smoke and I'll tell him to haul ass;0
1607;Ok pa. Nothing problem:-);0
1608;Have you heard about that job? I'm going to that wildlife talk again tonight if u want2come. Its that2worzels and a wizzle or whatever it is?!;0
1609;God picked up a flower and dippeditinaDEW, lovingly touched itwhichturnedinto u, and the he gifted tomeandsaid,THIS FRIEND IS 4U;0
1610;When you came to hostel.;0
1611;Ok no prob... I'll come after lunch then...;0
1612;Jus telling u dat i'll b leaving 4 shanghai on 21st instead so we'll haf more time 2 meet up cya...;0
1613;Are your freezing ? Are you home yet ? Will you remember to kiss your mom in the morning? Do you love me ? Do you think of me ? Are you missing me yet ?;0
1614;You all ready for * big day tomorrow?;0
1615;I'll probably be around mu a lot;0
1616;645;0
1617;RT-KIng Pro Video Club>> Need help? info@ringtoneking.co.uk or call 08701237397 You must be 16+ Club credits redeemable at www.ringtoneking.co.uk! Enjoy!;1
1618;Thnx dude. u guys out 2nite?;0
1619;Me sef dey laugh you. Meanwhile how's my darling anjie!;0
1620;Mm i had my food da from out;0
1621;K, makes sense, btw carlos is being difficult so you guys are gonna smoke while I go pick up the second batch and get gas;0
1622;Did u download the fring app?;0
