,time,data_values
975,2013-11-15,524.990013
976,2013-11-18,518.6299740000002
977,2013-11-19,519.549995
978,2013-11-20,514.9999849999998
979,2013-11-21,521.139992
980,2013-11-22,519.799988
981,2013-11-25,523.739998
982,2013-11-26,533.399979
983,2013-11-27,545.959999
984,2013-11-29,556.069977
985,2013-12-02,551.230026
986,2013-12-03,566.319984
987,2013-12-04,565.000008
988,2013-12-05,567.899994
989,2013-12-06,560.019974
990,2013-12-09,566.43
991,2013-12-10,565.54998
992,2013-12-11,561.3599780000002
993,2013-12-12,560.539986
994,2013-12-13,554.429993
995,2013-12-16,557.500023
996,2013-12-17,554.990005
997,2013-12-18,550.769989
998,2013-12-19,544.4599910000002
999,2013-12-20,549.019989
1000,2013-12-23,570.090004
1001,2013-12-24,567.669975
1002,2013-12-26,563.900009
1003,2013-12-27,560.089989
1004,2013-12-30,554.5199809999998
1005,2013-12-31,561.019997
1006,2014-01-02,553.12999
1007,2014-01-03,540.9800190000002
1008,2014-01-06,543.929993
1009,2014-01-07,540.040024
1010,2014-01-08,543.460022
1011,2014-01-09,536.519997
1012,2014-01-10,532.9399950000002
1013,2014-01-13,535.7300190000002
1014,2014-01-14,546.3900219999998
1015,2014-01-15,557.3599929999998
1016,2014-01-16,554.2500150000002
1017,2014-01-17,540.6699980000002
1018,2014-01-21,549.069977
1019,2014-01-22,551.509979
1020,2014-01-23,556.179993
1021,2014-01-24,546.070015
1022,2014-01-27,550.500023
1023,2014-01-28,506.499977
1024,2014-01-29,500.749992
1025,2014-01-30,499.779984
1026,2014-01-31,500.599976
1027,2014-02-03,501.529984
1028,2014-02-04,508.790016
1029,2014-02-05,512.589996
1030,2014-02-06,512.509995
1031,2014-02-07,519.679985
1032,2014-02-10,528.989998
1033,2014-02-11,535.959984
1034,2014-02-12,535.919983
1035,2014-02-13,544.429977
1036,2014-02-14,543.990021
1037,2014-02-18,545.990013
1038,2014-02-19,537.370003
1039,2014-02-20,531.149994
1040,2014-02-21,525.249992
1041,2014-02-24,527.550018
1042,2014-02-25,522.060013
1043,2014-02-26,517.349998
1044,2014-02-27,527.670021
1045,2014-02-28,526.239975
1046,2014-03-03,527.76001
1047,2014-03-04,531.239983
1048,2014-03-05,532.360008
1049,2014-03-06,530.7499849999998
1050,2014-03-07,530.440018
1051,2014-03-10,530.919975
1052,2014-03-11,536.0899730000001
1053,2014-03-12,536.6099849999998
1054,2014-03-13,530.650009
1055,2014-03-14,524.68998
1056,2014-03-17,526.740013
1057,2014-03-18,531.399986
1058,2014-03-19,531.26001
1059,2014-03-20,528.700005
1060,2014-03-21,532.8699799999998
1061,2014-03-24,539.190018
1062,2014-03-25,544.98999
1063,2014-03-26,539.779991
1064,2014-03-27,537.4599910000002
1065,2014-03-28,536.8599780000002
1066,2014-03-31,536.739975
1067,2014-04-01,541.649994
1068,2014-04-02,542.549988
1069,2014-04-03,538.7900089999998
1070,2014-04-04,531.820023
1071,2014-04-07,523.4699780000002
1072,2014-04-08,523.440018
1073,2014-04-09,530.320015
1074,2014-04-10,523.4800190000002
1075,2014-04-11,519.6100230000002
1076,2014-04-14,521.679977
1077,2014-04-15,517.959999
1078,2014-04-16,519.01001
1079,2014-04-17,524.940025
1080,2014-04-21,531.170021
1081,2014-04-22,531.70002
1082,2014-04-23,524.750008
1083,2014-04-24,567.770004
1084,2014-04-25,571.93998
1085,2014-04-28,594.0900190000001
1086,2014-04-29,592.329979
1087,2014-04-30,590.089981
1088,2014-05-01,591.480026
1089,2014-05-02,592.580025
1090,2014-05-05,600.959976
1091,2014-05-06,594.4100269999999
1092,2014-05-07,592.329979
1093,2014-05-08,587.990013
1094,2014-05-09,585.540024
1095,2014-05-12,592.830017
1096,2014-05-13,593.760025
1097,2014-05-14,593.869987
1098,2014-05-15,588.819992
1099,2014-05-16,597.510017
1100,2014-05-19,604.5900190000001
1101,2014-05-20,604.710022
1102,2014-05-21,606.3100049999998
1103,2014-05-22,607.269974
1104,2014-05-23,614.129997
1105,2014-05-27,625.6300200000002
1106,2014-05-28,624.01001
1107,2014-05-29,635.37999
1108,2014-05-30,633.0000150000002
1109,2014-06-02,628.650009
1110,2014-06-03,637.539986
1111,2014-06-04,644.819992
1112,2014-06-05,647.349983
1113,2014-06-06,645.570023
1114,2014-06-09,93.699997
1115,2014-06-10,94.25
1116,2014-06-11,93.860001
1117,2014-06-12,92.290001
1118,2014-06-13,91.279999
1119,2014-06-16,92.199997
1120,2014-06-17,92.080002
1121,2014-06-18,92.18
1122,2014-06-19,91.860001
1123,2014-06-20,90.910004
1124,2014-06-23,90.830002
1125,2014-06-24,90.279999
1126,2014-06-25,90.360001
1127,2014-06-26,90.900002
1128,2014-06-27,91.980003
1129,2014-06-30,92.93
1130,2014-07-01,93.519997
1131,2014-07-02,93.480003
1132,2014-07-03,94.029999
1133,2014-07-07,95.970001
1134,2014-07-08,95.349998
1135,2014-07-09,95.389999
1136,2014-07-10,95.040001
1137,2014-07-11,95.220001
1138,2014-07-14,96.449997
1139,2014-07-15,95.32
1140,2014-07-16,94.779999
1141,2014-07-17,93.089996
1142,2014-07-18,94.43
1143,2014-07-21,93.940002
1144,2014-07-22,94.720001
1145,2014-07-23,97.190002
1146,2014-07-24,97.029999
1147,2014-07-25,97.669998
1148,2014-07-28,99.019997
1149,2014-07-29,98.379997
1150,2014-07-30,98.150002
1151,2014-07-31,95.599998
1152,2014-08-01,96.129997
1153,2014-08-04,95.589996
1154,2014-08-05,95.120003
1155,2014-08-06,94.959999
1156,2014-08-07,94.480003
1157,2014-08-08,94.739998
1158,2014-08-11,95.989998
1159,2014-08-12,95.970001
1160,2014-08-13,97.239998
1161,2014-08-14,97.5
1162,2014-08-15,97.980003
1163,2014-08-18,99.160004
1164,2014-08-19,100.529999
1165,2014-08-20,100.57
1166,2014-08-21,100.580002
1167,2014-08-22,101.32
1168,2014-08-25,101.540001
1169,2014-08-26,100.889999
1170,2014-08-27,102.129997
1171,2014-08-28,102.25
1172,2014-08-29,102.5
1173,2014-09-02,103.300003
1174,2014-09-03,98.940002
1175,2014-09-04,98.120003
1176,2014-09-05,98.970001
1177,2014-09-08,98.360001
1178,2014-09-09,97.989998
1179,2014-09-10,101.0
1180,2014-09-11,101.43
1181,2014-09-12,101.660004
1182,2014-09-15,101.629997
1183,2014-09-16,100.860001
1184,2014-09-17,101.580002
1185,2014-09-18,101.790001
1186,2014-09-19,100.959999
1187,2014-09-22,101.059998
1188,2014-09-23,102.639999
1189,2014-09-24,101.75
1190,2014-09-25,97.870003
1191,2014-09-26,100.75
1192,2014-09-29,100.110001
1193,2014-09-30,100.75
1194,2014-10-01,99.18
1195,2014-10-02,99.900002
1196,2014-10-03,99.620003
1197,2014-10-06,99.620003
1198,2014-10-07,98.75
1199,2014-10-08,100.800003
1200,2014-10-09,101.019997
1201,2014-10-10,100.730003
1202,2014-10-13,99.809998
1203,2014-10-14,98.75
1204,2014-10-15,97.540001
1205,2014-10-16,96.260002
1206,2014-10-17,97.669998
1207,2014-10-20,99.760002
1208,2014-10-21,102.470001
1209,2014-10-22,102.989998
1210,2014-10-23,104.830002
1211,2014-10-24,105.220001
1212,2014-10-27,105.110001
1213,2014-10-28,106.739998
1214,2014-10-29,107.339996
1215,2014-10-30,106.980003
1216,2014-10-31,108.0
1217,2014-11-03,109.400002
1218,2014-11-04,108.599998
1219,2014-11-05,108.860001
1220,2014-11-06,108.699997
1221,2014-11-07,109.010002
1222,2014-11-10,108.830002
1223,2014-11-11,109.699997
1224,2014-11-12,111.25
1225,2014-11-13,112.82
1226,2014-11-14,114.18
1227,2014-11-17,113.989998
1228,2014-11-18,115.470001
1229,2014-11-19,114.669998
1230,2014-11-20,116.309998
1231,2014-11-21,116.470001
1232,2014-11-24,118.629997
1233,2014-11-25,117.599998
1234,2014-11-26,119.0
1235,2014-11-28,118.93
1236,2014-12-01,115.07
1237,2014-12-02,114.629997
1238,2014-12-03,115.93
1239,2014-12-04,115.489998
1240,2014-12-05,115.0
1241,2014-12-08,112.400002
1242,2014-12-09,114.120003
1243,2014-12-10,111.949997
1244,2014-12-11,111.620003
1245,2014-12-12,109.730003
1246,2014-12-15,108.230003
1247,2014-12-16,106.75
1248,2014-12-17,109.410004
1249,2014-12-18,112.650002
1250,2014-12-19,111.779999
1251,2014-12-22,112.940002
1252,2014-12-23,112.540001
1253,2014-12-24,112.010002
1254,2014-12-26,113.989998
1255,2014-12-29,113.910004
1256,2014-12-30,112.519997
1257,2014-12-31,110.379997
1258,2015-01-02,109.330002
1259,2015-01-05,106.25
1260,2015-01-06,106.260002
1261,2015-01-07,107.75
1262,2015-01-08,111.889999
1263,2015-01-09,112.010002
1264,2015-01-12,109.25
1265,2015-01-13,110.220001
1266,2015-01-14,109.800003
1267,2015-01-15,106.82
1268,2015-01-16,105.989998
1269,2015-01-20,108.720001
1270,2015-01-21,109.550003
1271,2015-01-22,112.400002
1272,2015-01-23,112.980003
1273,2015-01-26,113.099998
1274,2015-01-27,109.139999
1275,2015-01-28,115.309998
1276,2015-01-29,118.900002
1277,2015-01-30,117.160004
1278,2015-02-02,118.629997
1279,2015-02-03,118.650002
1280,2015-02-04,119.559998
1281,2015-02-05,119.940002
1282,2015-02-06,118.93
1283,2015-02-09,119.720001
1284,2015-02-10,122.019997
1285,2015-02-11,124.879997
1286,2015-02-12,126.459999
1287,2015-02-13,127.080002
1288,2015-02-17,127.830002
1289,2015-02-18,128.720001
1290,2015-02-19,128.449997
1291,2015-02-20,129.5
1292,2015-02-23,133.0
1293,2015-02-24,132.169998
1294,2015-02-25,128.78999299999998
1295,2015-02-26,130.419998
1296,2015-02-27,128.46000700000002
1297,2015-03-02,129.089996
1298,2015-03-03,129.360001
1299,2015-03-04,128.53999299999998
1300,2015-03-05,126.410004
1301,2015-03-06,126.599998
1302,2015-03-09,127.139999
1303,2015-03-10,124.510002
1304,2015-03-11,122.239998
1305,2015-03-12,124.449997
1306,2015-03-13,123.589996
1307,2015-03-16,124.949997
1308,2015-03-17,127.040001
1309,2015-03-18,128.470001
1310,2015-03-19,127.5
1311,2015-03-20,125.900002
1312,2015-03-23,127.209999
1313,2015-03-24,126.690002
1314,2015-03-25,123.379997
1315,2015-03-26,124.239998
1316,2015-03-27,123.25
1317,2015-03-30,126.370003
1318,2015-03-31,124.43
1319,2015-04-01,124.25
1320,2015-04-02,125.32
1321,2015-04-06,127.349998
1322,2015-04-07,126.010002
1323,2015-04-08,125.599998
1324,2015-04-09,126.559998
1325,2015-04-10,127.099998
1326,2015-04-13,126.849998
1327,2015-04-14,126.300003
1328,2015-04-15,126.779999
1329,2015-04-16,126.169998
1330,2015-04-17,124.75
1331,2015-04-20,127.599998
1332,2015-04-21,126.910004
1333,2015-04-22,128.619995
1334,2015-04-23,129.669998
1335,2015-04-24,130.279999
1336,2015-04-27,132.649994
1337,2015-04-28,130.559998
1338,2015-04-29,128.639999
1339,2015-04-30,125.150002
1340,2015-05-01,128.949997
1341,2015-05-04,128.699997
1342,2015-05-05,125.800003
1343,2015-05-06,125.010002
1344,2015-05-07,125.260002
1345,2015-05-08,127.620003
1346,2015-05-11,126.32
1347,2015-05-12,125.870003
1348,2015-05-13,126.010002
1349,2015-05-14,128.949997
1350,2015-05-15,128.770004
1351,2015-05-18,130.190002
1352,2015-05-19,130.070007
1353,2015-05-20,130.059998
1354,2015-05-21,131.389999
1355,2015-05-22,132.53999299999998
1356,2015-05-26,129.619995
1357,2015-05-27,132.03999299999998
1358,2015-05-28,131.779999
1359,2015-05-29,130.279999
1360,2015-06-01,130.53999299999998
1361,2015-06-02,129.96000700000002
1362,2015-06-03,130.119995
1363,2015-06-04,129.360001
1364,2015-06-05,128.649994
1365,2015-06-08,127.800003
1366,2015-06-09,127.419998
1367,2015-06-10,128.880005
1368,2015-06-11,128.589996
1369,2015-06-12,127.169998
1370,2015-06-15,126.919998
1371,2015-06-16,127.599998
1372,2015-06-17,127.300003
1373,2015-06-18,127.879997
1374,2015-06-19,126.599998
1375,2015-06-22,127.610001
1376,2015-06-23,127.029999
1377,2015-06-24,128.110001
1378,2015-06-25,127.5
1379,2015-06-26,126.75
1380,2015-06-29,124.529999
1381,2015-06-30,125.43
1382,2015-07-01,126.599998
1383,2015-07-02,126.440002
1384,2015-07-06,126.0
1385,2015-07-07,125.690002
1386,2015-07-08,122.57
1387,2015-07-09,120.07
1388,2015-07-10,123.279999
1389,2015-07-13,125.660004
1390,2015-07-14,125.610001
1391,2015-07-15,126.82
1392,2015-07-16,128.509995
1393,2015-07-17,129.619995
1394,2015-07-20,132.070007
1395,2015-07-21,130.75
1396,2015-07-22,125.220001
1397,2015-07-23,125.160004
1398,2015-07-24,124.5
1399,2015-07-27,122.769997
1400,2015-07-28,123.379997
1401,2015-07-29,122.989998
1402,2015-07-30,122.370003
1403,2015-07-31,121.300003
1404,2015-08-03,118.440002
1405,2015-08-04,114.639999
1406,2015-08-05,115.400002
1407,2015-08-06,115.129997
1408,2015-08-07,115.519997
1409,2015-08-10,119.720001
1410,2015-08-11,113.489998
1411,2015-08-12,115.239998
1412,2015-08-13,115.150002
1413,2015-08-14,115.959999
1414,2015-08-17,117.160004
1415,2015-08-18,116.5
1416,2015-08-19,115.010002
1417,2015-08-20,112.650002
1418,2015-08-21,105.760002
1419,2015-08-24,103.120003
1420,2015-08-25,103.739998
1421,2015-08-26,109.690002
1422,2015-08-27,112.919998
1423,2015-08-28,113.290001
1424,2015-08-31,112.760002
1425,2015-09-01,107.720001
1426,2015-09-02,112.339996
1427,2015-09-03,110.370003
1428,2015-09-04,109.269997
1429,2015-09-08,112.309998
1430,2015-09-09,110.150002
1431,2015-09-10,112.57
1432,2015-09-11,114.209999
1433,2015-09-14,115.309998
1434,2015-09-15,116.279999
1435,2015-09-16,116.410004
1436,2015-09-17,113.919998
1437,2015-09-18,113.449997
1438,2015-09-21,115.209999
1439,2015-09-22,113.400002
1440,2015-09-23,114.32
1441,2015-09-24,115.0
1442,2015-09-25,114.709999
1443,2015-09-28,112.440002
1444,2015-09-29,109.059998
1445,2015-09-30,110.300003
1446,2015-10-01,109.580002
1447,2015-10-02,110.379997
1448,2015-10-05,110.779999
1449,2015-10-06,111.309998
1450,2015-10-07,110.779999
1451,2015-10-08,109.5
1452,2015-10-09,112.120003
1453,2015-10-12,111.599998
1454,2015-10-13,111.790001
1455,2015-10-14,110.209999
1456,2015-10-15,111.860001
1457,2015-10-16,111.040001
1458,2015-10-19,111.730003
1459,2015-10-20,113.769997
1460,2015-10-21,113.760002
1461,2015-10-22,115.5
1462,2015-10-23,119.080002
1463,2015-10-26,115.279999
1464,2015-10-27,114.550003
1465,2015-10-28,119.269997
1466,2015-10-29,120.529999
1467,2015-10-30,119.5
1468,2015-11-02,121.18
1469,2015-11-03,122.57
1470,2015-11-04,122.0
1471,2015-11-05,120.919998
1472,2015-11-06,121.059998
1473,2015-11-09,120.57
1474,2015-11-10,116.769997
1475,2015-11-11,116.110001
1476,2015-11-12,115.720001
1477,2015-11-13,112.339996
1478,2015-11-16,114.18
1479,2015-11-17,113.690002
1480,2015-11-18,117.290001
1481,2015-11-19,118.779999
1482,2015-11-20,119.300003
1483,2015-11-23,117.75
1484,2015-11-24,118.879997
1485,2015-11-25,118.029999
1486,2015-11-27,117.809998
1487,2015-11-30,118.300003
1488,2015-12-01,117.339996
1489,2015-12-02,116.279999
1490,2015-12-03,115.199997
1491,2015-12-04,119.029999
1492,2015-12-07,118.279999
1493,2015-12-08,118.230003
1494,2015-12-09,115.620003
1495,2015-12-10,116.169998
1496,2015-12-11,113.18
1497,2015-12-14,112.480003
1498,2015-12-15,110.489998
1499,2015-12-16,111.339996
1500,2015-12-17,108.980003
1501,2015-12-18,106.029999
1502,2015-12-21,107.330002
1503,2015-12-22,107.230003
1504,2015-12-23,108.610001
1505,2015-12-24,108.029999
1506,2015-12-28,106.82
1507,2015-12-29,108.739998
1508,2015-12-30,107.32
1509,2015-12-31,105.260002
1510,2016-01-04,105.349998
1511,2016-01-05,102.709999
1512,2016-01-06,100.699997
1513,2016-01-07,96.449997
1514,2016-01-08,96.959999
1515,2016-01-11,98.529999
1516,2016-01-12,99.959999
1517,2016-01-13,97.389999
1518,2016-01-14,99.519997
1519,2016-01-15,97.129997
1520,2016-01-19,96.660004
1521,2016-01-20,96.790001
1522,2016-01-21,96.300003
1523,2016-01-22,101.419998
1524,2016-01-25,99.440002
1525,2016-01-26,99.989998
1526,2016-01-27,93.419998
1527,2016-01-28,94.089996
1528,2016-01-29,97.339996
1529,2016-02-01,96.43
1530,2016-02-02,94.480003
1531,2016-02-03,96.349998
1532,2016-02-04,96.599998
1533,2016-02-05,94.019997
1534,2016-02-08,95.010002
1535,2016-02-09,94.989998
1536,2016-02-10,94.269997
1537,2016-02-11,93.699997
1538,2016-02-12,93.989998
1539,2016-02-16,96.639999
1540,2016-02-17,98.120003
1541,2016-02-18,96.260002
1542,2016-02-19,96.040001
1543,2016-02-22,96.879997
1544,2016-02-23,94.690002
1545,2016-02-24,96.099998
1546,2016-02-25,96.760002
1547,2016-02-26,96.910004
1548,2016-02-29,96.690002
1549,2016-03-01,100.529999
1550,2016-03-02,100.75
1551,2016-03-03,101.5
1552,2016-03-04,103.010002
1553,2016-03-07,101.870003
1554,2016-03-08,101.029999
1555,2016-03-09,101.120003
1556,2016-03-10,101.169998
1557,2016-03-11,102.260002
1558,2016-03-14,102.519997
1559,2016-03-15,104.580002
1560,2016-03-16,105.970001
1561,2016-03-17,105.800003
1562,2016-03-18,105.919998
1563,2016-03-21,105.910004
1564,2016-03-22,106.720001
1565,2016-03-23,106.129997
1566,2016-03-24,105.669998
1567,2016-03-28,105.190002
1568,2016-03-29,107.68
1569,2016-03-30,109.559998
1570,2016-03-31,108.989998
1571,2016-04-01,109.989998
1572,2016-04-04,111.120003
1573,2016-04-05,109.809998
1574,2016-04-06,110.959999
1575,2016-04-07,108.540001
1576,2016-04-08,108.660004
1577,2016-04-11,109.019997
1578,2016-04-12,110.440002
1579,2016-04-13,112.040001
1580,2016-04-14,112.099998
1581,2016-04-15,109.849998
1582,2016-04-18,107.480003
1583,2016-04-19,106.910004
1584,2016-04-20,107.129997
1585,2016-04-21,105.970001
1586,2016-04-22,105.68
1587,2016-04-25,105.080002
1588,2016-04-26,104.349998
1589,2016-04-27,97.82
1590,2016-04-28,94.830002
1591,2016-04-29,93.739998
1592,2016-05-02,93.639999
1593,2016-05-03,95.18
1594,2016-05-04,94.190002
1595,2016-05-05,93.239998
1596,2016-05-06,92.720001
1597,2016-05-09,92.790001
1598,2016-05-10,93.419998
1599,2016-05-11,92.510002
1600,2016-05-12,90.339996
1601,2016-05-13,90.519997
1602,2016-05-16,93.879997
1603,2016-05-17,93.489998
1604,2016-05-18,94.559998
1605,2016-05-19,94.199997
1606,2016-05-20,95.220001
1607,2016-05-23,96.43
1608,2016-05-24,97.900002
1609,2016-05-25,99.620003
1610,2016-05-26,100.410004
1611,2016-05-27,100.349998
1612,2016-05-31,99.860001
1613,2016-06-01,98.459999
1614,2016-06-02,97.720001
1615,2016-06-03,97.919998
1616,2016-06-06,98.629997
1617,2016-06-07,99.029999
1618,2016-06-08,98.940002
1619,2016-06-09,99.650002
1620,2016-06-10,98.830002
1621,2016-06-13,97.339996
1622,2016-06-14,97.459999
1623,2016-06-15,97.139999
1624,2016-06-16,97.550003
1625,2016-06-17,95.330002
1626,2016-06-20,95.099998
1627,2016-06-21,95.910004
1628,2016-06-22,95.550003
1629,2016-06-23,96.099998
1630,2016-06-24,93.400002
1631,2016-06-27,92.040001
1632,2016-06-28,93.589996
1633,2016-06-29,94.400002
1634,2016-06-30,95.599998
1635,2016-07-01,95.889999
1636,2016-07-05,94.989998
1637,2016-07-06,95.529999
1638,2016-07-07,95.940002
1639,2016-07-08,96.68
1640,2016-07-11,96.980003
1641,2016-07-12,97.419998
1642,2016-07-13,96.870003
1643,2016-07-14,98.790001
1644,2016-07-15,98.779999
1645,2016-07-18,99.830002
1646,2016-07-19,99.870003
1647,2016-07-20,99.959999
1648,2016-07-21,99.43
1649,2016-07-22,98.660004
1650,2016-07-25,97.339996
1651,2016-07-26,96.669998
1652,2016-07-27,102.949997
1653,2016-07-28,104.339996
1654,2016-07-29,104.209999
1655,2016-08-01,106.050003
1656,2016-08-02,104.480003
1657,2016-08-03,105.790001
1658,2016-08-04,105.870003
1659,2016-08-05,107.480003
1660,2016-08-08,108.370003
1661,2016-08-09,108.809998
1662,2016-08-10,108.0
1663,2016-08-11,107.93
1664,2016-08-12,108.18
1665,2016-08-15,109.480003
1666,2016-08-16,109.379997
1667,2016-08-17,109.220001
1668,2016-08-18,109.080002
1669,2016-08-19,109.360001
1670,2016-08-22,108.510002
1671,2016-08-23,108.849998
1672,2016-08-24,108.029999
1673,2016-08-25,107.57
1674,2016-08-26,106.940002
1675,2016-08-29,106.82
1676,2016-08-30,106.0
1677,2016-08-31,106.099998
1678,2016-09-01,106.730003
1679,2016-09-02,107.730003
1680,2016-09-06,107.699997
1681,2016-09-07,108.360001
1682,2016-09-08,105.519997
1683,2016-09-09,103.129997
1684,2016-09-12,105.440002
1685,2016-09-13,107.949997
1686,2016-09-14,111.769997
1687,2016-09-15,115.57
1688,2016-09-16,114.919998
1689,2016-09-19,113.580002
1690,2016-09-20,113.57
1691,2016-09-21,113.550003
1692,2016-09-22,114.620003
1693,2016-09-23,112.709999
1694,2016-09-26,112.879997
1695,2016-09-27,113.089996
1696,2016-09-28,113.949997
1697,2016-09-29,112.18
1698,2016-09-30,113.050003
1699,2016-10-03,112.519997
1700,2016-10-04,113.0
1701,2016-10-05,113.050003
1702,2016-10-06,113.889999
1703,2016-10-07,114.059998
1704,2016-10-10,116.050003
1705,2016-10-11,116.300003
1706,2016-10-12,117.339996
1707,2016-10-13,116.980003
1708,2016-10-14,117.629997
1709,2016-10-17,117.550003
1710,2016-10-18,117.470001
1711,2016-10-19,117.120003
1712,2016-10-20,117.059998
1713,2016-10-21,116.599998
1714,2016-10-24,117.650002
1715,2016-10-25,118.25
1716,2016-10-26,115.589996
1717,2016-10-27,114.480003
1718,2016-10-28,113.720001
1719,2016-10-31,113.540001
1720,2016-11-01,111.489998
1721,2016-11-02,111.589996
1722,2016-11-03,109.830002
1723,2016-11-04,108.839996
1724,2016-11-07,110.410004
1725,2016-11-08,111.059998
1726,2016-11-09,110.879997
1727,2016-11-10,107.790001
1728,2016-11-11,108.43
1729,2016-11-14,105.709999
1730,2016-11-15,107.110001
1731,2016-11-16,109.989998
1732,2016-11-17,109.949997
1733,2016-11-18,110.059998
1734,2016-11-21,111.730003
1735,2016-11-22,111.800003
1736,2016-11-23,111.230003
1737,2016-11-25,111.790001
1738,2016-11-28,111.57
1739,2016-11-29,111.459999
1740,2016-11-30,110.519997
1741,2016-12-01,109.489998
1742,2016-12-02,109.900002
1743,2016-12-05,109.110001
1744,2016-12-06,109.949997
1745,2016-12-07,111.029999
1746,2016-12-08,112.120003
1747,2016-12-09,113.949997
1748,2016-12-12,113.300003
1749,2016-12-13,115.190002
1750,2016-12-14,115.190002
1751,2016-12-15,115.82
1752,2016-12-16,115.970001
1753,2016-12-19,116.639999
1754,2016-12-20,116.949997
1755,2016-12-21,117.059998
1756,2016-12-22,116.290001
1757,2016-12-23,116.519997
1758,2016-12-27,117.260002
1759,2016-12-28,116.760002
1760,2016-12-29,116.730003
1761,2016-12-30,115.82
