Date,AAPL,AMGN,AMZN,CPRT,EL,GS,ILMN,MA,PAA,RIO,TEF,UPS
2011-08-10,272610.2184,35521.418554170006,92633.13207234,2177.51009784,16737.417674880002,43895.17621926,7562.246999999998,33676.810117,22685.980611839997,99859.31790908,95617.53871020002,53887.73057646002
2011-08-11,280112.7706,36529.58808844,94651.56378648001,2287.76377368,17990.5255656,46982.239545899996,7676.360999999997,36304.865434,22852.36376046,105647.21534267999,99295.13635290004,56260.91180688001
2011-08-12,282578.6444,36794.50855,96531.6160214,2287.76377368,18474.181242720002,46333.79712033,7600.284999999998,36382.487321,21846.830818799997,108269.85636728,103073.49009540003,56678.174440800016
2011-08-15,287352.99580000003,37971.9328236,96841.7769231,2319.9210958,17272.37016624,47391.991508069994,7914.829999999998,37147.61735,22005.97991748,111435.11277628,105844.28283990004,57269.29650552001
2011-08-16,285149.449,37729.08906717,94327.08776624,2333.70280528,17213.74523568,46492.92409593,7673.434999999998,37147.61735,22034.91611724,109988.13841788,104433.69744270004,56678.174440800016
2011-08-17,285149.449,38060.239644119996,93492.03918474,2338.2967084399997,17418.93249264,46644.09472275,7512.504999999998,36171.799342,22056.61826706,111525.54867368,105894.66088980003,56573.858782320014
2011-08-18,274341.5766,37854.190396239996,87093.18119736,2241.82474208,16763.066082,45009.06504846,6890.729999999998,33809.876208999995,21528.53262144,104182.15380480001,100504.20955050003,54139.82675112001
2011-08-19,266839.0244,38251.57108858,85380.13867874,2237.2308389199998,16224.449532480001,44460.07698264,6845.376999999998,33288.700682,21087.2555751,101252.03072904,98287.57535490004,53635.634401800016
2011-08-22,267153.81680000003,38494.414845010004,84716.87151971999,2241.82474208,16209.793299840001,42371.53542789,6764.911999999998,33931.85346,20631.51042888,100727.50252411999,100554.58760040003,53896.42354800001
2011-08-23,280007.83979999996,39458.430969019995,92356.3731139,2306.1393863199996,16869.32376864,42510.77153154,7110.179999999998,35750.423384,21268.1068236,105249.29739411999,104030.67304350002,55495.93031136002
2011-08-24,281949.05960000004,39922.041776750004,92442.26382513999,2342.8906116,17089.167258240002,43883.24169609,7050.196999999997,36060.910932000006,21470.66022192,105375.90765047999,104030.67304350002,56347.84152228001
2011-08-25,280112.7706,39340.68854166,91631.07377454,2301.54548316,17078.17508376,43696.26749976,6874.636999999998,35805.867589,21354.91542288,103042.66149756,101058.36809940002,55339.45682364001
2011-08-26,287510.392,39796.94044768,95085.78904886001,2352.07841792,17572.82293536,44456.09880825,7260.868999999998,36071.999773,21600.87312084,106027.04611175999,101159.12419920001,56243.525863800016
2011-08-29,292284.7434,40319.42246909,98550.04773553999,2416.3930621599998,17734.0414944,46174.67014472999,7559.320999999998,36304.865434,21593.6390709,109427.435854,103778.78279400004,58008.19908642002
2011-08-30,292284.7434,40650.57304604,100644.82674856,2434.7686747999996,17865.94758816,45820.61262402,7557.857999999997,36559.908777,21687.68172012,109608.30764880001,103325.38034490004,58442.84766342002
2011-08-31,288454.7692,40768.3154734,102701.43211214,2471.51990008,17891.59599528,46234.342760579995,7622.229999999998,36559.908777,21933.63941808,110621.18969967999,105038.23404150004,58581.935208060015
2011-09-01,285569.1722,40488.677208420006,101417.84314971999,2430.17477164,17983.19744928,44619.203958239996,7407.168999999998,36604.264141,21875.76701856,109264.65123867999,104282.56329300003,57956.04125718001
2011-09-02,280375.0976,39811.6582511,100205.82978,2375.04793372,17594.807284320003,42590.33501934,7281.350999999998,35561.913087,21745.554119639997,107021.84098316,100504.20955050003,57034.58627394001
2011-09-06,284624.795,40120.73212292,103154.74419924,2365.8601274000002,17440.916841600003,41595.79142184,7238.923999999997,35816.95643,21615.341220719998,103983.19483052,95164.13626110004,55939.27185990001
2011-09-07,287772.719,40753.59766998,104929.8188982,2434.7686747999996,17843.963239200002,43099.541341259996,7433.502999999998,37602.259830999996,21832.362718919998,108088.98457248,97330.39240680003,56495.62203846001
2011-09-08,287930.1152,40702.08535801,103670.08846668,2379.6418368799996,17851.29135552,41687.28943281,7347.185999999998,37469.193739,21962.57561784,105158.86149672,96171.69725910002,56417.38529460002
2011-09-09,282945.9022,39767.50484084,100869.09693901999,2347.48451476,17294.3545152,40676.83313775,7101.401999999997,35706.068020000006,21825.12866898,102084.04098512,90781.24591980003,55826.26322988001
2011-09-12,284782.1912,39782.22264426,103336.06903407999,2352.07841792,17111.1516072,40943.37082188,7066.289999999997,35706.068020000006,21615.341220719998,101559.51278019999,89672.92882200003,55522.00922598001
2011-09-13,288297.373,40407.72928961,104753.26576954,2375.04793372,17514.1980048,41408.81722551,7338.407999999998,36471.198049,21514.064521559998,102626.65636952,91436.16056850002,56217.44694918001
2011-09-14,291760.0894,40665.29084946,106203.86444825999,2425.58086848,17821.97889024,41587.83507306,7547.616999999998,37391.571852,21456.19212204,102047.86662616,94509.22161240004,57512.69970864001
2011-09-15,294540.7556,41401.18102046,108212.75275004,2365.8601274000002,18137.087892,42952.34888883,7211.126999999998,38578.077839,21752.78816958,104706.68200972,98791.35585390002,57530.08565172002
2011-09-16,300154.5534,41732.331597410004,114186.9288874,2370.45403056,18631.735743600002,42761.39651811,7004.843999999998,38478.27827,21651.51147042,103928.93329208,98438.70950460002,57886.49748486002
2011-09-19,308496.55199999997,41599.87136663,115327.36666442,2324.51499896,18543.79834776,41695.24578159,6939.008999999998,38589.166679999995,21998.74586754,99696.53329375999,95970.18505950003,57199.75273320001
2011-09-20,309860.6524,42218.01911027,111300.04664849999,2287.76377368,18847.91517504,40820.047415789995,6580.573999999998,39232.319458000005,22034.91611724,98954.95893508,96222.07530900004,57556.164566340005
2011-09-21,308916.27520000003,41239.28518284,110641.55119566,2163.72838836,18247.0096368,38930.41458054,6096.320999999998,37812.94781,21716.61791988,92769.14355292,93501.66061440003,55930.57888836002
2011-09-22,301151.396,40503.39501184,106518.79705614,2126.97716308,17213.74523568,37386.88291722,6208.971999999998,36704.06371,21152.36202456,83327.63586436,89672.92882200003,54044.20406418001
2011-09-23,303040.1504,40547.5484221,106700.12189098001,2154.54058204,17429.92466712,37864.26384402,6096.320999999998,37369.39417,21094.48962504,83996.86150511999,92393.34351660003,53896.42354800001
2011-09-26,302200.704,40790.39217853,109677.66654729999,2223.44912944,17338.323213120002,39439.620902459996,6091.931999999998,37081.084303999996,21224.70252396,85697.05637624,95164.13626110004,54948.27310434001
2011-09-27,299262.6416,41592.51246492,106986.42426178,2251.0125484,17792.66642496,39602.726052449994,6247.009999999998,37491.371421,21702.14982,88645.26663148,97028.12410740004,55643.71082754002
2011-09-28,297583.7488,40967.005819570004,109610.86266078,2214.2613231200003,16653.144337200003,38317.775724479994,6045.115999999998,36570.997617999994,21282.574923480002,84575.65124847999,95768.67285990003,54896.11527510001
2011-09-29,292756.932,41047.95373838,106141.83226791999,2278.57596736,16294.06663752,39730.02763293,6077.301999999998,36415.753844000006,21354.91542288,83942.59996667999,99295.13635290004,56217.44694918001
2011-09-30,285779.0338,40444.52379816,103178.60273013999,2246.41864524,16092.543438720002,37613.638857449994,5986.595999999999,35173.803651999995,21311.51112324,79728.28714783999,96322.83140880003,54896.11527510001
2011-10-03,280742.3554,39664.480216899996,101150.62760364,2177.51009784,15425.684853600002,35835.394905119996,5587.196999999998,34475.206669,20949.80862624,76508.7692004,92594.85571620002,54087.66892188001
2011-10-04,279168.3934,39995.63079385,101398.756325,2260.2003547199997,16008.27010104,37625.57338062,5737.885999999998,34120.363757,20732.78712804,79348.45637875999,96574.72165830004,55687.175685240014
2011-10-05,283523.0216,41158.33726403,104738.95065099999,2315.32719264,16114.52778768,37510.20632331,5853.462999999998,34741.338853,21282.574923480002,82314.75381348,98337.95340480002,56999.81438778001
2011-10-06,282840.9714,41820.63841793,105698.06359317999,2352.07841792,16451.6211384,38958.261801270004,5841.758999999998,35074.004083,21687.68172012,86945.07176036,101310.25834890002,57825.64668408001
2011-10-07,277174.7082,41408.539922170006,107239.32468932,2324.51499896,16796.04260544,36873.69842091,3976.433999999999,34541.739714999996,21543.00072132,87921.77945228,100705.72175010003,57599.62942404002
2011-10-10,291392.8316,42218.01911027,110379.10735575999,2416.3930621599998,17250.38581728,38246.16858546,3875.4869999999987,36127.443977999996,21948.10751796,92950.01534772,104030.67304350002,58990.50487044001
2011-10-11,299997.1572,42011.969862390004,112364.13712664,2416.3930621599998,17250.38581728,38468.9463513,3834.522999999999,36537.731095,22078.32041688,92244.61534799999,103325.38034490004,59068.741614300015
2011-10-12,301466.1884,41680.819285440004,112998.77404858,2453.14428744,17682.74468016,39427.68637929,3809.6519999999987,36371.398479999996,22056.61826706,94686.3845778,105894.66088980003,59599.01287824001
2011-10-13,306135.609,41931.021943579995,112683.8414407,2457.7381905999996,17723.04931992,38250.14675985,3972.0449999999987,37258.50576,22136.192816400002,94433.16406508,106045.79503950004,59190.44321586002
2011-10-14,316313.8966,42306.32593079,117722.76316678,2466.9259969199998,17946.55686768,38480.88087447,3936.9329999999986,37879.480855999995,22208.5333158,96784.49739748,107456.38043670003,59946.73173984001
2011-10-17,314792.4,41533.64125124,115632.75585994,2402.61135268,17521.52612112,38548.5098391,3945.7109999999984,37158.706191,22280.8738152,92461.66150176,104534.45354250004,59120.89944354002
2011-10-18,316471.2928,42151.78899488,116372.37031783999,2443.9564811200003,17558.166702720002,40676.83313775,3895.9689999999987,37690.970559,22512.36341328,92136.09227112,105441.25844070002,60198.82791450001
2011-10-19,298790.45300000004,42181.22460172,110479.31318554,2416.3930621599998,17298.01857336,40096.01967681,3834.522999999999,35905.667158000004,22772.78921112,86619.50252972,103929.91694370002,59825.03013828001
2011-10-20,296272.1138,42144.430093170005,111471.82807098,2434.7686747999996,17477.557423200004,40123.86689754,3935.4699999999984,36116.355137,23033.21500896,86673.76406816,102317.81934690003,60155.363056800015
2011-10-21,294435.8248,43115.805118890006,112030.11769404,2489.8955127199997,17763.35395968,40613.18234751,3995.4529999999986,36970.195894000004,23105.55550836,91231.73329712,106196.92918920002,60902.95860924001
2011-10-24,304141.9238,43380.72558045,113380.51054298,2531.24064116,18203.04093888,41365.05730722,4201.735999999999,37779.681287,23510.662304999998,98611.30252496,107758.64873610003,61607.08930398002
2011-10-25,298108.4028,41555.71795637,108389.3058787,2480.7077064,17697.4009128,39956.78357316,4506.039999999999,36315.954275,23105.55550836,94216.11791132,105793.90479000003,60285.75762990001
2011-10-26,300259.4842,41908.945238450004,94670.6506112,2499.08331904,17789.0023668,42299.928288869996,4388.999999999998,36493.37573099999,23394.917505960002,96422.75380788,107053.35603750004,60311.83654452001
2011-10-27,303302.47740000003,42725.783328260004,98669.34039004,2572.5857696,18591.43110384,45713.20191549,4606.986999999998,38722.232772,23546.8325547,104218.32816376,112242.29517720004,62198.21136870001
2011-10-28,303512.339,42122.35338804,103698.71870376,2545.02235064,18576.774871200003,46091.12848254,4703.544999999998,39321.030186,23814.492402480002,105231.21021464,112544.56347660003,62146.05353946001
2011-10-31,303407.4082,42144.430093170005,101880.69864917999,2499.08331904,18034.49426352,43580.900442449994,4479.705999999998,38500.455952,23857.896702119997,97779.29226888,107657.89263630004,61059.43209696001
2011-11-01,297164.0256,40871.34009734,101207.8880778,2425.58086848,17909.916286080002,41190.01763406,4441.667999999999,37069.995463,23626.407104039998,93980.98457808,103929.91694370002,59633.78476440001
2011-11-02,297846.0758,40326.781370799996,102887.52865316,2480.7077064,18474.181242720002,42220.36480107,4421.185999999999,39664.78425700001,23120.02360824,97254.76406396,98892.11195370002,60285.75762990001
2011-11-03,302095.7732,40989.0825247,104161.57420321999,2540.42844748,21786.489819360002,42836.98183152,4489.946999999999,40651.691106,23380.44940608,101252.03072904,101562.14859840003,61337.60718624001
2011-11-04,299997.1572,40599.06073407,103297.89538464,2549.6162538,21606.95096952,41786.74379256,4794.250999999999,39930.916440999994,23959.173401279997,101360.55380592,99295.13635290004,60842.10780846001
2011-11-07,299577.434,42998.06269153,103546.024106,2517.45893168,21559.31821344,41997.58703523,4789.861999999999,40574.069219000005,24074.91820032,101668.03585708,99446.27050260002,61250.67747084001
2011-11-08,304456.7162,42681.629918,104018.42301782001,2549.6162538,21537.333864480002,43195.017526619995,4877.641999999999,40818.023721000005,24060.450100439997,104290.67688167999,100151.56320120003,62198.21136870001
2011-11-09,296272.1138,42321.04373421,100787.97793395999,2448.55038428,21053.67818736,39650.46414513,4690.377999999999,39631.517734,22859.597810400002,97851.6409868,93955.06306350003,59972.81065446001
2011-11-10,288717.0962,42652.19431116,100582.79456822,2476.11380324,21247.87326984,39582.8351805,4592.356999999999,39930.916440999994,23199.59815758,98412.34355067999,95819.05090980002,60746.48512152001
2011-11-11,288297.373,42578.60529406,103732.12064702,2526.646738,21079.32659448,40442.12084874,4650.876999999999,41050.889382,23308.108906679998,100347.67175503999,97834.17290580003,61528.852560120016
2011-11-14,284257.5372,42188.583503429996,104466.96339874,2499.08331904,21134.28746688,39499.29351831,4662.580999999998,40729.312993,23351.51320632,97743.11790992,95214.51431100002,61068.12506850001
2011-11-15,291445.29699999996,41644.02477689,103942.07571894,2540.42844748,21200.24051376,39682.28954025,4675.747999999999,41172.866633000005,23308.108906679998,100112.5384218,93703.17281400003,61346.30015778001
2011-11-16,288402.3038,41217.20847771,101155.39930982,2499.08331904,20943.75644256,38031.347168399996,4481.168999999998,40030.716010000004,23206.832207519998,96477.01534632001,93199.39231500003,60250.98574374001
2011-11-17,282893.4368,41143.619460609996,97590.93479336001,2499.08331904,20701.928604,36738.44049165,4400.703999999999,39853.294554,23076.6193086,93637.32816796,93300.14841480003,59920.65282522002
2011-11-18,281004.6824,40893.41680247,94069.41563251999,2508.27112536,20613.99120816,36563.400818489994,4263.181999999999,39964.182964,23206.832207519998,93384.10765524,94408.46551260001,60103.205227560014
2011-11-21,276597.58879999997,40451.88269987,90304.5394565,2462.33209376,19958.124797520002,36320.7321807,4154.919999999998,39010.542638,23134.49170812,88482.48201616001,92141.45326710002,59303.451845880016
2011-11-22,282211.38659999997,40959.646917859995,91778.99666612,2448.55038428,20331.85872984,35564.8790466,4053.972999999999,39321.030186,23235.768407279997,87288.72817048,91083.51421920002,59146.97835816002
2011-11-23,275076.0922,40429.805994739996,90180.47509582,2416.3930621599998,19712.6329008,34964.174713709996,3972.0449999999987,38478.27827,23192.36410764,83779.81535136,87305.16047670001,58155.97960260002
2011-11-25,272505.2876,40216.39784515,87035.9207232,2430.17477164,19646.67985392,35306.29771125,3993.989999999999,38389.567542,23120.02360824,83815.98971032,85642.68483000003,57773.488854840005
2011-11-28,281896.5942,41136.2605589,92642.6754847,2457.7381905999996,20566.358452080003,36113.86711242,3963.266999999999,39831.116872,23322.57700656,88554.83073408,90126.33127110003,59320.83778896001
2011-11-29,279693.0474,41312.87419994,89894.17272501999,2494.48941588,20342.850904320003,35330.16675759,3944.2479999999987,39664.78425700001,23467.25800536,87885.60509332,90176.70932100002,59468.61830514001
2011-11-30,286461.08400000003,42615.39980261,91755.13813522,2581.77357592,21614.27908584,38134.77970254,4070.065999999999,41538.798386,23460.023955419998,95988.66150036,94458.84356250003,62372.07079950001
2011-12-01,290763.2468,42681.629918,94064.64392634,2586.36747908,21178.2561648,37565.90076477,4087.621999999999,42248.48421,23865.130752060002,94342.72816767999,94005.44111340003,61833.10656402001
2011-12-02,292074.88180000003,42755.218935100005,93539.75624654,2595.5552854000002,21266.19356064,38687.74594275,4064.213999999999,41960.17434400001,24132.79059984,94415.0768856,93451.28256450003,61780.94873478001
2011-12-05,294540.7556,42313.6848325,93639.96207632001,2627.71260752,21006.04543128,39710.13676097999,4307.071999999999,41339.199248000004,24277.47159864,95699.26662868,94609.97771220004,62545.930230300015
2011-12-06,293019.259,42600.68199919,91611.98694982,2609.3369948799996,20559.030335760002,40243.21212924,4349.498999999999,41172.866633000005,24328.10994822,95120.47688532001,94962.62406150003,62415.53565720001
2011-12-07,291602.6932,42931.832576140005,93200.96510776,2618.5248012,20841.162814080002,41822.54736207,4352.424999999998,41516.62070399999,24299.17374846,95482.22047492,94156.57526310004,63728.17435974002
2011-12-08,292809.3974,42975.9859864,90891.45931663999,2586.36747908,20405.13989304,39749.91850488,4216.365999999999,40951.089813,24089.386300199996,90399.72304104,91083.51421920002,62606.78103108001
2011-12-09,295012.94419999997,43115.805118890006,92108.24439254,2623.11870436,20013.08566992,40358.57918655,4150.530999999999,41849.285934,24624.70599576,92371.22560436,93048.25816530002,62980.578807300015
2011-12-12,293701.30919999996,42063.48217436,90433.37552336001,2623.11870436,19888.50769248,38998.043545169996,3935.4699999999984,41172.866633000005,24581.301696119997,88826.13842628,90327.84347070003,62450.30754336002
2011-12-13,291392.8316,42262.17252053,86134.06825518,2600.14918856,19716.296958960003,37808.56940256,3797.947999999999,40906.734449,24682.578395279997,87560.03586267999,87254.78242680003,61763.56279170001
2011-12-14,284939.5874,42401.99165302,85990.91706978,2595.5552854000002,19338.89896848,37096.47618675,3980.822999999999,40041.804851,24682.578395279997,85371.48714560001,84483.98968230002,61407.150958560014
2011-12-15,283995.21020000003,43137.88182402,86491.94621868,2623.11870436,19485.461294880002,36559.4226441,3951.562999999999,39831.116872,24921.302043300002,84467.12817160001,84937.39213140002,62198.21136870001
2011-12-16,285569.1722,44190.20476855,86491.94621868,2650.68212332,19807.898412960003,35843.35125389999,3936.9329999999986,40163.782102,25087.685191919998,85733.23073519999,83778.69698370002,62380.763771040016
2011-12-19,286461.08400000003,44271.15268736,85571.00692594,2636.90041384,19694.31261,34888.5894003,3828.670999999999,39775.672667,25246.8342906,83381.89740280001,83677.94088390002,61546.23850320001
2011-12-20,296744.3024,45007.04285836,87093.18119736,2692.02725176,19969.116972,36193.43060022,3907.672999999999,41461.176499,25478.32388868,88265.43586239999,86347.97752860002,63076.20149424002
2011-12-21,297164.0256,46464.10539694,83194.6972483,2701.21505808,20284.22597376,36599.204388,3974.970999999999,41494.443022,25970.2392846,88193.08714448,85441.17263040003,62997.964750380015
2011-12-22,298737.9876,46611.28343114,85427.85574054,2719.5906707199997,20254.91350848,37561.922590379996,4252.940999999999,41161.77779199999,25782.15398616,89621.97432339999,86599.86777810003,63458.69224200001
2011-12-23,302305.6348,46868.84499099,84592.80715903999,2747.15408968,20782.53788352,37311.29760381,4257.329999999999,41937.996662,25991.941434419998,89477.27688756,87002.89217730002,63867.261904380015
2011-12-27,304719.0432,47406.04481582,84110.86483486,2747.15408968,20951.08455888,36559.4226441,4359.739999999999,41560.976067999996,26114.9202834,89043.18458003999,86650.24582800003,63884.64784746001
2011-12-28,301780.9808,47096.970944,82975.19876402,2737.96628336,20683.608313200002,35851.30760268,4305.608999999999,41450.087658000004,26151.0905331,86185.4102222,84836.63603160002,63223.98201042002
2011-12-29,303617.2698,47641.529670539996,82960.88364548,2756.341896,20852.15498856,36205.36512339,4413.870999999999,41949.085502999995,26404.282281,87198.29227308,86096.08727910003,63919.419733620016
2011-12-30,303564.8044,47251.507879909994,82598.2339758,2751.74799284,20577.35062656,35974.631008770004,4459.223999999998,41339.199248000004,26563.431379679998,88482.48201616001,86599.86777810003,63623.85870126001
2012-01-03,308234.225,47177.91886281,85427.85574054,2701.21505808,20599.33497552,37935.87098304,4642.098999999998,40851.290244,26541.729229859997,94650.21021884,89320.28247270003,64467.076940640014
2012-01-04,309860.6524,46920.35730296,84702.55640117999,2659.86992964,20676.28019688,37689.22417086,4598.208999999999,39498.451642,26751.51667812,94577.86150092,87305.16047670001,64188.90185136002
2012-01-05,313323.3688,47398.68591411,84750.27346298001,2669.0577359599997,20643.30367344,37625.57338062,4608.449999999999,39077.075684,26737.04857824,93637.32816796,84937.39213140002,63563.00790048002
2012-01-06,316576.2236,47656.24747396001,87136.12655298,2673.6516391200003,20427.124242,37164.10515138,4643.561999999998,38023.635789,26404.282281,92678.70765552,83526.80673420001,63875.95487592002
2012-01-09,316104.035,47244.148978200006,85203.58555008,2705.80896124,20353.8430788,37669.333298909994,4655.265999999999,38345.212177999994,26360.877981359998,92913.84098876,84080.96528310003,63849.875961300015
2012-01-10,317205.8084,48325.90752957,85575.77863212,2742.5601865199997,20537.0459868,39117.38877687,4829.3629999999985,38677.877408,26505.55898016,95825.87688504,86146.46532900003,64493.15585526001
2012-01-11,316681.1544,48863.1073544,85365.8235602,2751.74799284,20379.49148592,39686.26771464,4975.662999999998,37868.392015,26331.9417816,96874.93329488,86196.84337890003,64858.26065994002
2012-01-12,315841.708,49702.02214934,83948.62682474,2756.341896,20533.38192864,40263.10300118999,5300.448999999998,38067.991152999995,26360.877981359998,99009.22047352,86952.51412740003,64971.26928996001
2012-01-13,314635.0038,49746.17555959999,85136.78166355999,2765.5297023199996,20548.03816128,39368.013763439994,5224.372999999999,37602.259830999996,26577.89947956,98213.3845764,85441.17263040003,64467.076940640014
2012-01-17,318307.5818,50092.04393997,86682.81446588,2765.5297023199996,21082.99065264,38858.80744152,5266.799999999998,38367.38986,26794.920977759997,101378.6409854,86700.62387790003,64501.848826800015
2012-01-18,321612.902,50938.31763662,90395.20187392,2783.90531496,21156.271815840002,41496.33706209,5310.689999999998,39077.075684,26765.984778,104164.06662532,86096.08727910003,65136.43574922002
2012-01-19,320616.05939999997,50879.446422940004,92785.8266701,2783.90531496,21284.513851440002,42836.98183152,5376.524999999999,39132.519888999996,26968.538176320002,103965.10765103999,88111.20927510002,65466.76866774002
2012-01-20,315002.26159999997,51195.87919646999,91106.18609474,2770.12360548,21258.865444320003,43258.66831685999,5310.689999999998,37779.681287,27272.368273800002,103711.88713832,87456.29462640002,65562.39135468002
2012-01-23,320353.73240000004,49878.63579038,88796.68030362,2770.12360548,21061.00630368,43039.86872540999,5312.152999999998,37602.259830999996,27438.75142242,105466.34354788001,87708.18487590003,65310.29518002001
2012-01-24,315107.1924,50180.35076049,89230.905566,2774.71750864,21280.849793280002,43310.38458393,5512.583999999998,38001.458107000006,27344.708773199996,104959.90252244,86599.86777810003,65197.28655000002
2012-01-25,334781.7174,50930.95873491,89612.6420604,2793.09312128,21694.888365360002,43071.694120529995,8068.444999999997,38677.877408,27720.87937008,107094.18970108,87103.64827710002,65736.25078548002
2012-01-26,333260.2208,50099.40284168,92246.62387175999,2765.5297023199996,21247.87326984,43187.06117784,7702.694999999997,38566.988998,27865.56036888,109626.39482828,88111.20927510002,65927.49615936002
2012-01-27,335253.906,50290.73428614,93224.82363866,2728.77847704,21244.20921168,44464.055157029994,7560.783999999998,38677.877408,27713.64532014,108504.98970052,89018.01417330003,66101.35559016002
2012-01-30,339556.0688,50283.37538443,91688.3342487,2719.5906707199997,21148.94369952,43652.507581469996,7455.447999999998,39032.72032,27851.092269,108306.03072624,87960.07512540004,66196.97827710002
2012-01-31,342126.8734,49989.019316030004,92781.05496392,2701.21505808,21225.88892088,44344.70992533,7587.117999999998,39431.918596,28212.794766,109355.08713608,87758.56292580004,65762.32970010002
2012-02-01,341917.0118,51394.569542640005,85633.03910628,2737.96628336,21581.3025624,45132.38845455,7603.2109999999975,39653.695415999995,27901.73061858,111579.81021211999,89471.41662240004,66744.63548412002
2012-02-02,341130.03079999995,51232.67370502,86711.44470296,2719.5906707199997,21562.9822716,45108.51940821,7588.580999999997,42315.017256,28125.986166720002,113261.91790376,89169.14832300002,66396.91662252002
2012-02-03,344540.2818,50982.471046880004,89555.38158624001,2724.18457388,21061.00630368,46755.48360567,7584.191999999998,43279.746423000004,28241.730965759998,113406.6153396,89169.14832300002,66675.09171180002
2012-02-06,347740.6712,50864.72861952001,87389.02698052,2692.02725176,21035.35789656,46699.78916421,7603.2109999999975,43390.634833000004,28198.326666119996,112809.73841676,87859.31902560004,66866.33708568002
2012-02-07,351413.2492,50901.52312807,87890.05612942,2682.83944544,21046.35007104,46138.866575219996,7578.339999999997,43568.056289,28357.4757648,110946.75893032001,88715.74587390003,67187.97703266003
2012-02-08,357289.37399999995,50084.68503826,88505.60622664,2687.4333485999996,20910.77991912,46206.49553985,7628.081999999998,43789.833109,28494.92271366,111290.41534044,89320.28247270003,66866.33708568002
2012-02-09,369618.743,49186.89902964,88267.02091764,2696.6211549199998,21123.295292400002,46099.08483132,7778.770999999998,43956.165724,28588.96536288,109879.615341,89421.03857250002,66562.08308178002
2012-02-10,369828.60459999996,49569.56191856,88534.23646372,2669.0577359599997,20848.4909304,45398.92613868,7884.106999999997,43922.899201,28531.09296336,107311.23585484,86700.62387790003,66666.39874026002
2012-02-13,376701.572,50187.7096622,91421.11870262,2664.4638327999996,20335.522788000002,45562.03128867,7907.514999999997,43978.34340599999,29153.221258199996,109698.7435462,87053.27022720003,67074.96840264
2012-02-14,381843.1812,49922.78920064,91282.7392234,2641.4943169999997,20210.94481056,44901.65433993,7949.941999999998,43867.454996,29167.68935808,106027.04611175999,86599.86777810003,67031.50354494002
2012-02-15,373028.99399999995,49966.942610900005,88023.66390246,2641.4943169999997,20218.27292688,45020.999571629996,7985.053999999997,43579.14513,29500.455655320002,104200.24098428,85390.79458050002,66701.17062642002
2012-02-16,376386.77959999995,50695.47388019,85857.30929674,2678.24554228,20548.03816128,45645.57295086,7891.421999999997,43601.322812,29587.2642546,105104.59995828,85743.44092980002,66727.24954104002
2012-02-17,376334.3142,49878.63579038,87083.637785,2659.86992964,20533.38192864,46111.019354489996,7581.265999999998,43911.81036,29500.455655320002,103874.67175364,86851.75802760002,66727.24954104002
2012-02-21,385883.017,49076.51550399,86969.11683668,2659.86992964,20570.02251024,46397.447910569994,7527.134999999998,44311.008636,29341.30655664,105520.60508632,87506.67267630003,66414.30256560002
2012-02-22,384518.91660000006,49150.104521090005,86167.47019844,2650.68212332,20665.2880224,45494.40232404,7477.392999999997,45109.405188,29485.98755544,104127.89226636,86902.13607750002,65979.65398860002
2012-02-23,387037.2558,49554.844115140004,85361.05185401998,2669.0577359599997,21009.709489440003,46067.259436199995,7503.726999999997,45031.783300999996,29370.2427564,105032.25124036,86448.73362840002,66622.93388256001
2012-02-24,391549.2802,49841.841281830006,85475.57280234,2678.24554228,20826.50658144,46095.10665693,7493.485999999997,46085.223196,29746.413353279997,105430.16918892,86902.13607750002,66501.23228100002
2012-02-27,394067.61939999997,49628.433132239996,85189.27043154,2623.11870436,21178.2561648,46238.32093497,7519.819999999998,46728.375974,29847.690052439997,106008.95893228,87204.40437690001,66735.94251258002
2012-02-28,401307.84459999995,50150.91515365001,87703.9595884,2632.30651068,21361.4590728,46588.40028129,7527.134999999998,47016.68584,29630.66855424,107510.19482912,87405.91657650004,66814.17925644001
2012-02-29,406554.3846,50047.89052971001,85742.78834842,2857.40776552,21449.39646864,45804.699926459994,7497.874999999997,46573.1322,29912.7965019,102970.31277964,86096.08727910003,66927.18788646001
2012-03-01,408075.8812,49738.816657890005,85909.79806471999,2917.1285065999996,21489.7011084,48187.62638607,7475.929999999998,46617.487563999995,30440.88214752,103585.27688196,86902.13607750002,66840.25817106002
2012-03-02,408600.5352,49841.841281830006,85556.6918074,2884.97118448,21379.779363600002,47722.17998243999,7512.504999999998,45774.735648,30050.243450759997,102047.86662616,85844.19702960002,66536.00416716002
2012-03-05,399628.9518,49473.89619633,86014.77560067999,2880.37728132,21562.9822716,47193.08278857,7443.743999999998,46307.000016,29789.81765292,98086.77432004,85491.55068030002,66344.75879328001
2012-03-06,397425.40499999997,48966.13197834,86410.82721362,2852.81386236,21288.177909600003,45219.90829113,7366.204999999998,45275.737802999996,28777.05066132,95228.9999622,82368.11158650003,65727.55781394002
2012-03-07,397740.1974,49267.84694845,87689.64446986001,2884.97118448,21394.43559624,46305.9498996,7382.297999999998,45652.758397000005,28979.60405964,95952.4871414,82166.59938690002,66066.58370400002
2012-03-08,406239.5922,49893.3535938,89536.29476152,2917.1285065999996,21584.96662056,46612.26932763,7394.001999999998,46273.733493,28950.667859880003,99153.91790936,84181.72138290002,66692.47765488001
