permit_id,issued,cost,lat,lng
2017004380,2017-01-20,35124.0,36.135427,-86.826774
2017026741,2017-04-21,3000.0,36.148524,-86.666277
2017065284,2017-11-27,15000.0,36.080175,-86.94446
2017051512,2017-12-18,624000.0,36.217973,-86.803319
2017062246,2017-09-25,80000.0,36.184418,-86.763454
2017031363,2017-05-12,84000.0,36.163187,-86.652312
2017056359,2017-12-01,194885.0,36.205027,-86.73784
2017017518,2017-04-07,238029.0,36.075996,-86.984446
2017012074,2017-03-01,215387.0,36.126873,-86.752549
2017035142,2017-06-01,2000.0,36.212821,-86.611722
2017034157,2017-06-20,800.0,36.109643,-86.730714
2017027148,2017-04-27,201869.0,36.030238,-86.697368
2017051438,2017-08-07,75476.0,36.18861,-86.739619
2017024254,2017-04-17,70611.0,36.100603,-86.864857
2016058804,2017-10-02,262249.0,36.173855,-86.946517
2017053785,2017-08-23,1404.0,36.036676,-86.612719
2017030247,2017-05-11,241522.0,36.057824,-86.602472
2017071172,2017-11-03,4000.0,36.224799,-86.75792
2017039159,2017-09-27,3317707.0,36.187399,-86.880508
2017012748,2017-02-23,174833.0,36.209138,-86.764288
2017026846,2017-04-21,20500.0,36.085289,-86.900512
2017050857,2017-08-04,249632.0,36.158957,-86.842722
2017049501,2017-07-28,2000.0,36.041,-86.672054
2017026802,2017-04-21,7000.0,36.103848,-86.869445
2017077467,2017-12-05,4287.0,36.10767,-86.74753
2017051273,2017-09-18,112199.0,36.100679,-86.875576
2017018754,2017-03-20,190153.0,36.179121,-86.815665
2017032689,2017-05-25,259320.0,36.236498,-86.81438
2017061839,2017-09-22,3000.0,36.087656,-86.714589
2017037004,2017-06-19,145206.0,36.162176,-86.859612
2017041712,2017-06-26,40554.0,36.16511,-86.816598
2017040281,2017-06-26,10000.0,36.047994,-86.71649
2017035077,2017-05-26,25000.0,36.20717,-86.75423
2017030216,2017-05-08,3500.0,36.10085,-86.756381
2017081502,2017-12-22,5000.0,36.101967,-86.746406
2017046116,2017-08-30,3140.0,36.143505,-86.881816
2017019520,2017-04-17,28000.0,36.151972,-86.769984
2017067825,2017-10-20,15000.0,36.203358,-86.621723
2017061539,2017-09-21,2000.0,36.212821,-86.611722
2017029233,2017-05-03,1340.0,36.16767,-86.580826
2017034459,2017-05-25,195786.0,36.158579,-86.817032
2017065288,2017-10-09,10265.0,36.18331,-86.743355
2017064918,2017-10-06,23000.0,36.176889,-86.811661
2017049865,2017-08-01,4500.0,36.194486,-86.795283
2017053619,2017-08-15,15576.0,36.166276,-86.861339
2017022333,2017-04-07,500000.0,36.044933,-86.666984
2017000761,2017-02-17,157710.0,36.057505,-86.60205
2017022827,2017-08-04,90120.0,36.054232,-87.006509
2017006807,2017-01-30,3900.0,36.138923,-86.763982
201621272,2017-10-24,183247.0,36.060579,-86.652303
2016067833,2017-01-25,282526.0,36.177429,-86.792586
2017034331,2017-05-25,195786.0,36.158579,-86.817032
2017062628,2017-11-14,113551.0,36.119023,-86.792254
2017039904,2017-12-05,2000000.0,36.161034,-86.775618
2017033785,2017-05-22,2800.0,36.1626,-86.849124
2017073215,2017-11-21,5000.0,36.041083,-86.779209
2017029349,2017-05-03,4000.0,36.276986,-86.764471
2017075781,2017-11-29,3000.0,36.203427,-86.621743
2017072779,2017-11-16,223498.0,36.163563,-86.860995
2017051912,2017-08-08,6000.0,36.077905,-86.944909
2017033013,2017-11-29,17000000.0,36.145019,-86.799694
2017076963,2017-12-06,23000.0,36.210729,-86.696917
2017079305,2017-12-13,88400.0,36.093796,-86.882928
2017045696,2017-07-13,14281.0,36.183217,-86.690047
2017035512,2017-11-14,3688764.0,36.175553,-86.602972
2017054726,2017-11-09,10000000.0,36.142697,-86.801262
2017033188,2017-07-05,260559.0,36.153664,-86.827773
2017028441,2017-05-23,20000.0,36.269785,-86.710551
2017024871,2017-04-17,295030.0,36.149404,-86.786552
2016063715,2017-01-25,1.0,36.154769,-86.860202
2017057171,2017-08-31,3900.0,36.066851,-86.734884
2017019380,2017-03-22,19682.0,36.145,-86.780451
2017025188,2017-04-17,6000.0,36.127523,-86.787654
2017006596,2017-01-30,17000.0,36.12976,-86.879505
2017022988,2017-04-06,12000.0,36.26217,-86.712215
2017055078,2017-10-06,2100000.0,36.163177,-86.776012
2017045528,2017-07-13,7000.0,36.182513,-86.802417
2017040566,2017-06-27,222822.0,36.151094,-86.872235
2017006942,2017-02-14,24500.0,36.209388,-86.736803
2017046823,2017-07-20,5000.0,36.203392,-86.810584
2017003781,2017-06-28,225300.0,36.129867,-86.780268
2017066846,2017-10-24,25000.0,36.206805,-86.719662
2016026892,2017-02-15,210000.0,36.150565,-86.856202
2017039371,2017-06-14,2010.0,36.063606,-86.963577
2017031930,2017-05-15,75000.0,36.113999,-86.965989
2017008571,2017-02-06,35000.0,36.178002,-86.743434
2017027421,2017-07-11,10000.0,36.149138,-86.806507
2017044055,2017-07-06,20458.0,36.162942,-86.85624
2017013783,2017-09-07,510881.0,36.045472,-86.743936
2017039400,2017-06-14,11000.0,36.125705,-86.794058
2017015204,2017-03-24,305169.0,36.138207,-86.77695
2016072986,2017-02-16,458260.0,36.112492,-86.828238
2017037074,2017-06-07,1.0,36.097492,-86.839004
2017040993,2017-06-21,20000.0,36.061735,-86.686211
2017008931,2017-02-07,5000.0,36.166073,-86.860284
2017021924,2017-05-12,170000.0,36.24543,-86.756472
2016062679,2017-03-16,3500.0,36.079023,-86.643957
2017028683,2017-05-01,250421.0,36.1639,-86.863851
2017074943,2017-11-27,10.0,36.110022,-86.735449
2017050136,2017-08-08,3500.0,36.136371,-86.800917
2017051260,2017-08-04,31461.0,36.210006,-86.858543
2017014766,2017-04-10,830000.0,36.048377,-86.659109
2017030152,2017-05-10,2000.0,36.305899,-86.687227
2017019067,2017-03-21,6509.0,36.15863,-86.852243
2017011094,2017-10-06,497688.0,36.219331,-86.664779
2017062904,2017-10-05,234312.0,36.129142,-86.750025
2017048402,2017-07-25,60000.0,36.03891,-86.749186
2017031596,2017-05-12,13000.0,36.079386,-86.753378
2017028832,2017-05-02,16111.0,36.156375,-86.852266
2017051483,2017-12-18,624000.0,36.217973,-86.803319
2017009402,2017-02-21,15000.0,36.121333,-86.802233
2017036954,2017-06-06,2000.0,36.162809,-86.82209
2017064916,2017-10-06,7000.0,36.161397,-86.813287
2017035352,2017-06-01,5000.0,36.158567,-86.853978
2017016007,2017-03-09,322630.0,36.153774,-86.825978
2017012164,2017-02-27,292327.0,36.10737,-86.790711
2017013652,2017-03-14,429084.0,36.114292,-86.830213
2017026396,2017-04-20,150000.0,36.180214,-86.745548
2017044101,2017-08-22,363522.0,36.169651,-86.750957
2017019782,2017-03-23,24000.0,36.221344,-86.709392
2017008139,2017-02-09,2000.0,36.136708,-86.801639
2017051846,2017-08-14,223047.0,36.150661,-86.871759
2017024308,2017-04-12,25000.0,36.217096,-86.718134
2017055858,2017-08-25,24500.0,36.009681,-86.630355
2017044426,2017-07-13,5000.0,36.078678,-86.643493
2017031322,2017-05-11,5260.0,36.041083,-86.779209
2017029440,2017-05-16,238029.0,36.022988,-86.648431
2017040022,2017-06-16,22000.0,36.240664,-86.60971
2017074138,2017-11-17,22000.0,36.223945,-86.728639
2017045042,2017-07-12,5000.0,36.078487,-86.950301
2017037109,2017-06-06,2900.0,36.152058,-86.781811
2017066232,2017-10-13,48963.0,36.293969,-86.856368
2017016888,2017-03-21,191505.0,36.207944,-86.760715
2016064176,2017-08-22,15000.0,36.248962,-86.826596
2017047213,2017-08-03,214486.0,36.123149,-86.756166
2017014554,2017-03-10,243662.0,36.175808,-86.798912
2017018912,2017-06-27,14044004.0,36.106057,-86.814912
2017019599,2017-03-23,264840.0,36.146165,-86.782341
2017050785,2017-08-21,54249.0,36.143804,-86.818745
2017040415,2017-06-27,248281.0,36.195074,-86.763
2017021525,2017-03-31,189815.0,36.166871,-86.834949
2017006645,2017-01-30,53734.0,36.070303,-86.749304
2017034251,2017-05-24,2000.0,36.042735,-86.960062
201513727,2017-07-18,490905.0,36.198674,-86.741124
2017025758,2017-04-26,45300.0,36.0286,-86.736509
2017011325,2017-02-16,233861.0,36.204363,-86.806529
2017000322,2017-01-09,335000.0,36.021789,-86.690368
2017000373,2017-01-24,356537.0,36.101266,-86.813087
2017030611,2017-07-24,35000.0,36.212186,-86.866175
2016037468,2017-05-01,384362.0,36.042409,-86.947526
2017073455,2017-11-15,1000.0,36.105376,-86.705493
2017061931,2017-09-25,3900.0,36.207247,-86.763776
2017000477,2017-01-04,3250.0,36.090472,-86.790695
2017041725,2017-06-26,175000.0,36.165719,-86.773573
2017036709,2017-07-19,6000.0,36.109359,-86.813775
2017056680,2017-09-07,23000.0,36.173712,-86.753372
2017013230,2017-03-14,7000.0,36.183474,-86.749025
2017070836,2017-12-01,268670.0,36.074212,-86.987876
2017009290,2017-03-02,3000.0,36.15147,-86.78429
2017051590,2017-08-09,223047.0,36.149748,-86.878549
2017045823,2017-08-30,3140.0,36.143505,-86.881816
2017002583,2017-01-13,218766.0,36.123793,-86.754048
2017048835,2017-07-26,50000.0,36.239035,-86.674918
2017030283,2017-05-08,9000.0,36.156413,-86.877491
2017027993,2017-05-09,146783.0,36.179327,-86.59572
2017008896,2017-02-07,14795.0,36.051178,-86.736083
2017062794,2017-09-27,8000.0,36.096718,-86.811211
2017050515,2017-08-02,55000.0,36.192379,-86.791828
2017033803,2017-05-22,22079.0,36.07441,-86.745276
2017043110,2017-06-30,207163.0,36.182386,-86.809722
2017012657,2017-02-23,243775.0,36.162669,-86.875553
2017068497,2017-11-08,25000.0,36.117441,-86.743847
2017079064,2017-12-19,22000.0,36.13364,-86.798561
2017005980,2017-02-06,190153.0,36.057604,-86.602708
2017058383,2017-10-02,119071.0,36.148025,-86.870054
2017002100,2017-01-12,86129.0,36.132421,-86.837881
2017022070,2017-04-03,17578.0,36.043518,-86.752735
2017051637,2017-08-07,9000.0,36.190933,-86.616382
2016055338,2017-01-04,202770.0,36.290601,-86.788966
2017001775,2017-02-17,710934.0,36.098574,-86.832175
2017048690,2017-08-03,608310.0,36.089178,-86.846005
2017067945,2017-10-20,60000.0,36.10224,-86.788286
2017016143,2017-05-22,48963.0,36.067071,-86.750079
2017018986,2017-03-21,6000.0,36.361158,-86.728296
2017073940,2017-12-01,500.0,36.190393,-86.626187
2017009339,2017-02-28,215049.0,36.030295,-86.697399
2017071178,2017-11-03,2000.0,36.194821,-86.767287
2017035550,2017-05-31,15600.0,36.069522,-86.693414
2017008613,2017-02-06,50591.0,36.267159,-86.64544
2017043320,2017-06-30,223498.0,36.166066,-86.863177
2017067101,2017-11-21,6000.0,36.078435,-86.944809
2017044622,2017-07-11,5000.0,36.059591,-86.70645
2017051139,2017-08-04,3000.0,36.109585,-86.781852
2017019324,2017-05-25,5670.0,36.107105,-86.839835
2017051034,2017-08-08,163680.0,36.195855,-86.777692
2017052216,2017-08-11,250872.0,36.158916,-86.859161
2017034579,2017-08-04,1716.0,35.862625,-86.494448
2017056872,2017-12-27,1.0,36.133829,-86.890428
2017035330,2017-05-30,2000.0,36.03567,-86.771665
2017007963,2017-02-02,6808.0,36.257107,-86.696379
2017075361,2017-11-27,8800.0,36.082963,-86.731107
2016072566,2017-02-22,50000.0,36.068457,-86.719399
2017008070,2017-02-02,23000.0,36.131476,-86.800232
2017032707,2017-05-25,1582.0,35.982777,-86.615883
2017014419,2017-04-26,1000000.0,36.163518,-86.776222
2017072442,2017-11-15,50000.0,36.139561,-86.634551
2017001785,2017-01-13,282076.0,36.19101,-86.643206
2017052724,2017-08-10,30000.0,36.216303,-86.766255
2017000098,2017-06-21,6712425.0,36.175705,-86.757895
2017019458,2017-03-23,214373.0,36.15362,-86.827775
2017079721,2017-12-15,227891.0,36.195719,-86.72959
2017016275,2017-03-09,26068.0,36.138622,-86.785794
2017010059,2017-02-13,70000.0,36.148117,-86.742088
2017045746,2017-07-13,2500.0,36.150575,-86.625392
2017069968,2017-11-13,142953.0,36.06463,-86.601952
2017061079,2017-10-13,6827.0,36.052927,-86.711272
2017032618,2017-05-17,216288.0,36.186614,-86.812785
2017034851,2017-05-25,20628.0,36.172014,-86.747422
2017064262,2017-10-04,5500.0,36.215519,-86.755113
2017056531,2017-09-12,6000.0,36.156978,-86.804289
2017037747,2017-06-08,33795.0,36.1465,-86.844786
2017000777,2017-02-17,157710.0,36.057517,-86.602142
2017030305,2017-05-08,13000.0,36.229961,-86.74387
2017053696,2017-08-31,189590.0,36.273121,-86.703376
2017038169,2017-11-13,226427.0,36.186839,-86.705985
2017073094,2017-11-22,75000.0,36.177923,-86.742099
2016062055,2017-01-13,10000.0,36.075128,-86.63757
2017057510,2017-09-01,9000.0,36.191334,-86.745046
2017004431,2017-01-20,10.0,36.164689,-86.775897
2017019383,2017-10-30,263263.0,36.02621,-86.743377
2017019127,2017-03-21,5897.0,36.187885,-86.730994
2017044150,2017-07-06,152190.0,36.201355,-86.752149
2017003670,2017-02-08,136982.0,36.168598,-86.622175
2017041588,2017-06-23,62295.0,36.072793,-86.621836
2017035527,2017-05-31,16067.0,36.162938,-86.862163
2017068464,2017-11-01,60831.0,36.123194,-86.783175
2017021536,2017-07-19,12880911.0,36.044119,-86.77417
2017043773,2017-08-30,350000.0,36.152039,-86.78444
2017027304,2017-04-25,397655.0,36.137184,-86.817643
2017039105,2017-06-15,,36.254677,-86.70735
2016058220,2017-01-04,200000.0,36.194732,-86.772264
2017052551,2017-09-07,136982.0,36.126115,-86.908647
2017074232,2017-11-17,24500.0,36.202195,-86.762698
2017055967,2017-09-07,275993.0,36.208136,-86.736239
2017045227,2017-08-14,56325.0,36.066898,-86.657613
2017001949,2017-01-11,15442.0,36.157789,-86.844402
2017046677,2017-07-18,9000.0,36.187821,-86.777734
2017005987,2017-01-26,3629.0,36.185569,-86.768222
2017063399,2017-09-29,4000.0,36.04295,-86.965699
2017031269,2017-05-11,20000.0,36.153309,-86.576257
2017043720,2017-07-05,5000.0,36.195388,-86.770479
2017015479,2017-03-07,3100.0,36.065425,-86.622282
201600179,2017-06-27,68635.0,36.180267,-86.746094
2017050818,2017-08-09,10.0,36.173254,-86.795992
2017043351,2017-06-30,222822.0,36.117679,-86.747156
2017016718,2017-03-10,15000.0,36.184074,-86.762781
2017069076,2017-10-26,197138.0,36.280271,-86.700787
2017006303,2017-01-27,25000.0,36.251436,-86.711598
2016029387,2017-08-18,2475513.0,36.132482,-86.899229
2017041329,2017-06-22,15000.0,36.248648,-86.638905
2016039349,2017-03-10,1983088.0,36.086371,-86.691364
2017040974,2017-06-26,185985.0,36.064976,-86.939952
2017060509,2017-09-18,4000.0,36.178201,-86.789933
2017034177,2017-06-29,126168.0,36.194095,-86.740337
2017030492,2017-05-09,300000.0,36.122084,-86.833621
2017040859,2017-12-12,1500000.0,36.136457,-86.772455
2017051196,2017-08-08,70000.0,36.034807,-86.725118
2017017632,2017-05-10,255447.0,36.078487,-86.950301
2017075014,2017-12-20,50000.0,36.215892,-86.780324
2017047143,2017-08-22,165708.0,36.203964,-86.741792
2017031982,2017-05-31,3500.0,36.162563,-86.775623
2017004490,2017-01-20,4000.0,36.15775,-86.737257
2017045097,2017-07-11,33845.0,36.065802,-86.961831
2017051510,2017-09-18,38000.0,36.134365,-86.755686
2017074592,2017-12-04,181704.0,36.095722,-86.63395
2017009045,2017-03-10,165000.0,36.155293,-86.766
2017070029,2017-10-31,45701.0,36.110233,-86.89879
2017042230,2017-06-27,12694.0,36.229768,-86.740324
2017064030,2017-10-03,5000.0,36.232536,-86.655657
2016056955,2017-01-31,400000.0,36.194696,-86.832894
2017008749,2017-02-06,45000.0,36.17356,-86.722486
2017030244,2017-05-11,187562.0,36.057477,-86.601835
2017058251,2017-09-21,146445.0,36.162822,-86.871769
2017038453,2017-06-12,361607.0,36.116967,-86.789014
2017058479,2017-09-07,144192.0,36.205213,-86.739703
2017065326,2017-10-19,12500.0,36.258089,-86.645964
2017081157,2017-12-21,405540.0,36.096688,-86.805959
2017050478,2017-08-02,10000.0,36.035816,-86.794884
2017011216,2017-02-17,92000.0,36.147766,-86.685734
2017003215,2017-01-17,195744.0,36.185885,-86.724202
2017043610,2017-07-03,21000.0,36.214032,-86.706789
2016067993,2017-01-26,193307.0,35.989825,-86.665517
2017006509,2017-02-01,29000.0,36.192379,-86.791828
2017046791,2017-07-19,5000.0,36.189533,-86.742338
2017014526,2017-03-16,24000.0,36.229947,-86.812405
2017011290,2017-03-01,285455.0,36.154606,-86.827727
2017027216,2017-04-24,5462.0,36.211151,-86.596419
2016052826,2017-01-03,11500.0,36.162748,-86.77574
2017059234,2017-09-22,168975.0,36.078422,-86.657948
2017009363,2017-02-09,10000.0,36.242285,-86.63455
2017031355,2017-06-19,300000.0,36.175009,-86.759677
2017039930,2017-06-29,226990.0,36.203486,-86.810234
2017048537,2017-07-26,0.0,36.105377,-86.742365
2017034165,2017-06-29,115830.0,36.194095,-86.740337
2017010070,2017-04-19,434000.0,36.152635,-86.793552
2017004109,2017-01-19,30000.0,36.138494,-86.894297
2017063381,2017-09-29,67590.0,36.099682,-86.787225
2017002490,2017-01-18,15000.0,36.135594,-86.79198
2017060822,2017-09-19,7000.0,36.124334,-86.792558
2017053324,2017-08-14,6000.0,36.10508,-86.706239
201206521,2017-08-01,2000.0,36.118793,-86.737766
2017023290,2017-04-07,25000.0,36.193689,-86.734408
2017031578,2017-05-18,2500.0,36.215817,-86.735744
2017009857,2017-02-10,3500.0,36.162929,-86.856616
2017024631,2017-04-13,307422.0,36.123252,-86.777968
2017058645,2017-09-12,2000.0,36.066276,-86.681121
2016070154,2017-01-24,331955.0,36.108626,-86.812169
2017012888,2017-03-02,2000.0,36.13814,-86.806206
2017078215,2017-12-27,90000.0,36.164164,-86.781869
2017033281,2017-12-04,1.0,36.154318,-86.846902
2017008290,2017-02-03,1000.0,36.079981,-86.718616
2017038530,2017-06-12,27492.0,36.169173,-86.739843
2017001412,2017-02-27,2000.0,36.157096,-86.834652
2017029947,2017-05-08,254702.0,36.124904,-86.747068
201618717,2017-05-30,202348.0,36.051476,-86.615781
2017032884,2017-06-02,46350.0,35.985986,-86.668516
2017001917,2017-01-25,1.0,36.237861,-86.696473
2017070450,2017-11-06,6000.0,36.137198,-86.783574
2017038266,2017-06-12,225976.0,36.155074,-86.875177
2017028483,2017-04-28,73460.0,36.133434,-86.784954
2017045600,2017-07-27,532000.0,36.15227,-86.802217
2017030755,2017-05-10,5000.0,36.194911,-86.740633
2016055543,2017-03-23,369320.0,36.100889,-86.726609
2017053227,2017-08-16,2000.0,36.034799,-86.971834
2017025879,2017-04-18,2600.0,36.182598,-86.767568
2016066855,2017-01-18,8000.0,36.103187,-86.808813
2017021370,2017-05-25,10185000.0,36.157327,-86.779817
2017074393,2017-11-20,36600.0,36.318169,-86.861386
2017035365,2017-05-30,5000.0,36.25879,-86.709437
2017048051,2017-07-28,2000.0,36.165754,-86.758813
2017043985,2017-07-24,199165.0,36.187303,-86.804097
2017058378,2017-09-07,7500.0,36.182952,-86.80883
2017044826,2017-07-24,,36.200999,-86.976831
2016072438,2017-01-05,148473.0,36.058097,-86.609695
2017020564,2017-03-30,2000.0,36.165754,-86.758813
2017012954,2017-02-24,1.0,36.079394,-86.690052
2017023319,2017-04-07,31241.0,36.171578,-86.755367
2016065701,2017-02-17,1113159.0,36.151995,-86.781119
2017038039,2017-06-27,10000.0,36.117268,-86.83481
2017058760,2017-09-25,2000.0,36.028469,-86.606132
2017029064,2017-05-02,2680.0,36.083454,-86.638419
2017031948,2017-05-15,189815.0,36.190584,-86.810862
2017072185,2017-11-08,14580.0,36.072141,-86.946532
2017029338,2017-05-18,30300.0,36.250656,-86.651723
2017003975,2017-03-06,1211800.0,36.149679,-86.779389
2017048817,2017-07-27,13200.0,36.124527,-86.757396
2017060255,2017-09-15,18596.0,36.108755,-86.883305
2017030842,2017-05-24,11247.0,36.169485,-86.620896
2017070074,2017-11-27,85000.0,36.138535,-86.814248
2017032368,2017-05-16,15000.0,36.095419,-86.732552
2017041758,2017-08-03,104765.0,36.116395,-86.744854
2017002077,2017-01-11,24000.0,36.169528,-86.743741
2017054343,2017-08-18,1875.0,36.256202,-86.717411
2017058394,2017-09-18,125000.0,36.197572,-86.6914
2017035373,2017-06-14,205474.0,36.033651,-86.668984
2017047493,2017-07-20,9000.0,36.137493,-86.768667
2016064901,2017-05-03,50000.0,36.153456,-86.771013
2017013265,2017-04-05,4500.0,36.072837,-86.926469
2017039938,2017-06-19,157710.0,36.25876,-86.656396
2017001463,2017-01-17,326296.0,36.166773,-86.623274
2017045585,2017-07-12,157710.0,36.119509,-86.863059
2017016569,2017-04-19,126055.0,36.12328,-86.80449
2017007701,2017-02-15,32262.0,36.140627,-86.769504
2017018329,2017-03-22,328600.0,36.128342,-86.787567
2017031384,2017-05-11,270360.0,36.045291,-86.616375
2017042021,2017-07-06,4375.0,36.147734,-86.741783
2017018221,2017-03-27,136982.0,36.126101,-86.908616
2017015300,2017-03-08,726000.0,36.1997,-86.80166
2017070021,2017-10-31,1300.0,36.041135,-86.624143
2017015183,2017-03-31,233523.0,36.052648,-86.604078
201608985,2017-10-17,74942.0,36.085279,-86.964387
2017058920,2017-09-13,6200.0,36.08699,-86.648717
2017051254,2017-08-04,1.0,36.304478,-86.689312
2017052818,2017-08-16,91000.0,36.20298,-86.766137
2017048830,2017-07-26,50000.0,36.107398,-86.841083
2017058252,2017-09-21,146445.0,36.16287,-86.871618
2017011399,2017-03-17,533060.0,36.113159,-86.829609
2017000002,2017-01-09,258419.0,36.24318,-86.819616
2017015605,2017-03-07,60000.0,36.157876,-86.684706
2016044588,2017-03-21,110000.0,36.015703,-86.620135
2017031797,2017-05-12,2000.0,36.084811,-86.75034
2017048271,2017-07-24,40000.0,36.231042,-86.722213
2017039808,2017-08-07,1175.0,36.036694,-86.612708
2017021332,2017-04-07,227553.0,36.254241,-86.741232
2017040253,2017-06-19,478988.0,36.098299,-86.811919
2017007187,2017-01-31,10773.0,36.082512,-86.844488
2017043593,2017-07-06,30000.0,36.071116,-86.606426
2017069062,2017-10-26,4000.0,36.154935,-86.856125
2017021743,2017-09-12,207911.0,36.137173,-86.749064
2017059902,2017-09-14,8485.0,36.160657,-86.857021
2017076366,2017-11-30,244676.0,36.222766,-86.732436
2017026927,2017-04-21,4100.0,36.297819,-86.694437
2017028470,2017-05-08,270352.0,36.161168,-86.811043
2017047126,2017-07-19,47459.0,36.202866,-86.6347
2017045236,2017-07-11,15000.0,36.194221,-86.634218
2017058711,2017-09-08,16750.0,36.163247,-86.850722
2017020617,2017-03-31,296945.0,36.208702,-86.780438
2016069630,2017-03-24,16412114.0,36.16055,-86.784908
2017064208,2017-10-04,39039.0,36.046969,-86.957329
2017051495,2017-08-14,85000.0,36.160427,-86.778611
2017052325,2017-08-09,35000.0,36.106446,-86.758565
2017036974,2017-06-29,350000.0,36.152791,-86.796415
2017067370,2017-10-19,2144.0,36.180672,-86.670551
2017030078,2017-05-10,168975.0,36.18925,-86.808167
2017012359,2017-02-22,76602.0,36.0399,-86.578333
2017041466,2017-06-26,2000.0,36.20958,-86.691799
2017017516,2017-03-16,180240.0,36.191114,-86.843052
2017073993,2017-11-17,4000.0,36.088815,-86.650784
2016072822,2017-01-03,50209.0,36.358974,-86.860962
2017009419,2017-02-09,152078.0,36.227563,-86.632624
2017059359,2017-09-12,10000.0,36.062575,-86.709613
2017076639,2017-12-01,40000.0,36.179438,-86.722927
2017016874,2017-03-16,3500.0,36.18911,-86.808126
2017014383,2017-04-07,5000.0,36.175017,-86.788661
2017011522,2017-03-23,150000.0,36.104916,-86.817823
2017066914,2017-10-17,26000.0,36.078762,-86.756348
2017053461,2017-12-11,216288.0,36.195535,-86.759255
2017062998,2017-09-28,1.0,36.028469,-86.606132
2017048358,2017-08-15,30258.0,36.13499,-86.756592
2017019286,2017-03-22,32585.0,36.169173,-86.739843
2017014473,2017-03-15,4000.0,36.19907,-86.727929
2017034696,2017-05-25,182718.0,36.157457,-86.816682
2017015421,2017-03-13,168412.0,35.98286,-86.617485
2017063065,2017-09-29,1400.0,36.147734,-86.741783
2017014369,2017-03-17,53000.0,36.057209,-86.932012
2017003279,2017-07-17,20000.0,36.172054,-86.750635
2017007605,2017-02-01,27036.0,36.373845,-86.733439
2017068913,2017-10-25,1.0,36.035478,-86.639279
2017010123,2017-02-15,177987.0,36.1886,-86.812959
2017069427,2017-11-29,248731.0,36.157845,-86.842646
2017075615,2017-11-28,7000.0,36.16741,-86.744244
2017000657,2017-01-05,226427.0,36.16103,-86.847129
2017046410,2017-08-28,125319.0,36.078639,-86.950823
2017065522,2017-10-27,80000.0,36.133629,-86.788814
2017034149,2017-06-29,126168.0,36.194929,-86.740874
2017035133,2017-05-30,4500.0,36.089402,-86.880157
2017029692,2017-05-25,120000.0,36.095056,-86.820502
2017006861,2017-01-30,10.0,36.158519,-86.81633
2017059374,2017-09-13,2000.0,36.212821,-86.611722
2017031142,2017-06-07,50000.0,36.162137,-86.77871
2017016897,2017-03-13,10000.0,36.158685,-86.673711
2017021700,2017-05-01,167736.0,36.053116,-86.603003
2017043796,2017-07-05,5298.0,36.154374,-86.678889
2017007233,2017-01-31,33000.0,36.202611,-86.715074
2017049722,2017-10-03,10272.0,36.187757,-86.814474
2017038754,2017-06-15,70000.0,36.091608,-86.849762
2017066562,2017-10-24,175000.0,36.171099,-86.885664
2017052346,2017-08-10,12900.0,36.16449,-86.580945
2017008713,2017-02-06,3500.0,36.158663,-86.876618
2017013921,2017-05-17,293341.0,36.028769,-87.003888
2017059039,2017-09-11,10000.0,36.095678,-86.610905
2017079296,2017-12-13,10200.0,36.207987,-86.753674
2017045993,2017-08-10,559420.0,36.319098,-86.861453
2017031154,2017-05-23,323193.0,36.10719,-86.789064
2017053720,2017-08-18,125000.0,36.210941,-86.851293
2017069289,2017-11-16,230482.0,36.151113,-86.841272
2017018809,2017-03-21,70000.0,36.107495,-86.745568
2017014560,2017-10-02,725000.0,36.145214,-86.765968
2016063424,2017-10-25,75000.0,36.077905,-86.944909
2017024964,2017-07-25,6600000.0,36.161505,-86.776123
2017056935,2017-12-15,215387.0,36.158652,-86.858134
2017044897,2017-07-10,60000.0,36.038032,-86.766929
2017079021,2017-12-13,125000.0,36.11917,-86.793159
2017047144,2017-08-22,162103.0,36.203964,-86.741792
2017075837,2017-11-28,132732.0,36.212919,-86.861305
2017047088,2017-07-19,850.0,36.010808,-86.698145
2017050917,2017-08-04,179677.0,36.156253,-86.873218
2017031942,2017-05-15,5000.0,36.186418,-86.807197
201622239,2017-06-12,372486.0,36.156169,-86.770082
2016071495,2017-01-17,160977.0,35.989127,-86.665577
2017023517,2017-05-04,115000.0,36.149091,-86.788958
2017059950,2017-09-15,198000.0,36.12776,-86.790378
2017017314,2017-03-14,200.0,36.125188,-86.713845
2017055102,2017-08-23,5000.0,36.187792,-86.72308
2017032306,2017-05-31,97472.0,36.024026,-86.984067
2017005085,2017-01-30,272162.0,36.201573,-86.720265
201621268,2017-09-13,129932.0,36.060442,-86.652029
2017079087,2017-12-13,9825.0,36.138407,-86.767106
2017060652,2017-09-20,227215.0,36.111417,-86.917875
2017002465,2017-01-17,189252.0,36.257326,-86.774452
2017053097,2017-08-11,10206.0,36.055486,-86.696789
2017073405,2017-11-15,15000.0,36.118793,-86.737766
2017037015,2017-06-15,209416.0,36.16194,-86.853256
2017009049,2017-05-08,540044.0,36.09251,-86.811384
2017016954,2017-03-13,1925.0,36.279677,-86.708683
2017068474,2017-10-25,1200.0,36.162705,-86.777382
2017034348,2017-05-25,182718.0,36.158579,-86.817032
2017072453,2017-11-20,10000.0,36.097955,-86.816107
2017024874,2017-04-17,226539.0,36.148825,-86.786447
2016066578,2017-09-07,541223.0,36.154241,-86.76468
