Date,Close
11/20/2000,6.24
11/17/2000,6.1
11/16/2000,5.798
11/15/2000,6.265
11/14/2000,6.016
11/13/2000,5.698
11/10/2000,5.456
11/9/2000,5.445
11/8/2000,5.338
11/7/2000,5.081
11/6/2000,4.849
11/3/2000,4.931
11/2/2000,4.76
11/1/2000,4.686
10/31/2000,4.49
10/30/2000,4.485
10/27/2000,4.541
10/26/2000,4.664
10/25/2000,4.659
10/24/2000,4.82
10/23/2000,5.072
10/20/2000,4.937
10/19/2000,4.951
10/18/2000,5.228
10/17/2000,5.439
10/16/2000,5.364
10/13/2000,5.537
10/12/2000,5.63
10/11/2000,5.508
10/10/2000,5.134
10/9/2000,5.15
10/6/2000,5.008
10/5/2000,5.152
10/4/2000,5.29
10/3/2000,5.348
10/2/2000,5.352
9/29/2000,5.186
9/28/2000,5.124
9/27/2000,5.312
9/26/2000,5.324
9/25/2000,5.265
9/22/2000,5.131
9/21/2000,5.287
9/20/2000,5.318
9/19/2000,5.363
9/18/2000,5.295
9/15/2000,5.206
9/14/2000,5.195
9/13/2000,5.055
9/12/2000,5.008
9/11/2000,5.011
9/8/2000,4.88
9/7/2000,4.998
9/6/2000,5.071
9/5/2000,4.95
9/1/2000,4.835
8/31/2000,4.782
8/30/2000,4.801
8/29/2000,4.618
8/28/2000,4.685
8/25/2000,4.628
8/24/2000,4.54
8/23/2000,4.605
8/22/2000,4.52
8/21/2000,4.747
8/18/2000,4.436
8/17/2000,4.406
8/16/2000,4.413
8/15/2000,4.234
8/14/2000,4.318
8/11/2000,4.475
8/10/2000,4.468
8/9/2000,4.419
8/8/2000,4.409
8/7/2000,4.348
8/4/2000,4.296
8/3/2000,4.25
8/2/2000,4.214
8/1/2000,3.987
7/31/2000,3.774
7/28/2000,3.845
7/27/2000,3.82
7/26/2000,3.763
7/25/2000,3.66
7/24/2000,3.715
7/21/2000,3.834
7/20/2000,3.86
7/19/2000,3.884
7/18/2000,4.044
7/17/2000,4.002
7/14/2000,4.15
7/13/2000,4.166
7/12/2000,4.031
7/11/2000,4.257
7/10/2000,4.228
7/7/2000,4.262
7/6/2000,4.066
7/5/2000,4.109
6/30/2000,4.476
6/29/2000,4.423
6/28/2000,4.369
6/27/2000,4.686
6/26/2000,4.56
6/23/2000,4.448
6/22/2000,4.551
6/21/2000,4.378
6/20/2000,4.107
6/19/2000,4.063
6/16/2000,4.488
6/15/2000,4.463
6/14/2000,4.256
6/13/2000,4.158
6/12/2000,4.212
6/9/2000,4.16
6/8/2000,4.133
6/7/2000,3.945
6/6/2000,4.294
6/5/2000,4.398
6/2/2000,4.043
6/1/2000,4.064
5/31/2000,4.356
5/30/2000,4.354
5/26/2000,4.406
5/25/2000,4.236
5/24/2000,4.073
5/23/2000,3.814
5/22/2000,3.747
5/19/2000,3.825
5/18/2000,3.71
5/17/2000,3.689
5/16/2000,3.448
5/15/2000,3.396
5/12/2000,3.354
5/11/2000,3.352
5/10/2000,3.317
5/9/2000,3.183
5/8/2000,3.17
5/5/2000,3.025
5/4/2000,3.107
5/3/2000,3.126
5/2/2000,3.217
5/1/2000,3.216
4/28/2000,3.141
4/27/2000,3.055
4/26/2000,3.089
4/25/2000,3.11
4/24/2000,3.137
4/20/2000,3.073
4/19/2000,3.055
4/18/2000,3.098
4/17/2000,3.158
4/14/2000,3.078
4/13/2000,3.087
4/12/2000,3.021
4/11/2000,2.949
4/10/2000,2.971
4/7/2000,2.971
4/6/2000,2.956
4/5/2000,2.888
4/4/2000,2.822
4/3/2000,2.889
3/31/2000,2.945
3/30/2000,2.873
3/29/2000,2.9
3/28/2000,2.963
3/27/2000,2.914
3/24/2000,2.836
3/23/2000,2.847
3/22/2000,2.794
3/21/2000,2.751
3/20/2000,2.714
3/17/2000,2.785
3/16/2000,2.851
3/15/2000,2.866
3/14/2000,2.809
3/13/2000,2.86
3/10/2000,2.774
3/9/2000,2.786
3/8/2000,2.71
3/7/2000,2.799
3/6/2000,2.85
3/3/2000,2.825
3/2/2000,2.783
3/1/2000,2.815
2/29/2000,2.761
2/28/2000,2.686
2/25/2000,2.603
2/24/2000,2.549
2/23/2000,2.53
2/22/2000,2.515
2/18/2000,2.633
2/17/2000,2.667
2/16/2000,2.564
2/15/2000,2.618
2/14/2000,2.541
2/11/2000,2.57
2/10/2000,2.592
2/9/2000,2.54
2/8/2000,2.495
2/7/2000,2.562
2/4/2000,2.742
2/3/2000,2.659
2/2/2000,2.759
2/1/2000,2.699
1/31/2000,2.662
1/28/2000,2.532
1/27/2000,2.61
1/26/2000,2.523
1/25/2000,2.616
1/24/2000,2.528
1/21/2000,2.485
1/20/2000,2.559
1/19/2000,2.417
1/18/2000,2.383
1/14/2000,2.322
1/13/2000,2.252
1/12/2000,2.244
1/11/2000,2.26
1/10/2000,2.216
1/7/2000,2.173
1/6/2000,2.196
1/5/2000,2.168
1/4/2000,2.176
12/30/1999,2.329
12/29/1999,2.394
12/28/1999,2.344
12/27/1999,2.271
12/23/1999,2.399
12/22/1999,2.444
12/21/1999,2.522
12/20/1999,2.629
12/17/1999,2.655
12/16/1999,2.636
12/15/1999,2.486
12/14/1999,2.585
12/13/1999,2.509
12/10/1999,2.446
12/9/1999,2.285
12/8/1999,2.288
12/7/1999,2.271
12/6/1999,2.224
12/3/1999,2.331
12/2/1999,2.461
12/1/1999,2.393
11/30/1999,2.304
11/29/1999,2.352
11/24/1999,2.12
11/23/1999,2.189
11/22/1999,2.197
11/19/1999,2.434
11/18/1999,2.496
11/17/1999,2.456
11/16/1999,2.451
11/15/1999,2.524
11/12/1999,2.649
11/11/1999,2.522
11/10/1999,2.657
11/9/1999,2.643
11/8/1999,2.665
11/5/1999,2.884
11/4/1999,2.826
11/3/1999,2.873
11/2/1999,2.837
11/1/1999,2.914
10/29/1999,2.961
10/28/1999,2.965
10/27/1999,3.092
10/26/1999,3.011
10/25/1999,3.016
10/22/1999,3.072
10/21/1999,3.064
10/20/1999,2.978
10/19/1999,3.007
10/18/1999,2.92
10/15/1999,2.975
10/14/1999,2.834
10/13/1999,2.97
10/12/1999,2.927
10/11/1999,2.825
10/8/1999,2.692
10/7/1999,2.642
10/6/1999,2.601
10/5/1999,2.586
10/4/1999,2.625
10/1/1999,2.793
9/30/1999,2.744
9/29/1999,2.824
9/28/1999,2.56
9/27/1999,2.632
9/24/1999,2.63
9/23/1999,2.697
9/22/1999,2.426
9/21/1999,2.427
9/20/1999,2.519
9/17/1999,2.608
9/16/1999,2.546
9/15/1999,2.628
9/14/1999,2.636
9/13/1999,2.781
9/10/1999,2.801
9/9/1999,2.851
9/8/1999,2.612
9/7/1999,2.677
9/3/1999,2.561
9/2/1999,2.471
9/1/1999,2.737
8/31/1999,2.825
8/30/1999,2.969
8/27/1999,2.912
8/26/1999,2.948
8/25/1999,3.03
8/24/1999,3.059
8/23/1999,3.064
8/20/1999,2.938
8/19/1999,2.898
8/18/1999,2.792
8/17/1999,2.708
8/16/1999,2.7
8/13/1999,2.745
8/12/1999,2.723
8/11/1999,2.704
8/10/1999,2.748
8/9/1999,2.721
8/6/1999,2.698
8/5/1999,2.647
8/4/1999,2.642
8/3/1999,2.598
8/2/1999,2.575
7/30/1999,2.543
7/29/1999,2.569
7/28/1999,2.601
7/27/1999,2.574
7/26/1999,2.542
7/23/1999,2.528
7/22/1999,2.395
7/21/1999,2.253
7/20/1999,2.198
7/19/1999,2.207
7/16/1999,2.187
7/15/1999,2.179
7/14/1999,2.146
7/13/1999,2.176
7/12/1999,2.144
7/9/1999,2.163
7/8/1999,2.162
7/7/1999,2.141
7/6/1999,2.191
7/2/1999,2.287
7/1/1999,2.309
6/30/1999,2.394
6/29/1999,2.4
6/28/1999,2.262
6/25/1999,2.258
6/24/1999,2.295
6/23/1999,2.264
6/22/1999,2.238
6/21/1999,2.237
6/18/1999,2.308
6/17/1999,2.285
6/16/1999,2.327
6/15/1999,2.367
6/14/1999,2.372
6/11/1999,2.378
6/10/1999,2.355
6/9/1999,2.46
6/8/1999,2.393
6/7/1999,2.442
6/4/1999,2.437
6/3/1999,2.397
6/2/1999,2.407
6/1/1999,2.343
5/28/1999,2.358
5/27/1999,2.282
5/26/1999,2.226
5/25/1999,2.2
5/24/1999,2.176
5/21/1999,2.225
5/20/1999,2.218
5/19/1999,2.254
5/18/1999,2.262
5/17/1999,2.343
5/14/1999,2.288
5/13/1999,2.282
5/12/1999,2.191
5/11/1999,2.236
5/10/1999,2.302
5/7/1999,2.273
5/6/1999,2.295
5/5/1999,2.359
5/4/1999,2.359
5/3/1999,2.311
4/30/1999,2.253
4/29/1999,2.339
4/28/1999,2.348
4/27/1999,2.331
4/26/1999,2.299
4/23/1999,2.226
4/22/1999,2.225
4/21/1999,2.174
4/20/1999,2.144
4/19/1999,2.169
4/16/1999,2.124
4/15/1999,2.137
4/14/1999,2.096
4/13/1999,2.136
4/12/1999,2.128
4/9/1999,2.096
4/8/1999,2.069
4/7/1999,2.024
4/6/1999,2.013
4/5/1999,2.03
4/1/1999,2.038
3/31/1999,2.013
3/30/1999,1.978
3/29/1999,1.852
3/26/1999,1.854
3/25/1999,1.835
3/24/1999,1.759
3/23/1999,1.754
3/22/1999,1.769
3/19/1999,1.699
3/18/1999,1.687
3/17/1999,1.748
3/16/1999,1.717
3/15/1999,1.717
3/12/1999,1.759
3/11/1999,1.82
3/10/1999,1.941
3/9/1999,1.928
3/8/1999,1.859
3/5/1999,1.853
3/4/1999,1.762
3/3/1999,1.723
3/2/1999,1.696
3/1/1999,1.701
2/26/1999,1.628
2/25/1999,1.659
2/24/1999,1.666
2/23/1999,1.71
2/22/1999,1.704
2/19/1999,1.745
2/18/1999,1.746
2/17/1999,1.776
2/16/1999,1.795
2/12/1999,1.807
2/11/1999,1.837
2/10/1999,1.775
2/9/1999,1.838
2/8/1999,1.818
2/5/1999,1.8
2/4/1999,1.829
2/3/1999,1.765
2/2/1999,1.818
2/1/1999,1.744
1/29/1999,1.777
1/28/1999,1.86
1/27/1999,1.81
1/26/1999,1.714
1/25/1999,1.714
1/22/1999,1.778
1/21/1999,1.892
1/20/1999,1.827
1/19/1999,1.817
1/15/1999,1.796
1/14/1999,1.809
1/13/1999,1.77
1/12/1999,1.821
1/11/1999,1.779
1/8/1999,1.83
1/7/1999,1.836
1/6/1999,1.931
1/5/1999,1.975
1/4/1999,2.071
12/31/1998,1.945
12/30/1998,1.886
12/29/1998,1.765
12/28/1998,1.788
12/24/1998,1.881
12/23/1998,1.906
12/22/1998,1.925
12/21/1998,1.947
12/18/1998,2.074
12/17/1998,2.064
12/16/1998,1.99
12/15/1998,1.952
12/14/1998,1.952
12/11/1998,1.858
12/10/1998,1.84
12/9/1998,1.847
12/8/1998,1.913
12/7/1998,2.101
12/4/1998,1.978
12/3/1998,1.959
12/2/1998,1.886
12/1/1998,1.958
11/30/1998,1.976
11/25/1998,2.196
11/24/1998,2.149
11/23/1998,2.097
11/20/1998,2.163
11/19/1998,2.213
11/18/1998,2.204
11/17/1998,2.279
11/16/1998,2.305
11/13/1998,2.459
11/12/1998,2.394
11/11/1998,2.432
11/10/1998,2.478
11/9/1998,2.442
11/6/1998,2.553
11/5/1998,2.553
11/4/1998,2.395
11/3/1998,2.436
11/2/1998,2.387
10/30/1998,2.275
10/29/1998,2.348
10/28/1998,1.972
10/27/1998,2.108
10/26/1998,2.298
10/23/1998,2.164
10/22/1998,2.176
10/21/1998,2.18
10/20/1998,2.202
10/19/1998,2.143
10/16/1998,2.109
10/15/1998,2.095
10/14/1998,2.041
10/13/1998,2.084
10/12/1998,2.089
10/9/1998,2.191
10/8/1998,2.254
10/7/1998,2.393
10/6/1998,2.346
10/5/1998,2.393
10/2/1998,2.432
10/1/1998,2.414
9/30/1998,2.433
9/29/1998,2.347
9/28/1998,2.031
9/25/1998,2.181
9/24/1998,2.179
9/23/1998,2.131
9/22/1998,2.186
9/21/1998,2.187
9/18/1998,2.26
9/17/1998,2.138
9/16/1998,2.241
9/15/1998,2.123
9/14/1998,1.945
9/11/1998,1.878
9/10/1998,1.958
9/9/1998,1.833
9/8/1998,1.874
9/4/1998,1.783
9/3/1998,1.712
9/2/1998,1.652
9/1/1998,1.786
8/31/1998,1.752
8/28/1998,1.664
8/27/1998,1.672
8/26/1998,1.762
8/25/1998,1.828
8/24/1998,1.926
8/21/1998,1.947
8/20/1998,1.953
8/19/1998,1.917
8/18/1998,1.983
8/17/1998,2.041
8/14/1998,1.877
8/13/1998,1.817
8/12/1998,1.819
8/11/1998,1.812
8/10/1998,1.895
8/7/1998,1.833
8/6/1998,1.831
8/5/1998,1.873
8/4/1998,1.895
8/3/1998,1.869
7/31/1998,1.844
7/30/1998,1.906
7/29/1998,1.942
7/28/1998,1.952
7/27/1998,1.965
7/24/1998,2.031
7/23/1998,1.948
7/22/1998,1.934
7/21/1998,1.951
7/20/1998,2.095
7/17/1998,2.165
7/16/1998,2.132
7/15/1998,2.231
7/14/1998,2.266
7/13/1998,2.249
7/10/1998,2.309
7/9/1998,2.349
7/8/1998,2.366
7/7/1998,2.365
7/6/1998,2.365
7/2/1998,2.439
7/1/1998,2.45
6/30/1998,2.469
6/29/1998,2.389
6/26/1998,2.358
6/25/1998,2.364
6/24/1998,2.336
6/23/1998,2.391
6/22/1998,2.362
6/19/1998,2.284
6/18/1998,2.144
6/17/1998,2.174
6/16/1998,1.989
6/15/1998,2.1
6/12/1998,2.035
6/11/1998,1.97
6/10/1998,1.93
6/9/1998,1.938
6/8/1998,1.976
6/5/1998,2.027
6/4/1998,2.02
6/3/1998,2.106
6/2/1998,2.156
6/1/1998,2.191
5/29/1998,2.17
5/28/1998,2.071
5/27/1998,2.017
5/26/1998,2.095
5/22/1998,2.094
5/21/1998,2.067
5/20/1998,2.169
5/19/1998,2.149
5/18/1998,2.134
5/15/1998,2.178
5/14/1998,2.2
5/13/1998,2.204
5/12/1998,2.256
5/11/1998,2.215
5/8/1998,2.167
5/7/1998,2.159
5/6/1998,2.135
5/5/1998,2.215
5/4/1998,2.257
5/1/1998,2.202
4/30/1998,2.221
4/29/1998,2.298
4/28/1998,2.262
4/27/1998,2.266
4/24/1998,2.342
4/23/1998,2.328
4/22/1998,2.398
4/21/1998,2.561
4/20/1998,2.469
4/17/1998,2.475
4/16/1998,2.479
4/15/1998,2.521
4/14/1998,2.501
4/13/1998,2.479
4/9/1998,2.657
4/8/1998,2.689
4/7/1998,2.668
4/6/1998,2.535
4/3/1998,2.556
4/2/1998,2.562
4/1/1998,2.501
3/31/1998,2.522
3/30/1998,2.409
3/27/1998,2.3
3/26/1998,2.338
3/25/1998,2.365
3/24/1998,2.33
3/23/1998,2.351
3/20/1998,2.343
3/19/1998,2.3
3/18/1998,2.239
3/17/1998,2.155
3/16/1998,2.155
3/13/1998,2.137
3/12/1998,2.134
3/11/1998,2.172
3/10/1998,2.137
3/9/1998,2.169
3/6/1998,2.129
3/5/1998,2.141
3/4/1998,2.228
3/3/1998,2.241
3/2/1998,2.292
2/27/1998,2.321
2/26/1998,2.284
2/25/1998,2.286
2/24/1998,2.216
2/23/1998,2.179
2/20/1998,2.198
2/19/1998,2.217
2/18/1998,2.238
2/17/1998,2.166
2/13/1998,2.208
2/12/1998,2.288
2/11/1998,2.238
2/10/1998,2.268
2/9/1998,2.221
2/6/1998,2.359
2/5/1998,2.383
2/4/1998,2.299
2/3/1998,2.307
2/2/1998,2.329
1/30/1998,2.257
1/29/1998,2.101
1/28/1998,2.001
1/27/1998,2.042
1/26/1998,2.064
1/23/1998,2.117
1/22/1998,2.16
1/21/1998,2.084
1/20/1998,2.115
1/16/1998,2.176
1/15/1998,2.094
1/14/1998,2.016
1/13/1998,2.014
1/12/1998,2.002
1/9/1998,2.046
1/8/1998,2.046
1/7/1998,2.145
1/6/1998,2.182
1/5/1998,2.207
1/2/1998,2.153
12/31/1997,2.264
12/30/1997,2.235
12/29/1997,2.309
12/26/1997,2.252
12/24/1997,2.246
12/23/1997,2.216
12/22/1997,2.367
12/19/1997,2.471
12/18/1997,2.412
12/17/1997,2.438
12/16/1997,2.409
12/15/1997,2.307
12/12/1997,2.357
12/11/1997,2.343
12/10/1997,2.354
12/9/1997,2.526
12/8/1997,2.422
12/5/1997,2.453
12/4/1997,2.456
12/3/1997,2.609
12/2/1997,2.718
12/1/1997,2.768
11/26/1997,2.578
11/25/1997,2.66
11/24/1997,2.577
11/21/1997,2.762
11/20/1997,2.708
11/19/1997,2.861
11/18/1997,2.949
11/17/1997,2.97
11/14/1997,3.029
11/13/1997,3.251
11/12/1997,3.477
11/11/1997,3.495
11/10/1997,3.433
11/7/1997,3.256
11/6/1997,3.392
11/5/1997,3.468
11/4/1997,3.423
11/3/1997,3.371
10/31/1997,3.552
10/30/1997,3.478
10/29/1997,3.266
10/28/1997,3.467
10/27/1997,3.785
10/24/1997,3.548
10/23/1997,3.429
10/22/1997,3.537
10/21/1997,3.404
10/20/1997,3.39
10/17/1997,3.288
10/16/1997,3.247
10/15/1997,3.039
10/14/1997,3.006
10/13/1997,3.033
10/10/1997,3.082
10/9/1997,2.926
10/8/1997,2.915
10/7/1997,2.877
10/6/1997,2.979
10/3/1997,3.125
10/2/1997,3.113
10/1/1997,3.124
9/30/1997,3.082
9/29/1997,3.015
9/26/1997,3.346
9/25/1997,3.298
9/24/1997,3.019
9/23/1997,3.048
9/22/1997,2.993
9/19/1997,2.837
9/18/1997,2.887
9/17/1997,2.683
9/16/1997,2.722
9/15/1997,2.786
9/12/1997,2.795
9/11/1997,2.766
9/10/1997,2.702
9/9/1997,2.699
9/8/1997,2.688
9/5/1997,2.697
9/4/1997,2.677
9/3/1997,2.807
9/2/1997,2.793
8/29/1997,2.714
8/28/1997,2.656
8/27/1997,2.515
8/26/1997,2.514
8/25/1997,2.489
8/22/1997,2.453
8/21/1997,2.367
8/20/1997,2.449
8/19/1997,2.528
8/18/1997,2.426
8/15/1997,2.432
8/14/1997,2.428
8/13/1997,2.472
8/12/1997,2.475
8/11/1997,2.586
8/8/1997,2.503
8/7/1997,2.444
8/6/1997,2.351
8/5/1997,2.374
8/4/1997,2.374
8/1/1997,2.239
7/31/1997,2.177
7/30/1997,2.161
7/29/1997,2.161
7/28/1997,2.183
7/25/1997,2.146
7/24/1997,2.175
7/23/1997,2.148
7/22/1997,2.117
7/21/1997,2.085
7/18/1997,2.168
7/17/1997,2.175
7/16/1997,2.174
7/15/1997,2.162
7/14/1997,2.151
7/11/1997,2.094
7/10/1997,2.115
7/9/1997,2.098
7/8/1997,2.116
7/7/1997,2.068
7/3/1997,2.103
7/2/1997,2.067
7/1/1997,2.11
6/30/1997,2.139
6/27/1997,2.25
6/26/1997,2.145
6/25/1997,2.227
6/24/1997,2.286
6/23/1997,2.246
6/20/1997,2.235
6/19/1997,2.221
6/18/1997,2.171
6/17/1997,2.159
6/16/1997,2.147
6/13/1997,2.149
6/12/1997,2.08
6/11/1997,2.071
6/10/1997,2.122
6/9/1997,2.14
6/6/1997,2.188
6/5/1997,2.177
6/4/1997,2.157
6/3/1997,2.103
6/2/1997,2.11
5/30/1997,2.239
5/29/1997,2.25
5/28/1997,2.346
5/27/1997,2.363
5/23/1997,2.285
5/22/1997,2.196
5/21/1997,2.206
5/20/1997,2.191
5/19/1997,2.215
5/16/1997,2.249
5/15/1997,2.195
5/14/1997,2.276
5/13/1997,2.189
5/12/1997,2.224
5/9/1997,2.242
5/8/1997,2.273
5/7/1997,2.353
5/6/1997,2.309
5/5/1997,2.22
5/2/1997,2.267
5/1/1997,2.243
4/30/1997,2.184
4/29/1997,2.142
4/28/1997,2.081
4/25/1997,2.063
4/24/1997,2.122
4/23/1997,2.06
4/22/1997,2.114
4/21/1997,2.064
4/18/1997,2.081
4/17/1997,2.069
4/16/1997,2.005
4/15/1997,1.937
4/14/1997,1.953
4/11/1997,1.933
4/10/1997,1.9
4/9/1997,1.901
4/8/1997,1.916
4/7/1997,1.946
4/4/1997,1.942
4/3/1997,1.905
4/2/1997,1.867
4/1/1997,1.882
3/31/1997,1.926
3/27/1997,1.928
3/26/1997,1.883
3/25/1997,1.884
3/24/1997,1.805
3/21/1997,1.84
3/20/1997,1.892
3/19/1997,1.896
3/18/1997,1.897
3/17/1997,1.909
3/14/1997,1.96
3/13/1997,1.942
3/12/1997,1.955
3/11/1997,1.919
3/10/1997,1.937
3/7/1997,1.947
3/6/1997,1.886
3/5/1997,1.839
3/4/1997,1.943
3/3/1997,1.803
2/28/1997,1.821
2/27/1997,1.838
2/26/1997,1.874
2/25/1997,1.865
2/24/1997,1.78
2/21/1997,1.936
2/20/1997,1.922
2/19/1997,2.016
2/18/1997,1.964
2/14/1997,1.966
2/13/1997,1.999
2/12/1997,2.09
2/11/1997,2.224
2/10/1997,2.167
2/7/1997,2.182
2/6/1997,2.361
2/5/1997,2.43
2/4/1997,2.497
2/3/1997,2.313
1/31/1997,2.385
1/30/1997,2.486
1/29/1997,2.438
1/28/1997,2.546
1/27/1997,2.986
1/24/1997,2.824
1/23/1997,2.794
1/22/1997,2.908
1/21/1997,2.916
1/20/1997,3.07
1/17/1997,3.257
1/16/1997,3.341
1/15/1997,3.611
1/14/1997,3.393
1/13/1997,3.254
1/10/1997,3.316
1/9/1997,3.481
1/8/1997,3.513
1/7/1997,3.334
1/6/1997,3.636
1/3/1997,3.106
1/2/1997,2.89
12/31/1996,2.757
12/30/1996,2.677
12/27/1996,2.984
12/26/1996,3.384
12/24/1996,3.998
12/23/1996,4.192
12/20/1996,4.573
12/19/1996,4.409
12/18/1996,4.075
12/17/1996,4.17
12/16/1996,4.467
12/13/1996,3.851
12/12/1996,3.529
12/11/1996,3.493
12/10/1996,3.396
12/9/1996,3.222
12/6/1996,3.487
12/5/1996,3.784
12/4/1996,3.505
12/3/1996,3.364
12/2/1996,3.246
11/27/1996,3.497
11/26/1996,3.581
11/25/1996,3.494
11/22/1996,3.437
11/21/1996,3.901
11/20/1996,3.627
11/19/1996,3.306
11/18/1996,2.978
11/15/1996,2.908
11/14/1996,2.787
11/13/1996,2.645
11/12/1996,2.646
11/11/1996,2.733
11/8/1996,2.669
11/7/1996,2.643
11/6/1996,2.684
11/5/1996,2.674
11/4/1996,2.573
11/1/1996,2.662
10/31/1996,2.728
10/30/1996,2.864
10/29/1996,2.795
10/28/1996,2.731
10/25/1996,2.652
10/24/1996,2.485
10/23/1996,2.575
10/22/1996,2.625
10/21/1996,2.482
10/18/1996,2.4
10/17/1996,2.428
10/16/1996,2.437
10/15/1996,2.464
10/14/1996,2.3
10/11/1996,2.347
10/10/1996,2.371
10/9/1996,2.47
10/8/1996,2.438
10/7/1996,2.369
10/4/1996,2.396
10/3/1996,2.346
10/2/1996,2.18
10/1/1996,2.185
9/30/1996,2.214
9/27/1996,2.181
9/26/1996,2.137
9/25/1996,2.096
9/24/1996,1.828
9/23/1996,1.873
9/20/1996,1.965
9/19/1996,2.063
9/18/1996,1.968
9/17/1996,1.934
9/16/1996,1.973
9/13/1996,1.864
9/12/1996,1.813
9/11/1996,1.806
9/10/1996,1.791
9/9/1996,1.898
9/6/1996,1.863
9/5/1996,1.809
9/4/1996,1.764
9/3/1996,1.821
8/30/1996,1.859
8/29/1996,1.907
8/28/1996,1.865
8/27/1996,1.882
8/26/1996,1.853
8/23/1996,1.95
8/22/1996,1.921
8/21/1996,2.03
8/20/1996,2.053
8/19/1996,2.187
8/16/1996,2.14
8/15/1996,2.04
8/14/1996,2.086
8/13/1996,2.056
8/12/1996,2.074
8/9/1996,2.103
8/8/1996,2.068
8/7/1996,2.091
8/6/1996,2.124
8/5/1996,2.215
8/2/1996,2.315
8/1/1996,2.276
7/31/1996,2.163
7/30/1996,2.144
7/29/1996,2.046
7/26/1996,2.192
7/25/1996,2.322
7/24/1996,2.359
7/23/1996,2.39
7/22/1996,2.181
7/19/1996,2.359
7/18/1996,2.43
7/17/1996,2.638
7/16/1996,2.76
7/15/1996,2.765
7/12/1996,2.761
7/11/1996,2.696
7/10/1996,2.777
7/9/1996,2.739
7/8/1996,2.827
7/3/1996,2.841
7/2/1996,2.81
7/1/1996,2.76
6/28/1996,2.911
6/27/1996,2.787
6/26/1996,2.687
6/25/1996,2.667
6/24/1996,2.646
6/21/1996,2.64
6/20/1996,2.617
6/19/1996,2.631
6/18/1996,2.61
6/17/1996,2.536
6/14/1996,2.509
6/13/1996,2.494
6/12/1996,2.434
6/11/1996,2.427
6/10/1996,2.39
6/7/1996,2.395
6/6/1996,2.362
6/5/1996,2.379
6/4/1996,2.364
6/3/1996,2.406
5/31/1996,2.406
5/30/1996,2.396
5/29/1996,2.442
5/28/1996,2.418
5/24/1996,2.361
5/23/1996,2.337
5/22/1996,2.329
5/21/1996,2.295
5/20/1996,2.324
5/17/1996,2.284
5/16/1996,2.302
5/15/1996,2.299
5/14/1996,2.273
5/13/1996,2.286
5/10/1996,2.204
5/9/1996,2.21
5/8/1996,2.186
5/7/1996,2.187
5/6/1996,2.148
5/3/1996,2.131
5/2/1996,2.19
5/1/1996,2.229
4/30/1996,2.224
4/29/1996,2.223
4/26/1996,2.207
4/25/1996,2.258
4/24/1996,2.214
4/23/1996,2.28
4/22/1996,2.359
4/19/1996,2.361
4/18/1996,2.331
4/17/1996,2.339
4/16/1996,2.316
4/15/1996,2.343
4/12/1996,2.411
4/11/1996,2.329
4/10/1996,2.34
4/9/1996,2.369
4/8/1996,2.372
4/4/1996,2.335
4/3/1996,2.304
4/2/1996,2.293
4/1/1996,2.288
3/29/1996,2.336
3/28/1996,2.342
3/27/1996,2.339
3/26/1996,2.267
3/25/1996,2.779
3/22/1996,2.863
3/21/1996,2.74
3/20/1996,2.574
3/19/1996,2.523
3/18/1996,2.511
3/15/1996,2.333
3/14/1996,2.247
3/13/1996,2.24
3/12/1996,2.168
3/11/1996,2.178
3/8/1996,2.095
3/7/1996,2.128
3/6/1996,2.188
3/5/1996,2.174
3/4/1996,2.24
3/1/1996,2.156
2/29/1996,2.236
2/28/1996,2.306
2/27/1996,2.326
2/26/1996,2.338
2/23/1996,2.746
2/22/1996,2.623
2/21/1996,2.447
2/20/1996,2.321
2/16/1996,2.441
2/15/1996,2.576
2/14/1996,2.582
2/13/1996,2.662
2/12/1996,2.456
2/9/1996,2.551
2/8/1996,2.472
2/7/1996,2.513
2/6/1996,2.448
2/5/1996,2.168
2/2/1996,2.467
2/1/1996,2.499
1/31/1996,2.658
1/30/1996,2.504
1/29/1996,2.337
1/26/1996,2.126
1/25/1996,2.34
1/24/1996,2.493
1/23/1996,2.445
1/22/1996,2.125
1/19/1996,2.168
1/18/1996,2.264
1/17/1996,2.336
1/16/1996,2.074
1/15/1996,2.017
1/12/1996,2.317
1/11/1996,2.49
1/10/1996,2.809
1/9/1996,2.928
1/5/1996,2.916
1/4/1996,2.964
1/3/1996,2.986
1/2/1996,2.859
12/29/1995,2.619
12/28/1995,2.509
12/27/1995,2.868
12/26/1995,2.468
12/22/1995,2.368
12/21/1995,3.448
12/20/1995,3.071
12/19/1995,2.868
12/18/1995,2.504
12/15/1995,2.364
12/14/1995,2.353
12/13/1995,2.286
12/12/1995,2.235
12/11/1995,2.193
12/8/1995,2.216
12/7/1995,2.208
12/6/1995,2.207
12/5/1995,2.225
12/4/1995,2.12
12/1/1995,2.069
11/30/1995,2.018
11/29/1995,2.031
11/28/1995,2.024
11/27/1995,2.088
11/22/1995,2.113
11/21/1995,2.241
11/20/1995,2.157
11/17/1995,2.024
11/16/1995,1.969
11/15/1995,1.919
11/14/1995,1.906
11/13/1995,1.912
11/10/1995,1.901
11/9/1995,1.856
11/8/1995,1.868
11/7/1995,1.844
11/6/1995,1.824
11/3/1995,1.833
11/2/1995,1.844
11/1/1995,1.849
10/31/1995,1.866
10/30/1995,1.85
10/27/1995,1.839
10/26/1995,1.83
10/25/1995,1.81
