,0
2166,oklahoma
986,dimly
1226,fairly
1388,getting
1171,eubank
588,brake
365,apparently
3231,vehicle
1004,disapp
2880,steel
1395,girder
1536,hoovered
1564,hudsonville
1515,hides
2005,motivation
1609,included
919,database
1440,graveyard
1920,mendon
2527,ring
394,aroun
3165,uncontrollable
2116,november
218,50pm
1173,eureka
3051,tobacco
1214,faceing
1436,grandmesa
1869,major
2008,motorists
3139,turnpike
1534,homes
2352,police
2046,name
2429,radiating
1153,entire
487,beavercreek
1935,mexico
2047,naples
1162,erracticly
1666,itermittant
3413,zigzag
2004,motions
989,dims
1145,enfield
751,cleveland
2334,plasma
3338,windowi
2945,surpr
523,beyond
665,capabilities
1879,manmade
993,dipper
2178,ooltewah
1399,gives
931,dazzling
2613,seco
3271,walton
33,1500
2682,shoreline
608,broke
3113,tria
2704,silence
3265,wake
400,arvada
69,1986
2882,steelville
59,1971
1230,family
1225,fairfield
3212,vallejo
2254,partially
396,arranged
2950,suspected
1689,jumpers
1493,headlight
2555,roused
650,cambria
1333,forest
2497,reported
683,caused
1189,exercise
1741,lapse
580,bouse
1479,harquahala
1049,doing
2990,teleporting
531,birch
1401,glance
2017,moven
2433,rainbow
411,asu
1823,longer
2428,radiant
1565,hue
1391,giant
2323,pitch
2536,roar
429,ave
1731,lakewood
1359,frist
1308,fling
655,campfire
879,crazy
2230,overflight
1701,kendall
1795,ligts
2780,sometimes
2876,stays
79,200
3391,yelled
3163,uncomperhensable
666,capablities
1759,lead
2311,pictures
1503,heiskell
2849,stadium
2790,soundlessly
1111,edge
2668,shimmering
3363,wobbled
3155,uknown
624,burgettstown
188,44pa
2059,needle
2582,saturday
118,33pm
2101,northest
1123,elmwood
618,buffalo
1285,flames
2062,neighbors
2217,ours
339,anchorage
304,alaska
967,detroit
3342,windsor
678,castle
1458,gunnison
2785,soon
3012,thereafter
2228,ove
488,beaverton
3255,visibility
1944,midvale
2570,salt
3209,utah
2296,personal
2982,taylorville
2501,research
2560,rt
45,190
1773,leominster
518,bernardino
1030,dissapered
1999,most
1104,easterly
2762,smooth
548,blinkers
201,44two
3383,wsw
1168,ese
2811,sparland
2856,standstill
1844,louisville
710,chesapeake
2347,pointed
896,cull
2634,seperately
2595,scarey
3060,tops
1403,gleaming
1951,milroy
2556,route
116,322
318,alone
2150,occasions
636,bwi
3020,think
1181,eventually
2752,slows
274,acted
375,approximate
2905,streak
416,atmosphere
2850,staggered
1847,lower
3297,wesleyan
3182,university
949,delaware
2469,rectangler
2891,stopping
1906,maze
941,decoration
464,barrel
2322,pinpoint
1300,fleet
823,connected
2998,tethers
1310,float
3375,working
26,130
779,cold
730,cigarett
2958,swiftly
1540,horizonal
1238,fas
533,birds
1852,lunar
1110,eclipse
2838,spring
54,1967
2432,railroad
3075,track
1531,hollandale
1973,mn
2901,strang
2826,spining
1619,initially
1397,girlfriend
1524,hinckley
641,cabin
2354,polution
1608,incident
2974,talked
3366,wondered
1631,intensely
1446,grew
1115,eerie
100,24
1798,limbs
2255,partly
810,concealed
2979,tandem
754,climbed
2550,rotates
3159,unaffected
2948,surroundings
512,belpre
206,45714
1373,gandy
592,bridge
135,39tl
299,airpt
2050,navarre
2711,similar
1060,dover
284,afb
143,41
727,chute
3039,tiger
660,canal
321,alpine
765,cloudless
30,141
1582,hyw
3033,throug
367,appearances
3250,viewing
1856,m42
2991,telescope
338,anamolous
2106,noss
331,amazing
841,conventional
2779,sometime
315,allemands
2020,movies
2750,slowing
2961,synchronized
2221,outline
2482,relatively
3061,topsail
3086,traingular
2364,pos
2333,planets
1068,drifted
1130,emerge
142,408
2841,spur
3392,yelling
2588,saying
2400,pulled
1064,drapes
68,1985
1930,meteor
2689,shower
2039,mylar
1717,kites
173,44headlights
2809,sparking
1410,glittering
3321,whittier
2573,sanikiluaq
2123,nunavut
18,101
2930,such
724,chubby
900,cylender
1632,intensified
1502,heights
2728,sixties
3108,treetops
2297,philadelphia
908,dance
1878,manitoba
2839,springfield
1551,housing
1481,hatteras
1328,foot
1938,miamisburg
2772,soldiers
1302,flicker
1625,instead
2740,slanted
984,diminishing
1776,lethbridge
306,alberta
2965,tahoe
1127,emanated
1509,hell
1351,fresh
1730,lakes
1708,kids
24,12th
1313,floor
813,condo
1148,enjoy
1016,discoloration
540,blacktop
363,apopka
1037,distinctly
3091,transluscent
1129,ember
3029,thousands
2384,pri
115,32
39,170
644,calaveras
3135,tumbling
569,booster
3216,vandenburge
2242,palms
1890,marine
1259,figure
505,belgrade
71,1992
186,44or
1498,heat
806,complety
2424,quincy
84,2005
629,burton
1353,friday
2154,october
86,2007
1023,disperse
1968,missing
1474,happend
2079,nine
3376,works
3204,usaf
1713,kingman
1274,firie
1703,kennesaw
2554,rounded
3048,tips
3343,wing
1679,jetties
2765,snow
2894,storm
1349,freaky
1156,equidistant
889,crossing
2784,sons
552,blocks
2539,rockford
160,44blinked
663,cant
1202,explane
1402,glaring
1382,generated
2006,motor
565,bolted
872,crack
3170,unearthly
576,bounce
2391,property
2590,says
619,buglike
2912,streetlight
1526,hit
2537,rock
1649,investigators
3056,tonight
2291,performing
3191,unusal
1884,manuvers
3364,woke
471,bathed
755,clinton
3070,township
1934,metroparkway
397,arrived
2594,scared
1500,heck
2648,sf
1001,disapear
2649,sh
3090,transform
2416,quad
719,chopper
824,consecutive
1606,impossible
1876,maneuvers
757,cloaking
469,bass
1477,harbor
1864,magnitude
1867,maintianed
1154,equal
2632,separati
2121,number
2812,specific
75,19th
22,11am
2567,ruth
472,battle
529,biking
432,average
2481,regrouped
1984,monday
709,cherry
107,2nd
2837,spotting
2865,starts
3076,tracking
2270,patten
2247,parade
347,annex
2392,prospect
610,brooklyn
1775,let
2115,noticing
747,clayton
1177,evenings
1674,jellyfish
675,carrier
2414,pyramid
1897,marysville
3331,willamette
711,chesepeake
2938,sunrise
3193,unusually
3195,upon
2142,observation
241,85
1903,mauldin
3145,twirling
617,buena
265,accelerated
2489,rendezvous
1151,enormous
2269,patrol
871,covina
3156,ultra
2687,should
1815,loading
3187,unloading
1058,douglas
2967,tails
886,criss
582,bowling
3279,watch
425,aurora
2662,shawnee
1722,ks
2589,saylorsburg
794,comes
2970,takes
1843,louis
959,descending
672,carmel
2213,otherwise
1186,exception
1693,jupiter
890,cruising
1268,firballs
1788,lightbulb
3417,zips
1334,forked
1977,moderate
1623,instantaneous
1377,gaseous
571,borealis
2151,occurred
515,bend
1858,mach
2395,pst
271,acelerating
1986,monrovia
1286,flaming
105,28
2164,oject
853,cosmic
2959,switched
1784,lifted
2127,oak
40,172nd
3334,wilson
1371,gabriel
643,cajon
2060,neighbor
883,crete
3176,unimaginable
44,19
2169,older
409,assend
260,abright
2095,norhwest
826,consisted
817,configuration
465,barrie
1207,extra
2995,terrestrial
1144,energy
1024,display
2214,ottawa
1379,gatineau
2104,norwalk
170,44glowing
2579,satellite
1633,intensity
2092,none
1684,jose
795,comet
2259,passed
403,ascending
1131,emerged
1347,francisco
2712,simple
1194,expanded
2896,story
2542,roof
1501,height
2651,shadow
2061,neighborhood
1348,franklin
3262,wached
519,bernie
1188,executing
1383,geometric
1976,model
3030,thr
1803,link
3125,trinagle
3346,wings
3189,unsusal
820,confirms
3237,verona
983,dimed
385,argos
1868,mainville
1899,mason
579,bourbonnais
706,chautauqua
1604,ilm
159,44before
3046,tinted
49,1958
1122,eleven
1396,girl
1511,hemet
1038,distortion
3016,thier
330,amazement
3304,weston
2473,redding
1522,hillsboro
3290,week
3088,tranlucent
2734,skin
1126,elyria
2457,reappe
2981,taped
3243,vibrating
840,contrail
1255,fields
801,companions
1002,disapeard
238,800
1583,i20
2877,steadily
325,altitudes
591,brentwood
1452,grouped
3114,triagular
2137,objest
1121,electricity
798,common
1591,i805
66,1981
222,5pm
1835,loose
860,counter
759,clockwise
2324,pitched
1046,doggy
2181,operated
2235,own
1368,fying
3009,thens
1100,eases
585,boyton
202,44which
3404,yukon
2718,sirun
2910,streams
27,135
2147,observes
2035,muskoka
854,cottagers
2513,retreats
3377,world
3244,vibration
2561,rudder
1195,expect
1505,heli
1711,kind
1638,interesting
2156,odor
677,case
1411,glob
1128,emanating
387,arkansas
228,67
1891,marker
1628,intelligence
1635,intercept
2113,notice
2389,process
1740,laps
2205,origin
1952,milton
2304,photographs
269,account
1039,disturbing
679,catch
725,chunks
614,brown
1979,mold
264,acad
1433,grad
561,bobs
12,09
2562,rungs
1726,ladder
517,bent
559,boarder
1995,morph
2984,tear
1956,mineola
2109,noted
2503,residence
2621,seeming
1567,hugging
642,cabos
1789,lighte
2442,rapid
1101,easily
1009,disappearred
1820,locations
1932,meters
2964,tag
2616,sedona
1953,milwaukee
1089,durning
1136,emitts
816,conected
2883,steep
753,climb
2858,stared
2122,numerous
3349,winnipeg
2248,parallel
1139,encircling
149,4410000
2798,southward
1550,houses
799,commute
2478,reflecting
1229,falls
542,blazed
3082,trailed
1369,fyling
831,constantly
312,alignment
275,action
3263,wading
2356,pool
2677,ships
1950,million
3259,visitors
216,50am
3367,woodbridge
2806,spaceship
3339,windows
1015,discernible
2301,photo
812,conclusive
3408,zagging
788,colours
2770,sohn
3226,vassar
2185,ora
1443,greece
1439,grants
2082,nm
553,blood
2897,strafe
2409,pure
3045,tinged
341,angel
3166,uncovered
1406,glide
1894,marlborough
1652,inward
1892,markings
2863,start
1013,disapwar
2504,residential
1862,madison
705,chattanooga
3233,venice
2193,orangish
152,444
95,20pm
346,annapolis
3224,varnville
1392,gigantic
17,100kts
3356,withfour
768,cloverleaf
1193,exiting
155,44a
923,daughter
528,bike
1709,kildonan
922,daugh
1614,independent
2233,overwhelme
3369,wooded
434,avoided
1384,george
2978,tan
2944,surface
2612,secluded
2437,ranch
389,arlington
1750,lat
892,cst
254,ability
2951,suspend
3006,themselves
2370,posted
255,able
2419,queens
1283,fla
3010,theory
2361,porthole
656,campsite
320,alongside
492,becomes
2665,shell
3146,twitching
2869,stati
837,contoocook
2073,nh
3252,village
1785,lifts
3073,trace
468,basketball
2374,practice
2308,pick
9,06
2069,newfoundland
1554,hoverd
1945,might
2208,orion
513,belt
1610,incomprhensible
2859,starlight
2465,recently
2132,obect
1416,glowed
2852,staionary
1464,halt
995,directio
1694,jus
1070,drifts
2090,noislessly
1220,fades
2774,som
2845,squid
3327,wierd
1739,lanterns
1755,launched
279,adults
1438,granite
185,44on
1833,loop
2989,telephone
2350,pole
595,briefly
3013,thermal
1663,issaquah
56,1969
2709,silvery
833,containing
2019,movie
2546,rosebud
1233,farm
144,413
1393,gila
1596,identify
1680,jig
1669,jag
1849,luminescence
728,cicular
1146,engaged
1045,dogfight
744,clarksville
1602,illuminating
127,39ball
3169,underside
3333,wilmington
1299,flattened
1224,fairfax
2365,position
1824,longmont
3300,wester
850,cornfield
2407,pulses
2066,nevada
1587,i580
2128,oakland
1484,hayward
1763,leandro
277,actually
2973,talk
2992,tell
358,anyone
3323,why
2532,risk
1562,hu
3352,wish
3382,written
3272,want
3374,worked
2159,office
807,complex
605,bringing
3094,trash
662,cans
1670,jan
2854,standard
1109,eating
1853,lunch
781,collor
944,defies
2307,physics
2070,newport
1762,leads
1837,loss
2160,officers
2042,mysterious
1158,equinox
77,1st
1621,insects
470,bat
2445,ray
2268,patio
866,court
495,bedford
803,compelled
2491,rep
500,begin
835,continue
97,2145
1466,hampshire
3348,winnepasauke
1497,heart
1191,exhibiting
2802,spa
1821,lone
2043,mystery
3188,unorderly
3418,zizzaged
912,darkened
1029,dissapeered
2294,period
305,albany
2282,peculiar
2659,shapeshifting
2987,teenagers
2906,streaked
303,alarming
2652,shadowey
516,beneath
1000,disa
2956,swarmed
1901,massachusetts
1783,lie
913,darkness
2406,pulsed
2530,rises
924,daughters
1235,farmhouse
2584,saucers
1407,glided
899,cycle
111,30ftlength
217,50feet
2420,question
1172,eugene
1772,lentil
1091,ea
704,chasing
716,chillicothe
1261,fill
2149,occasionally
252,abduction
1473,happen
481,beamed
388,arlee
543,bliking
48,1953
6,0300
534,birmingham
903,cylindical
1508,helium
1262,filled
3274,warm
2036,must
3201,urbana
157,44around
1,00am
175,44i
1715,kitchen
166,44circuler
1749,lasts
1519,highly
594,brief
2505,residue
742,cirular
2022,movingtoward
3008,thenhorizontally
2272,patterned
584,boyfriend
3055,tone
2388,proce
208,45pm
687,cemetary
1756,laure
2341,plume
47,1951
1449,grosse
2346,pointe
2232,overlooking
1804,linked
1223,fairchild
294,airforce
1854,lustrous
625,burien
3151,tysons
1895,marriot
1217,factory
545,blinding
978,difference
1828,looke
776,coconut
2393,prove
2058,need
1048,doi
800,commuting
521,bethesda
1461,hagerstown
2710,simi
2517,reviewing
2418,quarter
3160,unbelievable
2357,pop
1919,mena
300,akansas
2452,realeases
2756,smells
2126,nyc
245,911
113,311
1187,exchange
615,brownish
2032,multipe
2466,recived
2300,phone
353,answered
3309,whats
399,arrowhead
2139,oblonged
2736,skipping
2502,resembles
1387,gets
2025,mst
2426,rachel
123,375
1468,han
3227,ve
3089,transco
1204,exploding
2808,sparatically
1697,kalih
695,chandler
2355,pomona
1367,fwy
63,1978
2830,spokane
2167,olathe
28,135th
1627,instructed
2396,pu
2253,parkland
1495,heads
2749,slower
2237,pace
308,algona
37,167
2591,sb
2146,observery
921,datetime
746,classical
956,desacends
1133,emits
1779,lexington
459,barbourville
2071,newton
651,camden
1266,fine
3288,weaverville
2939,sunroof
2861,starring
2777,somethi
2063,neighbours
283,afar
3320,whitish
1615,independently
2431,raid
196,44slow
3403,yucaipa
2220,outerspace
2434,rainer
82,2003
3171,unexpected
2461,reappearing
3035,throughout
1727,lafayette
2603,scottsville
2804,spacecraft
1732,laminating
586,bozeman
1264,finally
1769,led
1883,manuevers
838,contorting
163,44bright
189,44rectangular
2328,plain
527,bight
2456,reapearing
2825,spiltting
1344,fortunate
567,bonneville
1298,flats
1648,investigator
2404,pulsations
2007,motorcycle
1544,hospital
3310,whatsoever
1470,hang
1356,friendship
1528,hobbs
2266,patches
1103,easter
2666,sheridan
1909,mdt
11,08
230,696
1249,ferndale
1066,dream
3128,true
2919,strob
780,college
1346,fourth
2972,talahasee
1434,gradually
1305,flickers
3258,visiting
145,41st
431,avenue
182,44myself
939,decided
2732,ski
2306,physical
257,abnormalities
2745,sligtly
2140,obscurred
3178,uniontown
968,diam
192,44round
891,cruses
1073,driv
