# Data extracted from the United States Geological Survey Advanced National Seismic System Comprehensive Earthquake Catalog (USGS ANSS ComCat), available here https://earthquake.usgs.gov/data/comcat/
# The loc_name, loc_admin1, loc_admin2, and loc_cc fields were added based on the latitude and longitude fields using the reverse_geocoder package, https://github.com/thampiman/reverse-geocoder.
time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource,loc_name,loc_admin1,loc_admin2,loc_cc
2015-01-01 00:26:09.600,36.6558,-97.6348,5.319,3.0,ml,,61.0,,0.64,us,usc000tb61,2015-03-27T07:00:53.040Z,"18km SSE of Medford, Oklahoma",earthquake,1.7,7.6,,,reviewed,tul,tul,Medford,Oklahoma,Grant County,US
2015-01-01 04:40:19.300,36.6712,-97.6148,5.414,2.5,ml,,78.0,,0.43,us,usc000tcfz,2015-03-27T07:00:54.040Z,"18km SE of Medford, Oklahoma",earthquake,1.3,7.3,,,reviewed,tul,tul,Medford,Oklahoma,Grant County,US
2015-01-01 14:44:08.500,36.8137,-97.71,3.2,3.6,ml,,,,0.62,us,usc000tb5s,2015-03-27T07:01:00.040Z,"2km ENE of Medford, Oklahoma",earthquake,1.9,5.2,,,reviewed,tul,tul,Medford,Oklahoma,Grant County,US
2015-01-01 19:34:33.400,36.1487,-97.01100000000001,4.125,2.3,ml,,57.0,,0.72,us,usc000tbpc,2015-03-27T07:01:04.040Z,"5km NE of Stillwater, Oklahoma",earthquake,1.3,7.6,,,reviewed,tul,tul,Stillwater,Oklahoma,Payne County,US
2015-01-01 21:48:32.700,36.1129,-97.015,3.674,2.3,ml,,70.0,,0.82,us,usc000tbph,2015-03-27T07:01:06.040Z,"3km E of Stillwater, Oklahoma",earthquake,1.3,7.4,,,reviewed,tul,tul,Stillwater,Oklahoma,Payne County,US
2015-01-02 00:19:33.300,36.8885,-98.2399,6.652,3.1,ml,,189.0,,0.5,us,usc000tb7g,2015-03-27T07:01:08.040Z,"18km NE of Cherokee, Oklahoma",earthquake,3.3,7.5,,,reviewed,tul,tul,Cherokee,Oklahoma,Alfalfa County,US
2015-01-02 06:02:04.400,36.3524,-97.3807,7.199,2.6,mb_lg,,58.0,,0.53,us,usc000tb88,2015-03-27T07:01:09.040Z,"10km NW of Perry, Oklahoma",earthquake,1.1,7.4,0.08800000000000001,35.0,reviewed,tul,us,Perry,Oklahoma,Noble County,US
2015-01-02 08:18:54.200,35.8022,-97.1275,6.058,2.5,ml,,112.0,,0.33,us,usc000tcyt,2015-03-27T07:01:11.040Z,"16km NNE of Luther, Oklahoma",earthquake,1.5,6.6,,,reviewed,tul,tul,Luther,Oklahoma,Oklahoma County,US
2015-01-02 09:23:24.200,36.7301,-98.3055,5.566,3.1,ml,,111.0,,0.7,us,usc000tb8y,2015-03-27T07:01:12.040Z,"5km ESE of Cherokee, Oklahoma",earthquake,4.0,7.8,,,reviewed,tul,tul,Cherokee,Oklahoma,Alfalfa County,US
2015-01-02 16:00:10.900,35.8101,-97.4416,6.079,2.5,ml,,112.0,,0.51,us,usc000tbxg,2015-03-27T07:01:15.040Z,"7km S of Guthrie, Oklahoma",earthquake,1.7,7.5,,,reviewed,tul,tul,Guthrie,Oklahoma,Logan County,US
2015-01-02 16:52:28.500,36.2859,-96.8989,4.005,3.0,ml,,100.0,,0.73,us,usc000tbar,2015-03-27T07:01:15.040Z,"10km SW of Pawnee, Oklahoma",earthquake,1.5,7.4,,,reviewed,tul,tul,Pawnee,Oklahoma,Pawnee County,US
2015-01-02 19:38:09.700,35.8113,-97.4381,6.779,2.6,mb_lg,,68.0,,0.79,us,usc000tbx3,2015-03-27T07:01:17.040Z,"7km S of Guthrie, Oklahoma",earthquake,1.8,7.7,0.08199999999999999,43.0,reviewed,tul,us,Guthrie,Oklahoma,Logan County,US
2015-01-02 20:21:29.400,35.8083,-97.4308,7.101,2.6,ml,,68.0,,0.8,us,usc000tbx2,2015-03-27T07:01:17.040Z,"7km S of Guthrie, Oklahoma",earthquake,2.3,7.6,,,reviewed,tul,tul,Guthrie,Oklahoma,Logan County,US
2015-01-03 04:34:00.000,36.5228,-98.4514,5.0,2.6,ml,,242.0,,0.45,us,usc000tbw9,2015-03-27T07:01:21.040Z,"16km W of Helena, Oklahoma",earthquake,3.3,2.0,,,reviewed,tul,tul,Helena,Oklahoma,Alfalfa County,US
2015-01-03 08:42:41.600,36.9159,-97.7227,6.279,2.9,ml,,110.0,,0.7,us,usc000tbe1,2015-03-27T07:01:24.040Z,"12km N of Medford, Oklahoma",earthquake,1.5,6.5,,,reviewed,tul,tul,Medford,Oklahoma,Grant County,US
2015-01-03 12:16:30.600,36.8466,-97.8137,6.0760000000000005,3.4,ml,,144.0,,0.59,us,usc000tbeh,2015-03-27T07:01:25.040Z,"8km WNW of Medford, Oklahoma",earthquake,3.0,7.8,,,reviewed,tul,tul,Medford,Oklahoma,Grant County,US
2015-01-03 16:54:48.400,36.6592,-97.6265,5.0,3.4,ml,,132.0,,0.65,us,usc000tbfj,2015-03-27T07:01:27.040Z,"18km SSE of Medford, Oklahoma",earthquake,2.1,0.8,,,reviewed,tul,tul,Medford,Oklahoma,Grant County,US
2015-01-03 18:07:58.000,35.8016,-97.5705,6.769,2.7,ml,,131.0,,0.8,us,usc000tbft,2015-03-27T07:01:29.040Z,"15km WSW of Guthrie, Oklahoma",earthquake,4.6,7.8,,,reviewed,tul,tul,Crescent,Oklahoma,Logan County,US
2015-01-03 18:28:47.200,36.853,-98.2769,6.269,3.0,ml,,117.0,,0.47,us,usc000tbgq,2015-03-27T07:01:30.040Z,"13km NNE of Cherokee, Oklahoma",earthquake,3.4,7.8,,,reviewed,tul,tul,Cherokee,Oklahoma,Alfalfa County,US
2015-01-03 21:31:35.100,35.8129,-97.4246,7.6579999999999995,2.9,ml,,68.0,,0.61,us,usc000tbi4,2015-03-27T07:01:32.040Z,"7km S of Guthrie, Oklahoma",earthquake,2.0,7.0,,,reviewed,tul,tul,Guthrie,Oklahoma,Logan County,US
2015-01-03 21:35:39.800,35.8184,-97.4281,6.832999999999999,2.7,mb_lg,,99.0,,0.59,us,usc000tbvd,2015-03-27T07:01:32.040Z,"6km S of Guthrie, Oklahoma",earthquake,1.3,7.2,0.136,17.0,reviewed,tul,us,Guthrie,Oklahoma,Logan County,US
2015-01-03 21:53:23.300,36.875,-98.1153,7.11,2.6,ml,,108.0,,0.49,us,usc000tbv8,2015-03-27T07:01:32.040Z,"25km ENE of Cherokee, Oklahoma",earthquake,4.8,7.6,,,reviewed,tul,tul,Cherokee,Oklahoma,Alfalfa County,US
2015-01-04 12:19:32.140,35.8533,-97.4759,5.0,2.1,ml,,116.0,0.293,0.4,us,usc000tcb2,2015-03-27T07:01:43.040Z,"5km WSW of Guthrie, Oklahoma",earthquake,2.1,2.0,0.115,12.0,reviewed,us,us,Guthrie,Oklahoma,Logan County,US
2015-01-04 14:49:29.600,36.5737,-97.4278,6.184,2.6,ml,,106.0,,0.14,us,usc000tbus,2015-03-27T07:01:45.040Z,"15km SW of Tonkawa, Oklahoma",earthquake,1.8,1.5,,,reviewed,tul,tul,Tonkawa,Oklahoma,Kay County,US
2015-01-04 21:37:01.300,35.8196,-97.4362,6.604,3.6,mwr,,68.0,,0.27,us,usc000tbnt,2015-03-27T07:01:48.040Z,"6km S of Guthrie, Oklahoma",earthquake,1.9,6.6,0.066,22.0,reviewed,tul,us,Guthrie,Oklahoma,Logan County,US
2015-01-04 22:41:12.200,36.6694,-97.6188,5.0,2.8,ml,,69.0,,0.64,us,usc000tbpb,2015-03-27T07:01:49.040Z,"18km SE of Medford, Oklahoma",earthquake,1.6,7.6,,,reviewed,tul,tul,Medford,Oklahoma,Grant County,US
2015-01-05 12:14:19.800,36.7411,-98.1117,6.598,3.5,ml,,101.0,,0.85,us,usc000tbtm,2015-03-27T07:01:57.040Z,"21km E of Cherokee, Oklahoma",earthquake,2.7,2.9,,,reviewed,tul,tul,Cherokee,Oklahoma,Alfalfa County,US
2015-01-05 13:52:06.700,36.7453,-98.1112,6.522,3.1,ml,,101.0,,0.49,us,usc000tbtx,2015-03-27T07:01:58.040Z,"21km E of Cherokee, Oklahoma",earthquake,3.1,7.8,,,reviewed,tul,tul,Cherokee,Oklahoma,Alfalfa County,US
2015-01-05 15:23:30.400,36.1517,-96.7472,4.158,2.6,ml,,128.0,,0.42,us,usc000tbut,2015-03-27T07:02:00.040Z,"5km NW of Yale, Oklahoma",earthquake,1.4,3.6,,,reviewed,tul,tul,Yale,Oklahoma,Payne County,US
2015-01-05 22:06:43.600,36.2611,-97.2623,5.0,3.6,mwr,,50.0,,0.7,us,usc000tbz7,2015-03-27T07:02:05.040Z,"3km SE of Perry, Oklahoma",earthquake,2.4,2.0,0.046,46.0,reviewed,tul,us,Perry,Oklahoma,Noble County,US
2015-01-05 22:13:28.000,36.2563,-97.2605,4.915,2.7,mb_lg,,38.0,,0.73,us,usc000tcw6,2015-03-27T07:02:06.040Z,"4km SE of Perry, Oklahoma",earthquake,1.1,7.6,0.136,15.0,reviewed,tul,us,Perry,Oklahoma,Noble County,US
2015-01-05 22:22:54.700,36.2581,-97.2677,4.9719999999999995,2.9,ml,,64.0,,0.76,us,usc000tc8s,2015-03-27T07:02:06.040Z,"3km SSE of Perry, Oklahoma",earthquake,1.5,7.5,,,reviewed,tul,tul,Perry,Oklahoma,Noble County,US
2015-01-05 22:27:39.800,36.2603,-97.2616,4.356,3.6,mwr,,48.0,,0.66,us,usc000tbzv,2015-03-27T07:02:06.040Z,"4km SE of Perry, Oklahoma",earthquake,1.8,6.6,0.043,52.0,reviewed,tul,us,Perry,Oklahoma,Noble County,US
2015-01-05 23:00:16.900,35.9418,-97.2918,5.167000000000001,2.5,ml,,62.0,,0.61,us,usc000tc8e,2015-03-27T07:02:07.040Z,"3km W of Langston, Oklahoma",earthquake,1.9,7.2,,,reviewed,tul,tul,Langston,Oklahoma,Logan County,US
2015-01-06 00:21:52.000,36.4169,-97.3236,4.923,2.6,ml,,59.0,,0.47,us,usc000tc6l,2015-03-27T07:02:08.040Z,"14km NNW of Perry, Oklahoma",earthquake,0.7,7.5,,,reviewed,tul,tul,Perry,Oklahoma,Noble County,US
2015-01-06 00:52:27.000,35.9433,-97.2935,7.354,2.3,ml,,94.0,,0.81,us,usc000tc63,2015-03-27T07:02:08.040Z,"3km W of Langston, Oklahoma",earthquake,1.3,7.1,,,reviewed,tul,tul,Langston,Oklahoma,Logan County,US
2015-01-06 01:03:37.700,35.8118,-97.4224,5.46,2.8,ml,,68.0,,0.52,us,usc000tc60,2015-03-27T07:02:08.040Z,"7km S of Guthrie, Oklahoma",earthquake,1.2,6.7,,,reviewed,tul,tul,Guthrie,Oklahoma,Logan County,US
2015-01-06 05:43:18.300,36.2575,-97.2478,5.957999999999999,2.6,ml,,60.0,,0.41,us,usc000tc57,2015-03-27T07:02:12.040Z,"5km SE of Perry, Oklahoma",earthquake,1.0,6.4,,,reviewed,tul,tul,Perry,Oklahoma,Noble County,US
2015-01-06 14:32:43.720,36.75,-98.104,6.8,2.5,ml,,,,0.23,us,usc000ten2,2015-03-27T07:02:16.040Z,"22km E of Cherokee, Oklahoma",earthquake,1.6,6.7,,,reviewed,tul,tul,Cherokee,Oklahoma,Alfalfa County,US
2015-01-06 15:45:15.300,36.2591,-97.26,5.456,3.1,ml,,60.0,,0.67,us,usc000tc5b,2015-03-27T07:02:16.040Z,"4km SE of Perry, Oklahoma",earthquake,1.4,7.5,,,reviewed,tul,tul,Perry,Oklahoma,Noble County,US
2015-01-06 17:50:22.600,36.2579,-97.2629,5.7139999999999995,2.8,ml,,60.0,,0.62,us,usc000tc6u,2015-03-27T07:02:18.040Z,"4km SSE of Perry, Oklahoma",earthquake,1.8,6.0,,,reviewed,tul,tul,Perry,Oklahoma,Noble County,US
2015-01-06 18:05:31.700,36.2605,-97.257,5.547999999999999,2.9,ml,,49.0,,0.76,us,usc000tc6f,2015-03-27T07:02:18.040Z,"4km SE of Perry, Oklahoma",earthquake,1.7,7.7,,,reviewed,tul,tul,Perry,Oklahoma,Noble County,US
2015-01-06 18:27:16.600,36.2637,-97.2751,5.468999999999999,2.8,ml,,59.0,,0.66,us,usc000tc78,2015-03-27T07:02:18.040Z,"3km SSE of Perry, Oklahoma",earthquake,1.2,7.6,,,reviewed,tul,tul,Perry,Oklahoma,Noble County,US
2015-01-06 18:28:04.200,36.2592,-97.2609,5.572,3.1,ml,,,,0.61,us,usc000tcdu,2015-03-27T07:02:19.040Z,"4km SE of Perry, Oklahoma",earthquake,1.5,3.5,,,reviewed,tul,tul,Perry,Oklahoma,Noble County,US
2015-01-06 18:29:22.500,36.2542,-97.2645,5.75,2.5,ml,,72.0,,0.4,us,usc000tc74,2015-03-27T07:02:19.040Z,"4km SSE of Perry, Oklahoma",earthquake,2.2,5.3,,,reviewed,tul,tul,Perry,Oklahoma,Noble County,US
2015-01-06 21:55:25.000,36.15,-97.2831,5.369,2.5,ml,,76.0,,0.61,us,usc000tc8v,2015-03-27T07:02:20.040Z,"15km S of Perry, Oklahoma",earthquake,1.2,7.7,,,reviewed,tul,tul,Perry,Oklahoma,Noble County,US
2015-01-06 23:03:48.300,36.6955,-97.8293,6.15,2.5,ml,,82.0,,0.5,us,usc000tcfe,2015-03-27T07:02:21.040Z,"15km SW of Medford, Oklahoma",earthquake,1.4,6.8,,,reviewed,tul,tul,Medford,Oklahoma,Grant County,US
2015-01-06 23:10:48.300,36.6932,-97.6764,4.809,3.0,ml,,63.0,,0.67,us,usc000tca3,2015-03-27T07:02:21.040Z,"13km SSE of Medford, Oklahoma",earthquake,1.0,7.2,,,reviewed,tul,tul,Medford,Oklahoma,Grant County,US
2015-01-06 23:13:38.100,36.7418,-98.1038,6.042999999999999,2.7,ml,,117.0,,0.51,us,usc000tca0,2015-03-27T07:02:22.040Z,"22km E of Cherokee, Oklahoma",earthquake,1.4,6.7,,,reviewed,tul,tul,Cherokee,Oklahoma,Alfalfa County,US
2015-01-07 06:21:09.800,36.8344,-97.8749,3.9010000000000002,2.5,ml,,85.0,,0.63,us,usc000tceg,2015-03-27T07:02:26.040Z,"12km WNW of Medford, Oklahoma",earthquake,1.5,2.3,,,reviewed,tul,tul,Medford,Oklahoma,Grant County,US
2015-01-07 08:17:51.600,36.7476,-98.1212,4.17,2.5,ml,,120.0,,1.13,us,usc000tcdx,2015-03-27T07:02:27.040Z,"21km E of Cherokee, Oklahoma",earthquake,1.5,6.1,,,reviewed,tul,tul,Cherokee,Oklahoma,Alfalfa County,US
2015-01-07 10:25:31.100,36.6296,-97.7115,5.71,2.9,mb_lg,,75.0,,0.76,us,usc000tcci,2015-03-27T07:02:28.040Z,"19km S of Medford, Oklahoma",earthquake,1.2,7.0,0.081,43.0,reviewed,tul,us,Medford,Oklahoma,Grant County,US
2015-01-07 11:30:42.700,36.6485,-97.7216,5.0,2.6,ml,,152.0,,0.8,us,usc000tcdq,2015-03-27T07:02:28.040Z,"17km S of Medford, Oklahoma",earthquake,1.5,2.0,,,reviewed,tul,tul,Medford,Oklahoma,Grant County,US
2015-01-07 16:14:26.900,35.8139,-97.4442,6.776,2.8,ml,,114.0,,0.85,us,usc000tceq,2015-03-27T07:02:31.040Z,"7km SSW of Guthrie, Oklahoma",earthquake,1.7,7.4,,,reviewed,tul,tul,Guthrie,Oklahoma,Logan County,US
2015-01-07 16:30:42.100,36.242,-97.3026,5.49,2.6,ml,,90.0,,0.62,us,usc000tces,2015-03-27T07:02:32.040Z,"5km SSW of Perry, Oklahoma",earthquake,1.3,7.8,,,reviewed,tul,tul,Perry,Oklahoma,Noble County,US
2015-01-07 19:41:37.900,35.8173,-97.4291,6.933,3.8,mwr,,68.0,,0.81,us,usc000tcfw,2016-11-07T01:59:47.898Z,"6km S of Guthrie, Oklahoma",earthquake,1.9,5.6,0.047,43.0,reviewed,tul,us,Guthrie,Oklahoma,Logan County,US
2015-01-08 00:53:54.300,36.4373,-98.1216,7.289,2.5,ml,,219.0,,0.65,us,usc000td62,2015-04-10T18:56:26.040Z,"17km SE of Helena, Oklahoma",earthquake,1.6,4.8,,,reviewed,tul,tul,Helena,Oklahoma,Alfalfa County,US
2015-01-08 05:06:59.800,36.8723,-98.1351,7.034,3.0,ml,,109.0,,0.43,us,usc000td1l,2015-04-10T18:56:26.040Z,"23km ENE of Cherokee, Oklahoma",earthquake,1.7,7.3,,,reviewed,tul,tul,Cherokee,Oklahoma,Alfalfa County,US
2015-01-08 05:35:08.500,36.286,-96.9046,4.239,2.7,mb_lg,,86.0,,0.53,us,usc000td64,2015-04-10T18:56:26.040Z,"10km WSW of Pawnee, Oklahoma",earthquake,1.3,7.5,0.124,18.0,reviewed,tul,us,Pawnee,Oklahoma,Pawnee County,US
2015-01-08 08:15:19.300,36.0837,-97.5312,5.0,2.5,ml,,110.0,,0.46,us,usc000td7p,2015-04-10T18:56:27.040Z,"15km NNE of Crescent, Oklahoma",earthquake,1.2,7.4,,,reviewed,tul,tul,Crescent,Oklahoma,Logan County,US
2015-01-08 08:55:42.100,36.6041,-98.3245,5.0,2.6,mb_lg,,103.0,,0.39,us,usc000td7n,2015-04-10T18:56:27.040Z,"8km NW of Helena, Oklahoma",earthquake,1.6,7.7,0.114,20.0,reviewed,tul,us,Helena,Oklahoma,Alfalfa County,US
2015-01-08 09:25:33.100,36.2608,-97.2655,5.716,2.6,ml,,87.0,,0.76,us,usc000td82,2015-04-10T18:56:27.040Z,"3km SSE of Perry, Oklahoma",earthquake,1.1,7.5,,,reviewed,tul,tul,Perry,Oklahoma,Noble County,US
2015-01-08 10:44:26.100,36.9183,-98.8029,3.5660000000000003,2.7,ml,,166.0,,0.38,us,usc000td6e,2015-04-10T18:56:27.040Z,"17km NW of Alva, Oklahoma",earthquake,2.8,7.9,,,reviewed,tul,tul,Alva,Oklahoma,Woods County,US
2015-01-08 15:26:55.400,36.7528,-97.5553,3.7889999999999997,2.6,ml,,113.0,,0.7,us,usc000td9w,2015-04-10T18:56:27.040Z,"17km ESE of Medford, Oklahoma",earthquake,1.3,6.8,,,reviewed,tul,tul,Medford,Oklahoma,Grant County,US
2015-01-08 17:45:21.080,33.968,-97.29899999999999,8.3,2.5,mb_lg,,,,0.49,us,usc000te3s,2015-04-10T18:56:27.040Z,"17km WNW of Marietta, Oklahoma",earthquake,4.5,2.9,0.109,24.0,reviewed,tul,us,Marietta,Oklahoma,Love County,US
2015-01-08 19:39:18.000,35.8071,-97.4098,7.526,2.5,ml,,98.0,,0.47,us,usc000tdbw,2015-04-10T18:56:27.040Z,"8km S of Guthrie, Oklahoma",earthquake,1.3,7.1,,,reviewed,tul,tul,Guthrie,Oklahoma,Logan County,US
2015-01-08 22:03:42.200,36.5852,-98.4708,5.0,3.0,ml,,145.0,,0.4,us,usc000te2u,2015-04-10T18:56:27.040Z,"18km WNW of Helena, Oklahoma",earthquake,2.9,2.0,,,reviewed,tul,tul,Cherokee,Oklahoma,Alfalfa County,US
2015-01-09 00:37:23.700,35.8118,-97.4345,5.846,2.4,mb_lg,,,,0.67,us,usc000te49,2015-04-10T18:56:27.040Z,"7km S of Guthrie, Oklahoma",earthquake,1.5,6.9,0.17,9.0,reviewed,tul,us,Guthrie,Oklahoma,Logan County,US
2015-01-09 05:02:47.700,36.2582,-97.2519,3.37,2.2,ml,,64.0,,0.88,us,usc000tenz,2015-04-10T18:56:29.040Z,"4km SE of Perry, Oklahoma",earthquake,1.6,7.8,,,reviewed,tul,tul,Perry,Oklahoma,Noble County,US
2015-01-09 06:19:54.600,35.9994,-97.0583,4.016,2.7,ml,,63.0,,0.79,us,usc000tedt,2015-04-10T18:56:28.040Z,"3km NW of Perkins, Oklahoma",earthquake,1.4,7.2,,,reviewed,tul,tul,Perkins,Oklahoma,Payne County,US
2015-01-09 06:44:16.400,35.8143,-97.41799999999999,6.593,3.5,mwr,,68.0,,0.86,us,usc000te4p,2015-04-10T18:56:27.040Z,"7km S of Guthrie, Oklahoma",earthquake,1.9,6.5,0.08,15.0,reviewed,tul,us,Guthrie,Oklahoma,Logan County,US
2015-01-09 06:53:57.200,35.8159,-97.4212,7.452000000000001,3.1,ml,,68.0,,0.94,us,usc000te67,2015-04-10T18:56:27.040Z,"7km S of Guthrie, Oklahoma",earthquake,1.8,7.7,,,reviewed,tul,tul,Guthrie,Oklahoma,Logan County,US
2015-01-09 07:44:02.200,36.2419,-97.3048,5.185,2.7,ml,,,,0.47,us,usc000te5e,2015-04-10T18:56:27.040Z,"5km SSW of Perry, Oklahoma",earthquake,1.0,7.5,,,reviewed,tul,tul,Perry,Oklahoma,Noble County,US
2015-01-09 09:23:29.200,35.8148,-97.4131,6.904,2.8,ml,,68.0,,0.84,us,usc000te65,2015-04-10T18:56:27.040Z,"7km S of Guthrie, Oklahoma",earthquake,0.9,7.3,,,reviewed,tul,tul,Guthrie,Oklahoma,Logan County,US
2015-01-09 16:39:48.700,36.2842,-96.9784,5.284,3.5,ml,,80.0,,0.61,us,usc000te6q,2015-04-10T18:56:27.040Z,"16km WSW of Pawnee, Oklahoma",earthquake,1.9,5.9,,,reviewed,tul,tul,Pawnee,Oklahoma,Pawnee County,US
2015-01-09 16:51:50.400,36.2886,-96.8926,4.898,3.3,ml,,87.0,,0.73,us,usc000te6x,2015-04-10T18:56:28.040Z,"9km SW of Pawnee, Oklahoma",earthquake,1.5,7.3,,,reviewed,tul,tul,Pawnee,Oklahoma,Pawnee County,US
2015-01-09 22:24:30.400,36.1166,-97.0236,5.3260000000000005,2.1,ml,,65.0,,0.6,us,usc000tepb,2015-04-10T18:56:29.040Z,"3km E of Stillwater, Oklahoma",earthquake,1.6,7.3,,,reviewed,tul,tul,Stillwater,Oklahoma,Payne County,US
2015-01-10 00:25:56.800,36.2641,-97.2697,5.0,2.1,ml,,60.0,,0.59,us,usc000tepg,2015-04-10T18:56:29.040Z,"3km SSE of Perry, Oklahoma",earthquake,1.5,2.0,,,reviewed,tul,tul,Perry,Oklahoma,Noble County,US
2015-01-10 04:26:07.500,35.8136,-97.4153,7.063,3.0,ml,,68.0,,0.42,us,usc000teeu,2015-04-10T18:56:28.040Z,"7km S of Guthrie, Oklahoma",earthquake,4.7,7.8,,,reviewed,tul,tul,Guthrie,Oklahoma,Logan County,US
2015-01-10 05:06:52.600,36.2627,-97.2732,4.949,3.1,mb_lg,,58.0,,0.64,us,usc000tef0,2015-04-10T18:56:28.040Z,"3km SSE of Perry, Oklahoma",earthquake,1.0,7.9,0.055,92.0,reviewed,tul,us,Perry,Oklahoma,Noble County,US
2015-01-10 05:12:39.200,35.434,-97.0145,3.327,2.9,ml,,57.0,,0.43,us,usc000tef1,2015-04-10T18:56:28.040Z,"6km E of McLoud, Oklahoma",earthquake,1.9,7.8,,,reviewed,tul,tul,McLoud,Oklahoma,Pottawatomie County,US
2015-01-10 05:29:14.700,35.8195,-97.415,3.8510000000000004,2.6,mb_lg,,68.0,,0.68,us,usc000tef3,2015-04-10T18:56:28.040Z,"6km S of Guthrie, Oklahoma",earthquake,1.6,7.5,0.08900000000000001,38.0,reviewed,tul,us,Guthrie,Oklahoma,Logan County,US
2015-01-10 06:14:03.300,36.2699,-97.2469,5.329,3.2,mb_lg,,60.0,,0.61,us,usc000tef6,2015-04-10T18:56:28.040Z,"4km ESE of Perry, Oklahoma",earthquake,1.3,7.6,0.054000000000000006,95.0,reviewed,tul,us,Perry,Oklahoma,Noble County,US
2015-01-10 08:39:19.100,36.9163,-97.7994,3.0810000000000004,3.0,ml,,,,0.46,us,usc000teff,2015-04-10T18:56:28.040Z,"13km NNW of Medford, Oklahoma",earthquake,1.4,5.7,,,reviewed,tul,tul,Medford,Oklahoma,Grant County,US
2015-01-10 11:52:42.400,36.5019,-99.0864,5.888999999999999,2.6,ml,,197.0,,0.95,us,usc000tgk1,2015-04-10T18:56:33.040Z,"12km ENE of Mooreland, Oklahoma",earthquake,3.5,7.9,,,reviewed,tul,tul,Mooreland,Oklahoma,Woodward County,US
2015-01-10 12:35:54.200,36.4941,-99.0779,5.0,2.6,mb_lg,,196.0,,0.94,us,usc000tege,2015-04-10T18:56:28.040Z,"12km ENE of Mooreland, Oklahoma",earthquake,3.3,2.0,0.09,39.0,reviewed,tul,us,Mooreland,Oklahoma,Woodward County,US
2015-01-10 13:27:25.000,36.23,-97.57,5.0,3.2,ml,,,,0.56,us,usc000tegk,2015-04-10T18:56:28.040Z,"26km WSW of Perry, Oklahoma",earthquake,0.9,2.0,,,reviewed,tul,tul,Crescent,Oklahoma,Logan County,US
2015-01-11 00:36:00.860,36.950166700000004,-97.8931667,1.35,1.83,ml,10.0,87.0,0.05635,0.06,ismpkansas,ismpkansas70065513,2015-07-26T19:26:40.950Z,Oklahoma,earthquake,0.18,0.36,0.17800000000000002,13.0,reviewed,ismp,ismp,Medford,Oklahoma,Grant County,US
2015-01-11 04:31:57.200,36.6051,-98.4322,5.0,2.6,ml,,143.0,,0.63,us,usc000tem5,2015-04-10T18:56:29.040Z,"15km WNW of Helena, Oklahoma",earthquake,4.1,7.2,,,reviewed,tul,tul,Cherokee,Oklahoma,Alfalfa County,US
2015-01-11 05:04:12.300,36.8192,-98.4862,5.0,2.5,mb_lg,,130.0,,0.37,us,usc000thwi,2015-04-10T18:56:35.040Z,"13km WNW of Cherokee, Oklahoma",earthquake,1.9,2.0,0.161,10.0,reviewed,tul,us,Cherokee,Oklahoma,Alfalfa County,US
2015-01-11 06:53:35.500,35.8052,-97.4074,6.943,2.6,ml,,98.0,,0.3,us,usc000thxg,2015-04-10T18:56:35.040Z,"8km S of Guthrie, Oklahoma",earthquake,1.3,7.6,,,reviewed,tul,tul,Guthrie,Oklahoma,Logan County,US
2015-01-11 09:11:39.500,36.5958,-97.7535,5.686,2.5,ml,,74.0,,0.64,us,usc000tevs,2015-04-10T18:56:30.040Z,"23km S of Medford, Oklahoma",earthquake,1.4,7.6,,,reviewed,tul,tul,Medford,Oklahoma,Grant County,US
2015-01-11 09:20:01.300,36.5976,-97.7538,5.0,2.5,mb_lg,,74.0,,0.59,us,usc000tiaq,2015-04-10T18:56:35.040Z,"23km S of Medford, Oklahoma",earthquake,2.2,7.9,0.18,8.0,reviewed,tul,us,Medford,Oklahoma,Grant County,US
2015-01-11 10:28:21.900,35.805,-97.4063,6.686,3.4,mwr,,67.0,,0.92,us,usc000temr,2015-04-10T18:56:29.040Z,"8km SSE of Guthrie, Oklahoma",earthquake,3.0,7.2,0.098,10.0,reviewed,tul,us,Guthrie,Oklahoma,Logan County,US
2015-01-11 21:13:50.400,36.3608,-97.4518,8.146,2.8,ml,,55.0,,0.25,us,usc000teux,2015-04-10T18:56:30.040Z,"16km WNW of Perry, Oklahoma",earthquake,1.5,7.1,,,reviewed,tul,tul,Perry,Oklahoma,Noble County,US
2015-01-12 00:10:50.400,36.0578,-97.51299999999999,5.3839999999999995,2.6,ml,,110.0,,0.8,us,usc000teq7,2015-04-10T18:56:29.040Z,"13km NNE of Crescent, Oklahoma",earthquake,1.1,7.6,,,reviewed,tul,tul,Crescent,Oklahoma,Logan County,US
2015-01-12 03:27:39.600,36.7885,-97.7679,6.0489999999999995,2.5,ml,,63.0,,0.53,us,usc000teup,2015-04-10T18:56:30.040Z,"3km SW of Medford, Oklahoma",earthquake,1.1,5.7,,,reviewed,tul,tul,Medford,Oklahoma,Grant County,US
2015-01-12 03:36:36.200,36.743,-98.131,5.0,2.5,ml,,102.0,,0.71,us,usc000tetn,2015-04-10T18:56:30.040Z,"20km E of Cherokee, Oklahoma",earthquake,1.4,7.1,,,reviewed,tul,tul,Cherokee,Oklahoma,Alfalfa County,US
