price,pred
440000.0,109744.11845964732
350000.0,191775.01376981995
400000.0,139182.33170852813
1288000.0,1196935.1246405472
435000.0,133973.6003399946
681000.0,431746.8290598225
397000.0,153046.47133860283
775000.0,764070.4177376317
480000.0,428050.30654068926
158000.0,50246.97756960585
590000.0,3328.1564113647587
772500.0,228829.89414586476
464500.0,229296.88620969094
281000.0,94504.69870702055
620000.0,408314.84535907063
475000.0,157536.16173732746
245000.0,80419.85230508778
660000.0,591297.1846886983
527500.0,153385.60401921772
135000.0,79941.02348621457
275000.0,143109.99628493888
430000.0,111338.79526176144
213500.0,31982.838094551887
535000.0,189533.14089135776
641000.0,204363.14462752914
436300.0,156882.6107560362
1440000.0,1170427.590895847
830000.0,442879.3682454861
380000.0,370051.826312855
132500.0,40055.05517938167
179950.0,44642.70841985649
188200.0,8259.358030133422
659000.0,568548.1544220776
317000.0,151491.18739828345
625000.0,184834.47134283424
350000.0,9772.214049996808
750000.0,467177.86137063225
457000.0,136379.61048327194
632500.0,411868.9064144802
223000.0,24969.19827619308
610000.0,315964.2944947836
385000.0,52734.559122580744
367500.0,240393.05601112577
385100.0,283573.78000517574
230000.0,184308.20758614497
286000.0,226876.13671501406
201700.0,177062.90851627465
1350000.0,1163335.9610061487
525000.0,425321.8590555025
361000.0,90060.71244888344
530000.0,464038.9178570114
455000.0,221014.84091192903
421000.0,56925.29598388681
640000.0,518173.27077921765
240000.0,194519.80250258476
360000.0,157809.55820774217
157340.0,112274.5016300595
1240000.0,133813.56719025405
250000.0,30399.965564832877
735000.0,292761.20924195333
884900.0,209451.35633040738
775000.0,670499.0634664611
463000.0,400292.3098016912
579000.0,81027.73322855604
570000.0,177255.45317268916
1060000.0,477601.68679300684
375000.0,46239.551875470184
422000.0,50394.40894325185
866500.0,411298.91830320645
705000.0,428022.9775986119
470000.0,79252.57455870257
360000.0,55222.78282628561
795000.0,556229.3584194402
800000.0,733314.8492142739
2453500.0,3061.6772797427116
277284.0,212159.70287673338
460000.0,5059.241219311137
898888.0,845799.1372879258
211000.0,73276.24582010072
222000.0,170820.67266670638
672000.0,351153.24103823677
778000.0,286545.02564760647
312500.0,120769.0162037843
650000.0,445575.61734416144
740000.0,653399.2528547127
320000.0,258627.78538005723
455000.0,156812.4063740591
2450000.0,1867788.2812191804
500000.0,84708.58794321556
325000.0,296.9636733208436
416000.0,286683.2603750966
495000.0,41663.29006591077
549000.0,221643.88031858145
589000.0,482365.30205906054
194820.0,74926.37335027273
405000.0,21379.682771889446
625000.0,11217.212531958106
205000.0,185961.72576383973
345100.0,282803.64537278115
200000.0,130797.21400597187
1905000.0,16148.867255153975
524500.0,400841.59096230037
598600.0,258794.1905589119
367777.0,30534.372741969473
750000.0,566673.9597037643
575000.0,398832.3407854536
84000.0,17855.94294927764
255000.0,82786.641609178
1740000.0,1673512.9272262028
415000.0,48249.461031269566
449900.0,366989.17822729377
220000.0,143154.19120680835
899000.0,201800.41148989767
430000.0,244790.77895533227
472500.0,272052.8436498734
680000.0,31974.32610788946
1650000.0,1136143.2379991661
810000.0,41285.09279459514
605000.0,339506.00904435245
522000.0,22838.036191913372
759000.0,597374.493079129
411000.0,397876.7829596324
286950.0,19501.70659806073
440000.0,386578.75940179324
149000.0,116831.99492476581
284700.0,116903.54605547668
374950.0,64887.61333023898
816000.0,605454.571658908
533250.0,391896.10265986354
689800.0,457827.47290401655
775000.0,241816.22528592937
702000.0,318998.50767231744
160000.0,1970.040384806513
255500.0,86339.57649205926
949000.0,462639.9784003023
169500.0,43678.74910291009
586000.0,330167.47175554937
680000.0,182045.14627546104
851500.0,551840.713923241
582500.0,337460.2468916094
637000.0,550346.2195637404
225000.0,43731.93330967976
795000.0,603672.2164809674
304999.0,266596.67875626555
95000.0,3997.3704189666346
240000.0,100155.0381722711
772000.0,268286.94005210587
245000.0,5532.8798981676255
430000.0,332313.685661184
799000.0,701917.544969686
880000.0,673948.3529071162
750000.0,543462.5433096878
2890000.0,1023502.9874828228
532000.0,130274.78548022943
525000.0,260945.51402319758
239000.0,24049.725292992578
460000.0,294014.7722637572
540000.0,329421.3522021931
475000.0,428530.75584738265
445000.0,403265.54043273313
1575000.0,1521638.1998152884
549950.0,37493.89842516239
294950.0,213831.47431793157
736000.0,230643.03070634443
214946.0,157046.7020160878
856000.0,479478.4856975825
775000.0,761136.6604909892
205000.0,96802.1293783426
429592.0,51000.03146805325
414250.0,260176.85393647864
399950.0,176222.78352761047
319990.0,106136.66412955511
524000.0,316841.6206694045
349950.0,296853.0841240933
889000.0,215638.2369043115
300000.0,202412.69647381947
395000.0,290409.84552770987
348000.0,335025.12164096243
830000.0,179913.43847492806
173000.0,88930.72738410348
585000.0,409780.3198162112
576750.0,28259.70083902876
495000.0,430671.43514299084
216650.0,73891.23293549429
615000.0,415589.28967103077
675000.0,272833.2429708705
510000.0,457886.28984928335
630000.0,508460.7850270746
359950.0,168232.11958275564
265000.0,251367.64734756335
210000.0,161509.25575407365
367000.0,158854.7999574588
1075000.0,953404.3520937535
756000.0,400078.46227002994
203000.0,113519.76346252896
535000.0,58697.52013514526
525000.0,469062.4421638003
347500.0,136227.8568780298
620000.0,297793.40461681207
645000.0,637106.3793856121
2200000.0,1816665.3803916457
280000.0,32249.037656950954
432000.0,334102.6802291021
790000.0,186081.45212105522
635000.0,105209.99352271295
442000.0,362643.8864700366
490000.0,263286.8558358271
250000.0,117969.30380716872
1325000.0,143473.09149709312
120000.0,11313.96115531194
2950000.0,1181874.6907218713
325000.0,305770.09203102504
210000.0,46123.96328996256
215000.0,154973.52075877623
387000.0,207064.26190020755
408000.0,225243.85575944633
410000.0,389973.1611813122
216000.0,185748.81003412412
390000.0,331258.87200194027
357000.0,18537.862143538434
215000.0,212470.82055554132
265000.0,250197.53347472902
589950.0,64154.18598521367
440000.0,242218.04207892023
248000.0,6557.488828631704
730000.0,77822.36562214217
425000.0,368513.0492611127
680000.0,29267.884153994506
341500.0,88305.05876110173
395000.0,194195.16002340382
1225000.0,319977.46033176046
695500.0,649396.1947991562
308000.0,99906.72555639318
422500.0,301967.9457969113
418000.0,323217.85443901765
385000.0,18802.01751856971
876650.0,337470.92735255335
450000.0,88501.37482532018
418800.0,107442.5969241322
330000.0,135646.10677293752
550000.0,30611.625757938815
270000.0,165241.56336236285
978500.0,187516.81132355818
975000.0,82570.42039420595
455000.0,202940.59626694594
1415000.0,481783.97866222635
220000.0,214495.0987978554
490000.0,392444.53980569
420000.0,113565.05546304853
408500.0,241644.66763622026
716000.0,382808.88381350465
965000.0,178269.46055331404
357823.0,273606.69644539064
7062500.0,4949072.272908249
425000.0,54391.276007237975
711777.0,515902.8330834671
335000.0,210599.72425786313
825000.0,8077.066410456466
210000.0,10838.496559770454
575000.0,314682.1011081322
1208000.0,109607.1921306956
431500.0,261914.48138936437
475000.0,82106.01287540981
1495000.0,1026958.5875938277
540000.0,199708.12198478467
775000.0,574643.5912510027
635000.0,121650.38335079006
1300000.0,849522.8133369633
405000.0,393884.611197468
210000.0,102658.39095129762
880000.0,245666.4310972466
239000.0,75248.73418987454
515000.0,97836.3323485436
1379900.0,790926.3116094412
215000.0,110329.52260101277
315000.0,173218.59480659265
442500.0,302378.77925133565
311000.0,5569.8774075944775
425000.0,53506.037969906276
433500.0,92491.6184400235
450000.0,3089.67111066894
675000.0,125219.08431557035
535000.0,452325.95285102737
577000.0,375024.4475195934
480000.0,77342.30785916386
400000.0,14264.083729817134
304000.0,75798.48382731492
355000.0,253253.38083878014
998000.0,445104.8146844402
550000.0,294525.3269501863
550000.0,294579.7296419343
210000.0,49475.91777442324
317000.0,53497.98667732641
700000.0,110600.36770352712
265000.0,255527.18492289307
700000.0,657661.2583905539
1020000.0,762712.6283370677
1145000.0,741120.3377239085
460000.0,103486.85972189283
410000.0,47883.95453636556
665000.0,621483.5215310747
600000.0,168382.9411404686
502000.0,95090.23028678512
364950.0,337491.42123827984
680000.0,106252.1271148161
235500.0,70192.47741367162
576000.0,102592.23706494157
405000.0,5989.036174082831
335000.0,61669.3889033611
122000.0,55412.907321720886
432000.0,229263.64171684117
375000.0,62928.812247405025
276000.0,197791.97131570382
450000.0,240980.7689947736
210000.0,126114.39918267967
279000.0,89090.67554728009
635000.0,126124.89098720055
350000.0,278842.6395718318
218000.0,76963.86680594669
750000.0,391419.5202660574
310597.0,230303.2822916835
355000.0,310741.691839068
735000.0,329646.011742651
155000.0,150732.45170195936
354000.0,186779.26638564115
415000.0,329345.14925782406
202000.0,15575.241994310654
580000.0,53874.19168487574
1495000.0,918374.4678596889
790000.0,304442.7044909157
499900.0,381939.85434251477
525000.0,300199.6923352385
810000.0,500504.2377350732
425000.0,71207.90839015384
241250.0,133115.56898633568
318700.0,173595.5773236818
720000.0,531012.5981984964
291000.0,204602.05818476735
420000.0,261609.00404456194
210000.0,33389.44365962732
645000.0,624865.1661592969
762000.0,464186.4579813663
247500.0,40529.23494027191
282500.0,227173.31402443323
395000.0,55760.673742403866
295000.0,79919.38462823628
235000.0,132293.21441208583
770000.0,117220.18706368207
559950.0,48588.991232509965
639000.0,434636.65535114275
314950.0,13099.12744613844
525000.0,184050.45006494867
2400000.0,589245.2917830044
820000.0,767206.7914795805
1385000.0,802076.516137621
521450.0,36097.25660444915
760750.0,311574.6648564184
759600.0,283965.15416202263
346150.0,50327.534592862474
390000.0,285896.39636924636
359950.0,67375.60860730195
430000.0,364611.8298339252
960000.0,900416.9327263427
800000.0,69940.3300010668
1010000.0,667128.2243516827
290000.0,181642.3894434436
1350000.0,691690.1361134661
777000.0,494880.149621995
526000.0,475766.83025475324
550000.0,416053.97110241326
276000.0,178150.87154189742
2500000.0,1069364.7114342533
325000.0,78661.4240809221
365000.0,74419.25416536364
2150000.0,466547.79318925255
825050.0,713013.1646067459
690000.0,82678.87448522971
390000.0,45229.08156746087
385000.0,8195.383922253373
619000.0,449679.1188667621
494000.0,2639.6742070248356
412450.0,379487.65800889896
580000.0,563327.6876133337
269900.0,63175.30600498573
704300.0,28737.596086102287
267000.0,257338.37084782723
310000.0,64866.8140537728
227064.0,121695.17128189618
925000.0,600285.4603888264
245000.0,145208.76333948702
339888.0,287535.70643351943
439000.0,212410.76973227545
400000.0,208846.57015199432
560000.0,559439.6438351116
703011.0,394209.32648511283
363000.0,71783.16754335699
650000.0,109024.23607815587
299950.0,260260.15116886326
228950.0,82368.5208332845
465000.0,440376.9543466074
725000.0,584024.213315303
212500.0,200734.86940070963
526000.0,295430.01080416795
383000.0,16044.943708865681
244000.0,207613.11279338066
565000.0,327436.06499515445
373000.0,323677.26416127844
300000.0,85274.34610574383
405000.0,347098.1377828891
979000.0,196374.94193312898
324888.0,91657.66639907693
445000.0,64456.155511901066
761000.0,105372.98947171107
435000.0,45254.019382212864
252000.0,134827.37467208796
350000.0,236474.7281181428
875000.0,185066.622924386
940000.0,860053.3642655258
280000.0,27851.4074560444
450000.0,49082.2656382495
905000.0,799901.5084057105
382450.0,265213.8981944091
246700.0,45092.65775540707
220000.0,216791.79076895386
555750.0,18287.919424575743
262500.0,28483.840662201612
515000.0,145258.8495661522
499500.0,366897.06607932446
135000.0,96491.24067410127
462500.0,368743.4273032183
937500.0,511087.7958677941
458000.0,274598.46963737445
845000.0,291614.43484581803
660000.0,253522.72875030895
265000.0,25579.385281555307
599999.0,71175.57877766727
280000.0,195198.6033765481
1055000.0,26202.80517416682
875000.0,395954.6840248888
125000.0,82770.3237809658
634800.0,306262.668368937
269950.0,18607.759115031444
359950.0,276203.57379470643
417000.0,198498.4497198824
389000.0,113821.98909163955
1038000.0,176497.48637450216
698000.0,428948.4577330802
685000.0,633053.4232069076
198500.0,52478.20062417555
350000.0,306108.09818231984
649950.0,431231.42662869516
441000.0,8065.69572188012
462600.0,392953.10176246497
365070.0,144597.76352314837
550000.0,464651.55023917684
470000.0,93521.1085773083
340000.0,176314.4712202312
910000.0,186580.52028956648
405000.0,198177.52312188348
661000.0,609436.3895895676
635000.0,321038.6263568672
282000.0,280020.50271003414
235000.0,63659.7552693425
277500.0,167348.6131575928
346500.0,335020.50311291794
480000.0,362265.01145122724
360000.0,249083.32798523424
245000.0,182002.3368180907
625000.0,206459.06303945387
750500.0,218182.70979072017
525000.0,75954.05677084335
740000.0,446489.8311158783
523000.0,482418.28092228295
292000.0,223364.87156301198
625000.0,616279.0877939216
700000.0,694272.8362389599
399950.0,173605.92375373584
545000.0,281646.3107173601
339999.0,280175.816424328
1210000.0,926328.0891740763
545000.0,422335.9684530295
260000.0,144968.591573312
526000.0,308702.48666083417
701000.0,591252.1683571596
290000.0,273651.50262695557
330600.0,256964.96520337695
550500.0,424692.48907169956
430000.0,68102.31496870569
4000000.0,3422839.5878564827
260600.0,246305.75661718607
825000.0,224826.0477557191
378950.0,72555.25526236939
435000.0,71738.5965467373
631000.0,14216.759198587515
415000.0,168698.81002204516
222000.0,39741.89525291383
245000.0,31176.63416770405
720000.0,525013.4655643769
215000.0,163833.89172123105
579100.0,406264.27876127325
522500.0,347913.32501135254
489000.0,253096.70826200163
240000.0,14710.66844359676
420250.0,411020.1478955795
523000.0,515619.0340731986
628000.0,555557.8902858594
320000.0,243871.05636989104
359950.0,275709.7452297199
232000.0,138276.18143131144
810000.0,91032.55843336362
245000.0,201365.3477059016
273000.0,184914.5711951973
1191000.0,93110.93626284006
438000.0,265942.0356746806
400000.0,74901.20337950495
340000.0,189276.862806417
552000.0,137758.1614625832
790000.0,504336.4206088518
360000.0,279416.5669270141
235000.0,11671.915836146745
775000.0,56904.20895318354
489200.0,488130.44229254255
341000.0,233062.79355851008
335000.0,103541.89323069862
393500.0,93608.0330058209
360000.0,150769.37590171886
400800.0,379091.92567615747
585000.0,403335.99936215696
1600000.0,1589929.893759604
2880500.0,1585420.1265973742
300000.0,126756.7667317858
1045000.0,214299.09403383482
360000.0,193786.12911943017
665900.0,428790.52509625297
470000.0,242160.26769959
581000.0,77877.3115937683
527000.0,88557.94652357443
423000.0,333517.2131340081
875000.0,187176.35003391022
410000.0,43178.400466886764
606000.0,99228.8948292807
654000.0,587765.8689421837
150000.0,93517.55833675832
373000.0,287944.9978904802
550000.0,126063.81345861379
512500.0,322392.0759767808
360000.0,69759.46576457932
369000.0,192135.80880901185
825000.0,60396.52924565874
255000.0,131845.44292847175
1285000.0,293996.3160737999
270000.0,59732.88005329405
480680.0,238606.16516296746
525000.0,300603.691443569
291500.0,204602.03042929675
305000.0,92804.97829258532
285000.0,82170.95896580126
1875000.0,157597.72021845976
329500.0,104625.22299555883
1570000.0,543284.6589434546
379260.0,187127.61818696605
356000.0,148147.99414236975
571900.0,399075.6344298515
271500.0,122930.68700149728
390000.0,327838.7400083245
550000.0,291929.73531949363
755000.0,443728.80887095554
509500.0,355204.89485954435
486700.0,328609.02618112497
527500.0,492754.85735963157
475000.0,351742.82323592535
268000.0,256044.44929504063
562000.0,192197.28496441848
780000.0,758891.9059446556
700000.0,419275.5319093133
710000.0,220033.3672609477
445000.0,61341.73236493142
729000.0,377271.6876557807
384400.0,370039.1310200567
815000.0,685841.2817652095
865000.0,645881.4733646417
514000.0,27983.091600825766
615000.0,475764.64925587224
865000.0,594911.3441171197
755000.0,632343.6671158195
425000.0,44576.89548641537
375000.0,147724.28569627687
750000.0,252869.89775377852
722000.0,557527.8108421894
1011000.0,768274.0691954502
725000.0,362513.58600464015
170000.0,61831.52572279082
845000.0,87332.81934235727
271900.0,41240.99110803531
1300000.0,13599.988836080867
261500.0,202559.79612631613
619500.0,570228.4805148278
435000.0,14497.32346664411
210000.0,166994.6659727376
489950.0,135297.1126218993
260000.0,133860.3670899726
300000.0,207944.99747860266
530000.0,177551.0874623383
235000.0,230862.25285753637
593500.0,584954.8577456798
562000.0,377688.5680711407
585000.0,575478.4868286621
2400000.0,282426.16658527864
199500.0,2408.326017806042
544500.0,463599.2257775028
394900.0,273450.7939608137
912000.0,284560.2844566802
260000.0,136402.3331579384
858000.0,341811.3891912033
1275000.0,578221.0566723623
242150.0,138017.21019249852
220000.0,113644.55108532058
235000.0,144427.22513594673
370000.0,122962.74421314512
450000.0,253004.8503204083
534950.0,461714.7874914486
730000.0,263904.0068610721
465000.0,130667.873913614
178000.0,87017.0299457682
215000.0,68967.39470340086
300000.0,271028.8973613983
430000.0,260902.1630697263
183000.0,135690.7583535811
585000.0,17729.194540969023
192950.0,18920.280771322876
599000.0,241513.9078964155
326500.0,136214.76557309245
358803.0,23634.21214656827
537000.0,426643.4529639172
1155000.0,651200.4090069763
156000.0,77893.71356255778
219000.0,147931.35550307744
1190000.0,824388.0581478158
248000.0,82054.65818653157
340000.0,161865.94710716797
899100.0,522518.3358626734
346950.0,1540.8189142288638
330000.0,46634.827922869765
325000.0,126713.22683768916
315000.0,14119.363185577213
649950.0,35316.33090195781
316000.0,162619.0739976197
386000.0,236892.54636997337
535000.0,129731.46227446673
600000.0,537504.0184414813
339000.0,274299.7318126594
167000.0,143506.63386127274
430000.0,196501.94250914938
688000.0,561269.0249864624
834500.0,557870.290674805
1075000.0,100761.6275878667
250000.0,3363.0881311002004
402500.0,378318.69998353743
432500.0,233339.02376822996
485000.0,355880.2929029185
560000.0,90525.75862568954
410000.0,286259.20557213743
455000.0,296178.864856182
459500.0,414334.6144919029
371000.0,112613.40328464785
289500.0,105255.21392698472
395000.0,242765.84456253657
496752.0,437007.72492313077
227000.0,60989.89271867573
330000.0,31571.32525852186
480000.0,156129.4928667778
290000.0,185155.61700041193
281000.0,280294.55595208146
705000.0,122313.71443741783
1400000.0,1135762.0742296367
485000.0,108982.68630550246
622000.0,319996.14078731654
380000.0,284592.0885010484
2125000.0,229464.58092560302
561500.0,447753.66252828774
242000.0,18943.719936476402
348500.0,113117.88621936967
370000.0,12203.892392225986
752000.0,634382.1183677955
230000.0,138506.58739744604
715000.0,118447.37601591668
240415.0,28129.87224968202
562000.0,267524.4258315269
360000.0,2629.913140414959
659950.0,522788.4393027416
458500.0,444153.1409853589
259950.0,9154.822004658472
366000.0,214411.57076961582
978000.0,598062.4147680077
525000.0,5384.732143004947
926300.0,709238.5798267464
750000.0,194603.07073614674
660000.0,430662.0948139621
305000.0,64082.44031900006
800000.0,70141.93804254667
600000.0,150398.4147133498
435000.0,381604.7903036878
1135000.0,862685.9397156849
318000.0,156031.88217476758
639000.0,74188.1891598723
453000.0,95433.07983784933
800000.0,769655.0968969343
437000.0,61431.57267255967
1150000.0,330673.3023742868
490000.0,271328.4791913606
499950.0,184925.4404074002
160134.0,43095.68948606586
191000.0,129765.506421217
221000.0,34595.674346492626
352800.0,166588.78735127227
350000.0,40484.100463447096
458000.0,131785.92764394585
359950.0,129404.39900536714
1050000.0,671688.9195662747
353000.0,161683.11862726338
717550.0,204307.1282446876
450000.0,307827.16375340894
167500.0,79254.71563430372
550000.0,397853.56728786504
939000.0,362057.56366820616
700000.0,508180.20012276387
480000.0,273238.3768726076
501000.0,123929.19133854951
580000.0,315499.1722306607
527550.0,71336.75778210841
399000.0,3662.580590255062
240000.0,165873.910752815
353000.0,62777.958870072194
335000.0,198376.64914782427
475000.0,221350.18053913343
660000.0,287831.4769938129
551000.0,172919.9351659038
249950.0,130501.42121382126
1150000.0,1118097.4809391082
575000.0,440505.75771353475
1088890.0,450553.3882224716
515000.0,449240.7852005054
235000.0,123784.69269547556
796000.0,784734.211519309
450000.0,436824.61414933007
2050000.0,57891.048297234134
270000.0,47107.81456354147
1705000.0,1429572.9967888847
565000.0,205862.15314126085
680000.0,167683.32383187965
5570000.0,2989265.4829308633
864500.0,580774.0053763535
1150000.0,363228.89014875644
335000.0,288139.02907224407
911000.0,456322.3380644886
425000.0,98429.47416841335
299950.0,202429.97404248282
864000.0,406203.171597519
425000.0,64256.530750479404
374950.0,27251.708195496067
247000.0,149247.04857034702
475000.0,30609.32141615918
275000.0,267669.79103311343
355000.0,72393.67121384626
285000.0,281166.2744891586
1338750.0,429688.11017313355
325000.0,301287.9665630975
1670000.0,1062364.7171222174
402000.0,38596.80525927429
1100000.0,282079.1300955646
375000.0,147014.79026668702
396000.0,166326.42379396406
320000.0,180450.28587420745
610000.0,362818.2834041016
249950.0,77625.03355619569
675000.0,59917.257594922536
448000.0,309535.22968047287
819000.0,378912.17883051257
1250000.0,854747.3431280348
225000.0,127868.69712351757
790000.0,4985.6351913916205
685000.0,549589.6276498446
812000.0,623718.2602535087
705000.0,284380.55132622004
360000.0,281354.7813599552
344000.0,5841.121899234918
825000.0,351491.83525430836
476500.0,202389.95671586995
379500.0,74473.11348869928
620000.0,135945.85876984018
477590.0,22924.578136767377
490000.0,322346.0988702227
470000.0,450418.14558200503
500000.0,463116.804652085
370000.0,74169.31512608763
790000.0,427369.818171516
725000.0,576017.2258836759
840000.0,278037.53478415863
390000.0,68356.13055194404
507000.0,10603.099542597325
263500.0,194588.61421025402
369000.0,99917.77072681929
500000.0,94258.46490639739
570000.0,512319.2596400108
284000.0,234882.9822788801
415000.0,329839.9530701679
197500.0,11074.62615229388
925000.0,859018.1200404866
468000.0,210742.37188015156
355000.0,90643.32176936542
639000.0,467439.9570319459
720000.0,26770.96060675014
381000.0,56337.76189540485
1050000.0,444569.4450014388
670000.0,651004.2255432912
400000.0,13527.731815297982
910000.0,56281.747317990885
294000.0,34157.09855556406
315001.0,93923.96771070102
360000.0,94179.33599588128
520000.0,88521.84175253792
474000.0,333878.2650635221
702000.0,510199.79716065625
728000.0,285038.11528769287
308000.0,166186.6508685882
2000000.0,1157499.6452986205
340000.0,279632.150107304
306500.0,128778.20897473645
716000.0,647039.3336495304
950000.0,773881.1116650607
673200.0,365921.06989941926
564500.0,163378.44391842373
393000.0,286965.75751272193
425000.0,297345.2329040456
150000.0,21975.145103917108
327000.0,295901.1746405649
444900.0,84719.55479578683
305000.0,19674.258316440362
469000.0,1590.4953644122393
525000.0,402884.2145820133
330000.0,1067.047238060902
618000.0,153427.96465816998
295500.0,287208.3785064633
567035.0,58617.498601907355
518000.0,304726.9417492506
303000.0,17207.323132832506
300000.0,138666.6686170233
413107.0,256946.90061027723
400000.0,212524.66133130557
535000.0,358425.186127117
555000.0,84261.11284396584
312000.0,219522.51230626763
785200.0,24429.566104581765
749000.0,221860.01674408023
285000.0,264324.84674516076
425000.0,78026.91357921548
360000.0,55658.81858407173
260000.0,106953.64742289255
369000.0,160260.8771746581
275000.0,77711.41299723533
407000.0,77120.6272994173
575000.0,134613.55236365995
1236000.0,840780.8764325695
875000.0,100081.16890602886
320000.0,37408.53264447274
810000.0,128346.5785414859
274000.0,248010.79115982284
239900.0,204299.1328774904
450000.0,427155.9533100147
263400.0,247061.3300246889
265000.0,16504.245530047185
418000.0,340543.44343566394
390000.0,135081.83329730257
430000.0,349257.05123218347
1442500.0,1365486.619958697
297000.0,210162.6018067759
650000.0,549570.6054496168
195000.0,108892.52913531163
554000.0,290463.47674429853
550000.0,521618.28328116686
700000.0,298451.83550584706
300000.0,28913.443994870202
315000.0,67906.65126236067
603000.0,407916.00554156024
530000.0,215332.7321785535
397500.0,307234.5673429456
221000.0,118090.69001089766
466000.0,62753.37515942603
197500.0,130728.53502551012
280000.0,265990.53290569293
412000.0,211111.73743230378
454000.0,399578.689268636
540000.0,524554.4140795157
250000.0,71239.88834108303
900000.0,473244.3196863451
245000.0,4636.650325247155
290000.0,151125.54974148484
160000.0,34077.46216731194
1260000.0,520736.72088058444
325000.0,20943.98259890281
185000.0,144902.160157156
477000.0,273946.6167275852
100000.0,64272.35209786824
345000.0,135074.07096425554
530000.0,52048.156080320376
203000.0,74452.14253223578
599000.0,362935.4306632806
370000.0,206583.67376507403
140000.0,105460.1572261418
500000.0,174873.08335069896
527200.0,498119.44076693733
549900.0,372939.9945318135
760000.0,410493.10956758366
319000.0,19952.59607006179
362300.0,206578.08341640848
421000.0,344337.7973548832
690000.0,235168.2143536663
640000.0,520378.43973863067
238000.0,206726.44519911276
789000.0,601520.6170849411
1050000.0,417970.6888690863
302500.0,24908.135420997733
259950.0,147543.38891046087
456000.0,186205.99128929008
369950.0,136522.0674158746
363750.0,51445.44502145274
585000.0,389576.54950818495
268000.0,118683.44873039862
1200000.0,434351.78069622867
345000.0,324987.27569472376
539000.0,210066.1603791822
851000.0,147204.95659754166
900000.0,55863.43087073835
850000.0,838705.0081745948
390000.0,146511.83168305387
345000.0,290049.27014221204
534500.0,40165.121613780284
643500.0,320450.8544249539
1206500.0,481979.3221244078
495000.0,131281.65546177205
535000.0,397786.49526146613
435000.0,282642.8090104569
305000.0,21309.424385512226
799000.0,227772.19919989185
700000.0,186770.330916048
467000.0,426510.78092606476
263000.0,60128.91501470252
760000.0,389860.2831517374
293000.0,281320.7572670751
245000.0,243102.8271252546
181000.0,91459.81535814893
240000.0,89536.01757693976
880000.0,393457.4843428337
285000.0,62777.50159336933
407500.0,405309.8857615895
325000.0,103142.46305438483
405000.0,65434.4351191631
291700.0,34753.612311463934
370000.0,322612.3495468558
270000.0,67938.66264299568
800000.0,257101.8041879406
626500.0,190806.73991719802
1130000.0,847381.951144588
399950.0,349977.4399432957
419000.0,109132.16859114658
1160000.0,165536.50349944818
1405000.0,1005396.2721584428
710000.0,333078.27957350784
650000.0,59269.058973947554
369900.0,154627.02529657213
641000.0,42379.52243099239
403000.0,395730.0015233432
1015000.0,922314.0497021668
865000.0,823909.5097375298
2485000.0,2125660.2660503495
810000.0,13627.49288329867
316750.0,39642.54162458076
652500.0,439039.47378979094
360000.0,51046.651576061464
208000.0,94675.56489111882
898000.0,182571.46062308637
295000.0,44663.484338993294
652500.0,69085.53990775938
560000.0,470170.26195963816
280000.0,234633.92519408558
289950.0,141841.59104684918
397500.0,244033.31641876473
380000.0,87697.43026774123
415900.0,381370.35020880966
475000.0,272261.4192518346
125000.0,79801.0623039173
238000.0,106692.07732369943
296000.0,199381.6150627643
475000.0,307260.16465841274
390000.0,379874.66543309385
425000.0,254878.5645206037
725000.0,120433.38055248708
605000.0,433427.8296153799
302000.0,89708.10657426533
886000.0,199506.11444982182
540000.0,249595.45253086707
435000.0,234322.53907223366
409000.0,16174.011665262427
405000.0,237332.6985254977
560200.0,377073.465292165
324000.0,294686.3283672749
390000.0,211890.51835731466
414000.0,41481.99013284662
441500.0,254830.24418043543
375000.0,322110.83527862956
668500.0,449457.07870310365
540000.0,457262.7370424025
1035000.0,140253.00407465198
1345000.0,678712.8179815278
758000.0,415019.9068221598
949880.0,795426.4294019948
570000.0,185443.1714711549
736000.0,528275.9510740807
670000.0,398652.1257691369
1130000.0,348542.6378733303
650000.0,379653.7738672769
690000.0,572329.5296722765
610000.0,295513.4309094569
413500.0,5562.593774323028
765000.0,171766.32153412906
828200.0,340747.21642350836
205000.0,139842.46267908587
465000.0,428538.34191026504
556000.0,200711.99756049778
540000.0,134366.95561751965
423000.0,42630.251313732544
375000.0,275219.83339933364
173250.0,122997.03446649239
599900.0,382061.08441715565
646000.0,523062.482605244
1075000.0,481656.0984883209
558000.0,65706.9331743007
354000.0,117339.6452131818
1195000.0,206911.16801742665
670000.0,628879.7138455763
1125000.0,1014145.7749375174
267500.0,167634.6418443341
299800.0,281586.5409453594
430000.0,408768.55163833575
775000.0,704673.8471581287
333000.0,98863.35195510648
336000.0,10249.166685678298
323000.0,167043.22499853052
575000.0,370241.9108924503
328000.0,153420.2840050521
572500.0,560097.6458494196
600000.0,417195.98630603054
412000.0,243248.9408758905
827500.0,642163.0191033778
300000.0,159220.32984236698
415000.0,361770.05656009633
750000.0,349566.31815298885
800000.0,83339.09907724654
420000.0,83143.37744631918
266000.0,118856.81196178579
499000.0,219706.42005692903
440000.0,407777.73644109315
495000.0,213533.16643412816
630000.0,51822.095995317795
424000.0,203014.5553924038
760000.0,541681.9614446359
650000.0,148712.38789320606
248500.0,216639.2575387086
379600.0,2840.2328496164464
538000.0,379125.0587387937
