id,bathrooms,bedrooms,building_id,latitude,longitude,manager_id,price,interest_level
100465,1.0,4,78a015c283c35d4c8726d1bb826f54b0,40.7274,-73.9882,b6366b42ae29a86e2e33ffc66cfeafc7,5800.0,high
100467,1.0,1,6289dd7229f0d3b87254860764be70ab,40.7512,-74.0026,62b685cc0d876c3a1a51d63a0d6a8082,4030.0,low
100468,1.0,1,57ef86c28a8ae482dc3a3c3af28e8e48,40.7593,-73.9962,f403f02183c46e92f0d690db49085c38,3129.0,medium
100469,1.5,3,d0234abbc01a982d54e8d446acc03405,40.753,-73.9959,3d61dc38744a7f36140c27520060db59,4400.0,low
100471,1.0,3,a6932b810f8222c208d0097610d198d9,40.8008,-73.9611,bc9a2ff7c931ce7de08f50d429134a16,2950.0,medium
100472,1.0,3,9a4fb9df73251054da2c9ad61b8ae05f,40.7221,-73.9837,be8b38e3002bc1f262025751cd4b081b,4899.0,medium
100473,1.0,1,0,40.731,-73.9876,87841ad37b67442341877b2f26194343,3195.0,low
100475,1.0,0,e8f12d7bcb2e4518b9329e7c1d262448,40.7928,-73.9758,ae6a7f07ee1bf1958fc029059f2fb8a2,2300.0,medium
100477,1.0,2,aed67db466854ec2aa5d249a032bc401,40.753,-73.9695,3d61dc38744a7f36140c27520060db59,3500.0,low
100479,1.0,2,0d01cabe55fa5192cdbcabd5c585c1ea,40.7302,-73.9826,e6472c7237327dd3903b3d6f6a94515a,3250.0,medium
10048,1.0,0,7849031e50a43394e1d8b91b16ed4b14,40.7663,-73.8288,d6cb3ffc17469f1cc679548165ef3af0,1350.0,high
100482,1.0,0,576454305e002c8adafb7ea6ef4f3bdb,40.7328,-74.0089,b5b5d584aa9de238d448fab53af43272,2500.0,low
100489,1.0,1,0,40.7992,-73.9674,fd6fed0b663b537af5e8d11721ba0dd9,2450.0,low
100490,1.0,0,c4bce57b1ba066cf0818357b6b51286b,40.7588,-73.9694,456c0f57a55084af81c46430034c848d,2400.0,low
100491,1.0,2,9e9fd557ea43b22412cf29dd540af043,40.756,-73.9687,c71cf1f472cf9b4b4517ea23fb6f2c91,2800.0,medium
100493,1.0,0,ea9045106c4e1fe52853b6af941f1c69,40.7612,-73.9978,0ed57b5c37f43e77267e2fc69b72d9f5,2600.0,low
100497,2.0,3,02232b5a46fe3940f13becb88a3dc987,40.7297,-73.986,04d886cd623c763ef8964c0884f8c9e0,5100.0,medium
100498,1.0,2,40bb23b0e65b1332840b65b440bc25d8,40.7444,-74.0,d23f9a9e6b9f6003f26017bda6dd1cb2,3600.0,low
100502,1.0,1,97244f8fd3fd228a4422bf0b6d19cb0b,40.742,-73.9826,e933afc996f68d50e507c0abc99ec068,1800.0,high
100504,1.0,1,f817612aa5f5c25516b52384ecd384d8,40.7976,-73.968,bc9a2ff7c931ce7de08f50d429134a16,2300.0,low
100509,1.0,1,32e0df2986eb0b199c9ec4b2effc343b,40.7836,-73.9491,e6472c7237327dd3903b3d6f6a94515a,2295.0,low
100511,1.0,1,bea550cdea4b86747677cc108b3e3c81,40.7868,-73.9504,6e5c10246156ae5bdcd9b487ca99d96a,3138.0,low
100512,1.0,3,0,40.8035,-73.9567,2d36cb7738bcb9b089c8d9b9fff44674,3750.0,low
100514,1.0,2,bb8658a3e432fb62a440615333376345,40.708,-74.0149,92aa3b535f48ec05903a3b7fcdafd411,3097.0,low
100515,1.0,2,3ac916dd5a12935183e0cdb03ef94564,40.7803,-73.9465,d093b551a87ff97822db6dbbeb5544c7,2495.0,high
100518,1.5,1,0746b0a8a7be08165ddcaca49b9056ea,40.7861,-73.9777,63d5f0bfde0572ebcaac2c42f80c7fa5,3400.0,low
10052,1.0,0,f45ba6d22add6d2c30bb2256dd715901,40.7032,-73.9914,33525116a8b4683f8757f2423fc844f6,3156.0,low
100521,2.0,2,6ce872b483cfcbb32ea805604d44ef5f,40.7111,-74.0055,d2bce61e0e0079ebdc8c281e415e045b,6500.0,low
100523,1.0,1,300c5229c48b49cd3c8cf80fe61b853b,40.7356,-73.9828,ad87505a08c0526bc5c16796f35443eb,2830.0,medium
100524,1.0,2,04bfd6f28be788e8c9ff61deb8f39f6c,40.7316,-73.9839,8365f1154ced533439de202ebada41e2,3400.0,high
100526,1.0,1,0,40.6167,-73.955,bd33c1763df45f2f10dc6bdaa56a47b4,1475.0,high
10053,0.0,0,f102c15b1ff51472c24e97f5287de9fa,40.6503,-74.0135,a59839097adcf666abedd22ce8a13f38,2195.0,low
100535,1.0,0,56b4467acaf65e8ad7b96a6f90956716,40.7852,-73.9777,18b801a90df27a4ea2452b1321a541ab,1795.0,high
100536,1.0,2,8bb596a577d029e5cbc56baf134c73b7,40.7842,-73.94800000000001,e5e91eb9c964643e39094535865f391e,2900.0,medium
100543,1.0,1,b70f31f5e92000a46f1db76f8947c6ec,40.7633,-73.9785,1fb46c4a72bcf764ac35fc23f394760d,3250.0,low
100544,1.0,0,81be0b4afce47cd462d246fb0a34181c,40.7443,-73.9859,dbcd76434811399599cd512ec4302943,3125.0,low
100545,1.0,1,8e3b8c607c3edcf3de131c24f0390179,40.7462,-73.9757,4398a550168a2dde02ebd0acefa9e9be,2695.0,medium
100547,2.0,2,146060fb99c371080bb8f0c8e9980b9b,40.6905,-73.9668,f07272f8ceb99db4c1a7cbbd9ae7b75b,3000.0,medium
10055,1.0,2,d8dac27e4abe8ba86af718d9032ab8c7,40.7087,-74.0058,2aa9bfa5f67ed9997ea341dee8a3a271,3995.0,low
100551,1.0,3,0,40.7187,-73.9831,c92135646d8aa5e4f9bc5c40add47f7b,4725.0,low
100553,2.0,4,7b6936e72a5933904e00f20792ddd9ac,40.7489,-73.9732,e6472c7237327dd3903b3d6f6a94515a,5800.0,low
100558,1.0,1,7469ec017663a54765e3686af0becb96,40.7331,-74.0055,2327c59ab1ee1a49eca7124ffc05d88a,3795.0,medium
100559,1.0,2,0,40.7299,-73.9819,4f79920540f0fc35876ba3521f19671d,3695.0,low
100560,1.0,2,a01c99eb2cfdde327e1691e17d6696ba,40.7405,-73.9767,b2f322e6ea73856e1ee88bf0d08eb54c,3100.0,low
100561,2.0,3,f10d98f7eb8b5671d904bdc965f4e200,40.7449,-73.9812,2983e45f7e0ad87d677dacd13e362785,6150.0,low
100563,1.0,1,14dc0fbfba429131eec42c3bb545fb45,40.7775,-73.9483,92758310b2a962b943484e8be0237a19,2550.0,medium
100564,1.0,1,0,40.7974,-73.9706,546f784b992d2ba84024f41d342cafd7,2700.0,low
100567,1.0,1,b0da4d9d2cd8040f3da40a134ad6ed51,40.7518,-73.9849,5f60c639225516384a2b6496caa20a2a,3570.0,low
10057,1.0,1,e26e9ed5033585fe26e45806fdfbb812,40.727,-74.0308,e5808a5e6cc13988fe596704428d38d5,2800.0,low
100571,1.0,1,0,40.7421,-73.9788,43e4dbce2ccbccb10e038f88417b69d2,2995.0,low
100574,1.0,0,1c2f695696013f4068f89619d06b174f,40.7603,-73.961,d399821d8583b8421a55370c6eb15f6f,2500.0,low
100577,2.0,2,d19f4e0bc32610797a7ff5f1737be546,40.7752,-73.9887,d306f3a34a793e6cb93b53226fc17653,5795.0,low
100583,1.0,2,ce6d18bf3238e668b2bf23f4110b7b67,40.7081,-74.0065,e6472c7237327dd3903b3d6f6a94515a,3460.0,low
100591,1.0,0,cd6e0616a89b2687b8d7b80a1e982ac2,40.759,-73.9621,fc6e39fa6d54cfbc0109950411df29ca,2000.0,medium
100593,1.0,0,70093585319d049535fdc64e4f387da3,40.71,-74.0143,2c3b41f588fbb5234d8a1e885a436cfa,2595.0,low
100596,1.0,0,0,40.7333,-73.9796,6cfb6df7e33b477a19562916d7fd61a0,1950.0,low
100597,1.0,0,d8b20f7bd163403c49d242d50607cc0d,40.7894,-73.9764,5c50a37609dd7e7863d1afee5da184a6,2350.0,low
100598,1.0,2,ecea86b79afa539505aa4bad3ff449c6,40.7427,-73.9794,e6472c7237327dd3903b3d6f6a94515a,2999.0,high
100600,1.0,2,0,40.7865,-73.9744,4bdc3d8c1aaa90d997ce2cb77680679b,2500.0,medium
100601,1.0,1,6e01d34a60782126c24526cf72878117,40.7481,-73.9564,68f2877dad7ec5834e3b786f52d4e3b5,3160.0,low
100602,1.0,2,6197c99347494d5c6fd366568606c688,40.7033,-73.92,324631e1aacaa41bc4475f879756bbb6,2000.0,low
100604,1.0,0,4a60ed243de2733401a8a7918e7d833b,40.7238,-73.9902,a9171b0aec2df7c31f96da798343d7ea,2650.0,low
100605,1.0,0,cb14c4f807f23ecee1f7469b5159d2de,40.7047,-74.0076,5dcb4e5c4364c9363cb7904458668d8d,3138.0,low
10061,1.0,2,1baadc9bc38b3ccaaf9704e7442f2672,40.7466,-73.9779,efd6fb6d537509ab0fc98661e76d19b2,3200.0,low
100613,1.0,1,0,40.7838,-73.9535,bf4bace5b07506d384aee0ce98896e93,3850.0,low
100614,1.0,2,4cf50a4036329a5ab9e6241e0b567e79,40.7705,-73.9485,dbbb6b990661b1e507a387f019bcb1a0,2750.0,low
100617,1.0,0,1f8073b8d33c0b499be89854f5700367,40.7706,-73.9501,624c1fbd75e5f99e6a7164cce1b1b8a4,1750.0,medium
100619,1.0,4,2f035900aad722988904d238f9bd4268,40.8441,-73.9406,7c5e4fc025b70c6540d6b0e06716b9dd,3200.0,low
100620,1.0,1,96274288c84ddd7d5c5d8e425ee75027,40.7568,-73.9982,39af186286605963b1d75543e1492c61,3500.0,low
100622,1.0,2,0,40.6905,-73.9668,e3d2eaeebb73f2490096bb3508f5ffa8,3000.0,low
100624,1.0,2,aed67db466854ec2aa5d249a032bc401,40.753,-73.9695,e5e91eb9c964643e39094535865f391e,5095.0,low
100626,2.0,2,0,40.8071,-73.9552,7725c2b384a4e0103b802ac1b2100002,3850.0,low
100628,1.0,0,21132562a5cee9d65d821ab34891fabf,40.7749,-73.9782,41735645e0f8f13993c42894023f8e58,2280.0,medium
100629,1.0,0,3027007d195433b44b67a7be42c0a07e,40.6461,-73.9617,c55f41447269371b42b287c8dadc0479,1850.0,low
100630,1.0,2,11662cfb450275fa8615a3452157ab2d,40.7318,-73.9864,781c05e464ce94eaa436401d07f2a6cc,3450.0,low
100633,1.0,1,b70f31f5e92000a46f1db76f8947c6ec,40.7633,-73.9785,1fb46c4a72bcf764ac35fc23f394760d,3250.0,low
100634,1.0,2,0,40.6774,-73.9583,a12c733c6cba53a6d2fe8a1fdfd5a674,2900.0,low
100636,1.0,1,1d26432ca122474bf58270c7beab302c,40.7628,-73.9849,62826f3ae01f2ddc93b9cd28c659ab2b,3350.0,low
100638,1.0,1,2cf8a0687db6f00284a358ad30e96790,40.6621,-73.9793,4b01241413ea168f704545a8aec899f7,1995.0,medium
10064,1.0,1,80a733b441a8c77daa30801cf4f4715d,40.7247,-73.9935,9df32cb8dda19d3222d66e69e258616b,4195.0,low
100640,1.0,2,9fad2bc9fbb983dfa8586df2f7fc3378,40.8233,-73.9532,2a4e0d2668fde3afa267d312b3a2a9d8,1900.0,medium
100641,1.0,1,f6830a21af6b5874e4f305e36d3d81df,40.7343,-74.0094,abba62a6a83113e947f0b38a79e3c98b,3850.0,low
100642,1.0,1,0,40.7632,-73.9907,9153d5678d7731f9ae283aba33932c1e,2495.0,low
100644,0.0,1,ddb09ce9e9a73eb2d2132a7ae9bc4861,40.745,-73.9863,151f60a5367a01a69260b3542570ace8,4475.0,low
100646,1.0,0,4cf50a4036329a5ab9e6241e0b567e79,40.7705,-73.9485,9d32b720e26a351b951c8f78f72f2fec,1895.0,low
100648,1.0,1,2606b879059299a4e894f7a56a550695,40.6493,-73.97399999999999,7b1efdbec3e9dd76c7965fc3639f4791,2487.0,medium
100649,1.0,3,9518ce8c9dfc95badc2faff79c969c63,40.7729,-73.9485,9d32b720e26a351b951c8f78f72f2fec,5100.0,low
100650,1.0,1,08c77edf4b9f4ab2929bf41d202a1976,40.7625,-73.9864,381040570cc863b743a9fce1a6ae9724,3640.0,low
100657,1.0,2,0,40.8222,-73.94,d0f76e52a73008f742614702f846c316,2100.0,low
100658,1.0,2,18f6eb16d2f3e9885cb4a5d0a40791c6,40.7586,-73.9838,c8b10a317b766204f08e613cef4ce7a0,3505.0,medium
100659,1.0,3,0,40.8246,-73.9508,94e87282640f0a3bd6835ce386618a55,2700.0,low
100660,0.0,0,52080fcf0bc0830714121bbc2e93b0ec,40.7805,-73.9464,9df32cb8dda19d3222d66e69e258616b,2775.0,low
100661,1.0,0,99eb2de0855db6ce80167f48adc5458e,40.7974,-73.9708,3d61dc38744a7f36140c27520060db59,2350.0,low
100662,1.0,2,51b34cd054435b45b6412339bac0a484,40.8021,-73.9392,7b159051957a4788a872ecb307613757,2250.0,medium
100663,1.0,0,54e8cf15128555b63fea2512016333bf,40.6898,-73.9797,c76c699bbebafa044318cc4242de71b8,2441.0,medium
100664,1.0,1,0,40.7334,-74.0047,67918d363385383856722272a2d3be19,4250.0,low
100670,1.0,1,19dd323b200b49209e9e5851bae38855,40.7735,-73.9064,76f6d0b50ac0b1cf36eebb7e5c8f88ee,2188.0,medium
100671,1.0,0,5ac49f0df28c32c44f34446edbf66c59,40.7771,-73.9515,b4518af7cc5d79517aca4157f1614478,1825.0,low
100672,1.0,1,7967a1280bf3f7644500fc79d2696b0e,40.7601,-73.99,1067e078446a7897d2da493d2f741316,2650.0,low
100677,1.0,0,0,40.7863,-73.971,001ce808ce1720e24a9510e014c69707,2190.0,low
10068,1.0,0,e0b858cc99ef1531de6145dd5fefbc2c,40.7767,-73.9456,0ff0d93046667461eb044371b68a4999,2199.0,low
100684,2.0,2,1ddfa863baa19eb7b2d165540811cf7b,40.7669,-73.9344,45d1d01db6d90d7e15a1cb3cffd204a5,3600.0,medium
100685,1.0,1,cde0915000d457a59bb33fd3e6094e1d,40.7338,-74.0009,325c9db6be07ea0cff04041bacb8ac0d,4650.0,low
100686,1.0,2,24f4315f1d493fb5fe83564fe5d2dca9,40.7494,-73.8801,e6472c7237327dd3903b3d6f6a94515a,2500.0,low
100688,1.0,3,0,40.8419,-73.9377,ef349d064ed1eb9d92e7107cc8d90967,2525.0,low
100689,1.0,1,e87f1236b102798c1fa104a372800444,40.7321,-74.008,e90f2ded843cdb2efd65ef47d9fc8029,4500.0,low
100690,1.0,0,4fab801da22bb804a7c28b03387a45d4,40.779,-73.9461,6e5c10246156ae5bdcd9b487ca99d96a,2100.0,low
100692,1.0,1,be9c5d2730a8d563f8561b8fb15c061c,40.7292,-73.986,136b844f49c4eae017d6cabe8ca03b9d,2350.0,low
100694,3.0,3,4e026d5fd1bcd89b8d0e897bdb69a183,40.7381,-73.992,ad3d8ddc52c7e0859b5c6c7f7949c3bd,14000.0,low
100697,1.0,0,da69ada34c46adf18f584c67f2e6f218,40.7369,-73.8633,dc1a8b86471fd028498f61346d35f13f,1400.0,low
1007,1.0,1,0,40.7222,-73.9464,0f1be9ba74fde58b799ab67255ede9a4,2292.0,low
10070,2.0,3,2cdeaa1f2aa046d220abfd93bf890f43,40.7316,-73.9838,2ec6c71d78dd9df9046ce6899ec42de8,5850.0,medium
100703,1.0,0,52ae92ff4bc909627f26e8384acd4e37,40.7559,-73.9658,e53661f13a30802f571c238dcd433e17,1850.0,low
100709,1.0,1,4bd5077c0945ac379b07f397bff9b137,40.7549,-73.969,9d32b720e26a351b951c8f78f72f2fec,3095.0,low
100710,1.0,0,5eddd80d0ce6b3b0eb59e501e1e9b1bf,40.7198,-73.9991,bc9a2ff7c931ce7de08f50d429134a16,6650.0,low
100718,1.0,2,ddb8663b8c4a089684384035e53d9cb8,40.7446,-73.97399999999999,1067e078446a7897d2da493d2f741316,3295.0,low
100721,2.0,2,009f494b0636f32b96b41926ec7c4bf2,40.7826,-73.9509,333d32700fc44387e634f84880fe37e4,7930.0,low
100723,1.0,1,a3a2595a7df0a11d8e51dc7f10691308,40.7238,-73.9902,3dd447dbe6192bd543739fb793cda253,2999.0,medium
100725,1.0,0,b0d419ddd5ff150f96b328c61ee6e7e2,40.7854,-73.9752,5239c98c3c2228c0369842750684054d,2100.0,medium
100727,2.0,2,d16f875956b264d5920d8424631091d4,40.7075,-74.0059,5314d4635a5d2d0ce5af039d5982b200,4800.0,low
100729,1.0,2,ae2a7ca4e12efe7f93c7762ceeea4d03,40.6736,-73.9659,c170dc195490b8952858a85fa00e9515,3000.0,medium
10073,1.0,2,4ca2a61dee17bc510abdfe7a107676f2,40.8063,-73.9157,c70606c5aea7770767998a3a18b0cd16,2195.0,high
100732,1.0,1,ec12b4db154a9c75983f5e32edd93843,40.7538,-73.97399999999999,9f39caedae295bf81e67463e6fd0af40,2800.0,medium
100734,1.0,1,0fe81373d688a0a1b3ae4019cd252a9a,40.7792,-73.9514,f44a6215f74f901ac7e326207f2984f7,2599.0,low
100735,1.0,0,9ba1b2a06899475c3b24a094900cb976,40.7621,-73.9638,603575a3da76fa757cd6451f3707819d,1850.0,high
100737,1.0,0,0,40.7785,-73.9759,8d425b08cdf4dec134bf5b714ebac267,2575.0,low
100739,2.0,2,10dc1ed6ffb6a75bfc7b8e04445d20c7,40.6906,-73.9827,ee98230979d43398b162fb1047d89cab,4083.0,low
100740,1.0,2,f743f62b3ce578704c7cb55f78fce8e5,40.764,-73.9799,d1737922fe92ccb0dc37ba85589e6415,3600.0,low
100742,1.0,0,80a120d6bc3aba97f40fee8c2204524b,40.7073,-74.0046,b209e2c4384a64cc307c26759ee0c651,2900.0,low
100743,1.0,1,cdf3e0d9b2c48161b2432786b3ed0cd0,40.7802,-73.9504,f854a175bb0ded36cee7f7c3ce930074,1925.0,low
100744,1.0,1,0f4ebb9040e21d9b555e966aca2dc11c,40.7582,-73.9622,e6472c7237327dd3903b3d6f6a94515a,3115.0,medium
100748,1.0,2,300d27d8ba2adbcbc8c6f2bcbc1c6f9d,40.7348,-73.9865,06e4f1d943f01da8d66e808a867122e1,7000.0,low
100751,1.0,2,b481f39d574f9efe4181ec6e687aab18,40.7409,-73.9812,f01d80f465348a6054bd7a9004af53b4,2600.0,medium
100753,2.0,2,67bc2a137a7fcf2e878a79a195f1b614,40.7606,-73.9963,0cff4a2a147d81e51ae8a91289e129f7,4000.0,low
100765,1.0,1,5793c3a7541c9030b70652abda9cf4f0,40.7775,-73.9536,a4e0096175a7f299d0f6e67edf143891,2500.0,low
100767,1.0,2,ce6d18bf3238e668b2bf23f4110b7b67,40.7081,-74.0065,e6472c7237327dd3903b3d6f6a94515a,3400.0,low
10077,1.0,2,0,40.7616,-73.9936,c3d876f112646134464b3b5635c15549,3500.0,low
100770,1.0,1,5443e4c4f6eef3e2b17e22f9f6d32165,40.7487,-73.9901,2645da97a81bfe1f4dbb98f3f4e167e0,4295.0,medium
100772,2.0,4,0,40.8365,-73.9441,692bc95ccace50ca2797a312e244bbfa,3700.0,low
100774,1.0,1,42a299772301e00d8e226a4e50050fc7,40.7993,-73.9625,5239c98c3c2228c0369842750684054d,2500.0,low
100776,1.0,2,0,40.7635,-73.9799,72cd64f85617625498465594c074a63a,3800.0,low
100789,1.0,2,0,40.7528,-73.9709,0deedf33dbff76238ce386fc70728298,3950.0,low
10079,1.0,3,bf600e39ba80d1687e3c557a9c5739fc,40.7087,-73.955,346e4a70270dcce272e712f7c2c7e6f3,4600.0,low
100791,1.0,1,1c5352b94eee8234f2667ca5d9aa0a24,40.7346,-74.0018,638ed61433b8d4a30d9498bd516d65cb,2600.0,medium
100793,1.0,1,093b9a4bce71f1faaaf7eb04efb864e3,40.7885,-73.9749,8064a8ffe2fad03f2906f6dcc6a7cdf9,2300.0,low
100797,1.0,2,1b036ccc62267945c26385478f60c2f1,40.6882,-73.9615,416ed8318dae6e3d0702c00cab3d0bbf,2400.0,medium
100798,1.0,2,96274288c84ddd7d5c5d8e425ee75027,40.7568,-73.9982,537e06890f6a86dbb70c187db5be4d55,3100.0,medium
10080,1.0,1,d3a565182adf8bd9c5b033bb12757366,40.7756,-73.9846,02e17b21a1814fb10336b2ee8ceb3e79,2995.0,high
100805,1.0,1,f0a2f3c3c3e2d825233e39b7fbf992fc,40.7416,-73.9216,a10db4590843d78c784171a107bdacb4,2030.0,low
100808,1.0,1,79fe30ac190d7b72de8ab14e04221068,40.7562,-73.9964,b7de4cb395920136663132057fa89d84,3940.0,low
100809,1.0,1,291d5ee9387222f0dfc16fa7f03d595e,40.8064,-73.9181,12c0a30e296faa0dfd422fe918d7d4f4,1500.0,high
100811,1.0,0,8e3b8c607c3edcf3de131c24f0390179,40.7462,-73.9757,dbbb6b990661b1e507a387f019bcb1a0,2350.0,medium
100812,1.0,3,1bc5b28124a292d1e1ba8a6e1c6607ce,40.7295,-73.9893,d9039c43983f6e564b1482b273bd7b01,4300.0,low
100813,1.0,0,5a922b81c28dd44b2ffadf603c90c0d5,40.7619,-73.9854,b7ac9ec799257e346e47294cb2539659,3381.0,low
100814,2.0,2,8303c099effd327c015824badf138765,40.7373,-74.0042,ffd7307e4924587b30ec014a95db1362,5495.0,low
100816,1.0,2,8eb4969870c919c2a66663160b72c23a,40.7447,-73.9774,4414b04ea8115e64639b64b73737036a,3495.0,medium
100818,2.0,2,78e50c94b33bb1ceeb5f4c8ff7455703,40.7606,-73.9994,f57c49e2a0332e31fa984b47237fcd90,7000.0,low
10082,3.0,5,9511903feae56d0e8537696f1ed1a8ad,40.7084,-74.0008,9daa743d34f2bf6917a2ce0c1716784f,11257.0,low
100823,1.0,0,49c7a60a61d1050d4f08f8e1e6028e4d,40.6629,-73.9846,a84460ab286ff80af9388c4ebc0f224e,2000.0,medium
100826,2.0,2,51591916a346a935268552c52186932f,40.7716,-73.9812,2ce4ad2a77bc8190427196ea1e8cfe4e,13000.0,low
100827,1.0,2,bee9bad998da3743d98f7f11ce8f749d,40.7165,-73.9505,699c325b818541f314b691b76f3238d7,3500.0,low
100829,1.0,0,0,40.771,-73.9533,73a021c1ebc70d8a1ae3ba0ca5642ef2,2100.0,low
100833,3.0,3,84ababccac27ba73d403bd968d1f3bec,40.7725,-73.9819,aa9e353a6b43b125cbc89cb751090a9e,15000.0,low
100837,1.0,2,0,40.7239,-73.9798,d7ddbc62dedf933d7d7ffbcd5daefba6,3300.0,low
100839,1.0,2,c939080e7693dda32c4e616061aebe2c,40.7787,-73.90899999999999,e6472c7237327dd3903b3d6f6a94515a,2400.0,low
10084,1.0,3,d7d2769b241bb4602abe6d076bf2ec06,40.8309,-73.9486,bceb99a75e07af14a0d30676c4f85573,2850.0,low
100840,1.0,3,7707a712aacbdd702c2618404136e379,40.7579,-73.9129,e6472c7237327dd3903b3d6f6a94515a,2500.0,low
100841,1.0,2,5c845aee2e594477de0a625687014c9c,40.7284,-73.9992,d2b7068bc4e5e74ba13954559d1d120d,3500.0,high
100842,1.0,0,aa1739dd95a05fe1892f4c18d796a4c4,40.7655,-73.9817,e6472c7237327dd3903b3d6f6a94515a,2600.0,low
100849,1.0,0,0,40.7439,-73.9971,525dab2c0e34bc398181143e4cfa5dcc,2800.0,low
10085,1.0,1,65ce068d10ade85cc097134c0f6836c2,40.7719,-73.9861,9dabdb9265d1817435c38f5488d90141,4595.0,low
100850,2.0,3,6f77212b741ac4ef5430112a0e8ebf61,40.7847,-74.0059,b68f249ae0aeb220626960fa1934c418,3500.0,low
100852,1.0,4,bb8658a3e432fb62a440615333376345,40.708,-74.0149,e6472c7237327dd3903b3d6f6a94515a,4500.0,high
100853,1.0,1,2a21319016fe50100e0b8ebb5a4f9cf0,40.7301,-73.9927,21b4fbefbf8fdbdacc44986b13b12296,4150.0,low
100854,1.0,1,09e6efa1a58a3cd753aeee80bdf5ec36,40.7233,-73.9946,11d85e466ffd31666c7fb9ad1dc215d3,3495.0,low
10086,1.0,2,240c90a25f43280bd489939f99e98723,40.7602,-73.9689,dd6b488d74624d64a0ba4767d990da83,3450.0,medium
100860,2.0,3,205f95d4a78f1f3befda48b89edc9669,40.7454,-73.9845,ad3d8ddc52c7e0859b5c6c7f7949c3bd,7500.0,low
100862,1.0,0,66fdfaf27322e8152a14829fa6ddd1a5,40.7681,-73.9563,25297224cfcfc41e9922189511a74fed,2650.0,low
100869,1.0,1,9c18bf871b97492b96d8ddb800591f1b,40.7678,-73.9915,63e8c482071c22f43dd91b954e75cc2c,3312.0,medium
100870,1.0,1,40c7c2385b7d8d6c4e3a416274f4b6ff,40.7401,-73.9887,1067e078446a7897d2da493d2f741316,4395.0,low
100873,1.0,1,511eb35637ca60e08fd12ee66080dc5f,40.7327,-73.9931,2a1ee03b449700c3a15dd8c9a505c525,3800.0,low
100874,1.0,2,a4e8631f6863abc3164c64e55bb3deef,40.7396,-74.0035,aa9e353a6b43b125cbc89cb751090a9e,5000.0,low
100875,1.0,2,ab2d0a006ef0193573cd1040ec4835c6,40.6907,-73.9216,324631e1aacaa41bc4475f879756bbb6,3200.0,low
100876,1.0,2,0,40.86,-73.9052,0da38e009d387cb435f1aa12c4250d6a,1695.0,low
100880,1.0,2,0,40.7972,-73.9488,4c18a8b2bc8fe1422001a50de037bfa5,3025.0,low
100881,1.0,1,521d6dbaaa9b53273df28ffb175de190,40.8539,-73.9318,119d9b577a2506cd7348d01fd5d0830b,1575.0,medium
100883,1.0,1,0,40.7699,-73.9488,38e613cd90ba43943211be10168ee175,2425.0,low
100885,2.0,3,d6c345de3f342d611ea0dd21eabe68e2,40.7624,-73.9964,0cff4a2a147d81e51ae8a91289e129f7,7000.0,low
100886,1.0,1,77fccbedf29d0035ea311701fd715823,40.7404,-73.929,6e5c10246156ae5bdcd9b487ca99d96a,2750.0,low
100890,2.0,2,bd93993052370b66755cb4af017950fc,40.6927,-73.986,fb3ae4901ee8f66eed9ab6c43465a8a9,4975.0,low
100894,2.0,2,a12ba0a062453d81074b8931769d6d0e,40.7658,-73.9781,e6472c7237327dd3903b3d6f6a94515a,5400.0,low
100897,1.0,1,3c6b076258305126e4f612cc121cc54d,40.7351,-73.97800000000001,8f5a9c893f6d602f4953fcc0b8e6e9b4,5985.0,low
100899,1.0,1,3d7e688344b1038e26d5d6fe3decb1fa,40.7365,-73.8676,63c3a69116cae652632b0e80661cd3b5,1395.0,high
100900,1.0,0,39ceb037b2eb3403ad0fb4f5178271d6,40.7988,-73.9694,f86873f49ff488d135afa75dc7eb0e06,1995.0,low
100902,2.0,3,d0234abbc01a982d54e8d446acc03405,40.753,-73.9958,0a6b369f66e4abdf447ed4b3a8e02630,4900.0,low
100903,1.0,3,0,40.7864,-73.9421,e6472c7237327dd3903b3d6f6a94515a,2975.0,low
100904,1.0,0,f817612aa5f5c25516b52384ecd384d8,40.7976,-73.968,3d61dc38744a7f36140c27520060db59,2275.0,low
100906,1.0,0,b401b080b557697e91b2d19b5a22fac9,40.7383,-74.0006,4414b04ea8115e64639b64b73737036a,2525.0,medium
100907,1.0,1,7259f2d484b9103a1bf9f78c015e969d,40.7617,-73.9617,781c05e464ce94eaa436401d07f2a6cc,2850.0,low
100909,1.0,2,738682460140a65ba9cdfe6cc76f733b,40.7297,-74.00399999999999,0b5cd828068acb8d8258c0a1566d2bc7,3750.0,low
100910,1.0,0,b138f29c472c7b90ebda8eec37b9422c,40.7717,-73.9518,cb87dadbca78fad02b388dc9e8f25a5b,2250.0,low
100911,3.0,4,666528e985767507d12d936bb5d07b28,40.7957,-73.9705,dd6b488d74624d64a0ba4767d990da83,6100.0,low
100914,1.0,2,0,40.7401,-73.9822,edd073f8dea85637f8b7d589faa7902b,2950.0,high
100920,1.0,3,0,40.7594,-73.9712,932589de9230b697808216774fa26bd4,4800.0,low
100921,1.0,1,eb4a89fa59ccddd7ff88fa63d2848291,40.7061,-74.0111,cf0b808154edeb641c1ed8d24c7f16be,4468.0,low
100922,1.0,1,6fa1138b00d732f49f0433270215f951,40.8713,-73.9148,32396a0a600b721a4a7655d4ddcedc4d,1500.0,high
