# Active bout lengths of zebrafish
# Data provided courtesy of Avni Gandhi, Grigorios Oikonomou, and David Prober, Caltech.
# Data set from experiments published in Avni V. Gandhi, Eric A. Mosser, Grigorios Oikonomou and David A. Prober. (2015). Melatonin is required for the circadian regulation of sleep. Neuron 85, 1193-1199. doi: 10.1016/j.neuron.2015.02.016.
# Mutant fish have a null mutation in arylalkylamine N-acetyltransferase 2 (aanat2).
genotype,bout_length,fish
het,1.0199999999963438,19
het,0.9599999999977626,19
het,1.980000000002633,19
het,0.9600000000028786,19
het,0.9600000000011732,19
het,2.039999999999509,19
het,4.980000000003315,19
het,3.96000000000015,19
het,1.9800000000009277,19
het,1.9799999999992224,19
het,7.9800000000057025,19
het,0.9600000000028786,19
het,10.979999999997858,19
het,1.9799999999992224,19
het,2.9999999999972715,19
het,1.9800000000043383,19
het,4.020000000000437,19
het,0.9600000000028786,19
het,6.0000000000030695,19
het,1.0199999999997544,19
het,1.0199999999980491,19
het,11.999999999994202,19
het,1.0199999999980491,19
het,4.019999999998731,19
het,1.9800000000009277,19
het,4.980000000003315,19
het,0.9600000000045839,19
het,2.0399999999960983,19
het,6.0000000000030695,19
het,1.0199999999946385,19
het,1.0199999999980491,19
het,3.0000000000023874,19
het,6.960000000000832,19
het,6.960000000000832,19
het,4.979999999998199,19
het,7.980000000000587,19
het,2.999999999998977,19
het,7.019999999999413,19
het,3.000000000000682,19
het,4.9799999999999045,19
het,4.019999999998731,19
het,1.0199999999997544,19
het,0.9600000000011732,19
het,2.999999999998977,19
het,2.999999999998977,19
het,1.9800000000009277,19
het,1.9799999999992224,19
het,3.96000000000015,19
het,1.9799999999992224,19
het,3.9600000000018554,19
het,4.9799999999999045,19
het,1.0199999999997544,19
het,1.0200000000014597,19
het,6.960000000000832,19
het,1.0199999999997544,19
het,2.999999999998977,19
het,1.0199999999997544,19
het,1.0199999999997544,19
het,3.000000000000682,19
het,0.9600000000011732,19
het,1.0199999999997544,19
mut,3.0000000000023874,20
mut,9.000000000003752,20
mut,10.019999999996685,20
mut,13.980000000003656,20
mut,10.020000000000095,20
mut,2.039999999999509,20
mut,2.0399999999960983,20
mut,11.999999999994202,20
mut,1.9799999999941065,20
mut,1.0199999999980491,20
mut,4.019999999998731,20
mut,8.999999999998636,20
mut,15.0,20
mut,13.019999999999072,20
mut,16.019999999996344,20
mut,3.000000000005798,20
mut,6.9600000000025375,20
mut,4.9799999999999045,20
mut,7.019999999997708,20
mut,1.0199999999997544,20
mut,0.9600000000028786,20
mut,3.96000000000015,20
mut,1.0199999999963438,20
mut,3.000000000000682,20
mut,12.000000000001023,20
mut,1.0199999999997544,20
mut,9.000000000000341,20
mut,2.999999999998977,20
mut,1.020000000003165,20
mut,0.9600000000045839,20
mut,11.999999999997613,20
mut,22.019999999997708,20
mut,6.000000000001364,20
mut,7.980000000002292,20
mut,8.999999999998636,20
mut,5.999999999999659,20
mut,4.020000000000437,20
mut,24.00000000000034,20
mut,8.039999999999168,20
mut,1.979999999997517,20
mut,1.9799999999992224,20
mut,0.9600000000045839,20
mut,10.979999999994448,20
mut,9.000000000000341,20
mut,1.0199999999963438,20
mut,7.019999999999413,20
mut,0.959999999999468,20
mut,0.9600000000011732,20
mut,0.959999999999468,20
mut,4.98000000000161,20
mut,4.9799999999999045,20
mut,3.96000000000015,20
mut,2.999999999998977,20
mut,2.999999999998977,20
mut,34.979999999999905,20
mut,3.000000000000682,20
mut,3.000000000000682,20
mut,2.999999999998977,20
mut,15.0,20
mut,2.999999999998977,20
mut,4.019999999998731,20
mut,8.999999999998636,20
mut,1.9799999999992224,20
mut,7.980000000000587,20
het,1.020000000003165,22
het,5.039999999998486,22
het,2.040000000001214,22
het,5.999999999997954,22
het,3.000000000005798,22
het,1.0199999999980491,22
het,1.020000000003165,22
het,1.0199999999980491,22
het,4.979999999998199,22
het,1.0199999999997544,22
het,1.0199999999980491,22
het,8.040000000002578,22
het,2.039999999999509,22
het,4.980000000003315,22
het,1.0199999999997544,22
het,2.039999999999509,22
het,3.0000000000023874,22
het,5.03999999999678,22
het,2.039999999994393,22
het,1.0199999999997544,22
het,0.9600000000011732,22
het,19.01999999999873,22
het,3.000000000005798,22
het,4.019999999995321,22
het,1.020000000003165,22
het,3.000000000005798,22
het,1.0199999999946385,22
het,1.0200000000014597,22
het,2.0399999999960983,22
het,2.9999999999972715,22
het,1.9799999999992224,22
het,2.9999999999972715,22
het,1.0199999999997544,22
het,1.0199999999980491,22
het,4.019999999998731,22
het,2.999999999998977,22
het,18.96000000000356,22
het,1.979999999997517,22
het,1.0199999999980491,22
het,14.039999999998827,22
het,4.020000000002142,22
het,2.999999999998977,22
het,3.96000000000015,22
het,5.040000000000191,22
het,1.0200000000014597,22
het,1.9800000000009277,22
het,0.9600000000028786,22
het,0.9599999999977626,22
het,1.9800000000043383,22
het,11.03999999999644,22
het,15.0,22
het,1.9800000000009277,22
het,4.019999999998731,22
het,1.9799999999992224,22
het,1.980000000002633,22
het,4.019999999998731,22
het,1.9799999999992224,22
het,6.000000000001364,22
het,31.019999999999754,22
het,4.9799999999999045,22
het,18.000000000000682,22
het,4.020000000000437,22
het,3.000000000000682,22
het,11.999999999997613,22
het,18.960000000001855,22
mut,2.999999999998977,23
mut,4.9799999999999045,23
mut,9.000000000000341,23
mut,7.020000000004529,23
mut,3.96000000000015,23
mut,1.9800000000009277,23
mut,1.0200000000014597,23
mut,6.959999999997422,23
mut,4.9799999999999045,23
mut,10.980000000001269,23
mut,11.999999999997613,23
mut,1.0199999999980491,23
mut,1.0199999999963438,23
mut,1.020000000003165,23
mut,4.0200000000055525,23
mut,18.000000000000682,23
mut,2.039999999999509,23
mut,1.020000000003165,23
mut,6.9600000000025375,23
mut,7.979999999997176,23
mut,1.9799999999992224,23
mut,12.000000000001023,23
mut,0.9600000000011732,23
mut,1.0199999999963438,23
mut,3.000000000005798,23
mut,1.0199999999946385,23
mut,2.039999999999509,23
mut,1.0199999999997544,23
mut,8.039999999997463,23
mut,4.979999999998199,23
mut,4.9799999999999045,23
mut,3.9600000000035607,23
mut,2.9999999999972715,23
mut,2.999999999998977,23
mut,2.039999999999509,23
mut,1.0199999999997544,23
mut,0.9600000000028786,23
mut,9.960000000001514,23
mut,4.019999999998731,23
mut,3.000000000005798,23
mut,1.9799999999992224,23
mut,1.020000000003165,23
mut,4.980000000003315,23
mut,2.039999999999509,23
mut,9.000000000002046,23
mut,7.0199999999942975,23
mut,2.9999999999972715,23
mut,4.980000000003315,23
mut,2.9999999999972715,23
mut,1.0199999999980491,23
mut,8.99999999999693,23
mut,5.999999999997954,23
mut,21.960000000005948,23
mut,0.9600000000028786,23
mut,2.999999999998977,23
mut,0.9600000000028786,23
mut,1.020000000003165,23
mut,10.020000000000095,23
mut,1.020000000003165,23
mut,2.999999999998977,23
mut,2.999999999998977,23
mut,17.99999999999727,23
mut,2.999999999998977,23
mut,4.979999999998199,23
mut,2.040000000001214,23
mut,17.99999999999727,23
mut,10.979999999999563,23
mut,8.999999999998636,23
mut,2.999999999998977,23
mut,13.97999999999854,23
mut,7.019999999997708,23
mut,13.019999999999072,23
mut,10.020000000000095,23
mut,5.999999999999659,23
mut,6.000000000001364,23
mut,4.9799999999999045,23
mut,5.999999999999659,23
mut,11.999999999999318,23
mut,0.9600000000011732,23
mut,5.999999999999659,23
mut,1.0199999999997544,23
mut,5.040000000000191,23
wt,13.979999999996835,24
wt,7.019999999999413,24
wt,3.0000000000023874,24
wt,32.040000000001214,24
wt,2.999999999998977,24
wt,3.96000000000015,24
wt,4.019999999995321,24
wt,5.03999999999678,24
wt,10.980000000002974,24
wt,4.019999999995321,24
wt,10.980000000001269,24
wt,3.0000000000023874,24
wt,2.040000000001214,24
wt,2.9999999999972715,24
wt,1.9799999999992224,24
wt,1.0199999999963438,24
wt,3.0000000000023874,24
wt,0.9600000000028786,24
wt,5.999999999999659,24
wt,3.9600000000035607,24
wt,1.9799999999992224,24
wt,0.9600000000028786,24
wt,1.9799999999941065,24
wt,4.9799999999999045,24
wt,2.999999999998977,24
wt,0.9600000000028786,24
wt,9.960000000001514,24
wt,1.0199999999963438,24
wt,0.9599999999977626,24
wt,3.0000000000023874,24
wt,2.039999999999509,24
wt,2.0399999999960983,24
wt,10.019999999996685,24
wt,1.0199999999963438,24
wt,1.0199999999963438,24
wt,2.040000000001214,24
wt,1.0199999999997544,24
wt,7.9800000000057025,24
wt,3.9600000000035607,24
wt,4.019999999997026,24
wt,1.0199999999997544,24
wt,6.000000000001364,24
wt,24.000000000002046,24
wt,1.9800000000043383,24
wt,0.9599999999977626,24
wt,1.980000000002633,24
wt,1.9800000000009277,24
wt,2.999999999998977,24
wt,2.039999999999509,24
wt,6.000000000001364,24
wt,3.0000000000023874,24
wt,2.0399999999960983,24
wt,0.9599999999977626,24
wt,3.0000000000023874,24
wt,6.000000000001364,24
wt,7.019999999997708,24
wt,1.9800000000060436,24
wt,2.999999999998977,24
wt,1.0199999999980491,24
wt,5.03999999999678,24
wt,10.019999999996685,24
wt,1.980000000002633,24
wt,1.979999999997517,24
wt,1.0199999999980491,24
wt,2.999999999998977,24
wt,5.999999999999659,24
wt,4.9799999999999045,24
wt,3.96000000000015,24
wt,1.9800000000009277,24
wt,7.980000000000587,24
wt,2.039999999999509,24
wt,2.999999999998977,24
wt,2.039999999999509,24
wt,2.999999999998977,24
wt,7.980000000000587,24
wt,1.0199999999997544,24
wt,3.96000000000015,24
wt,3.96000000000015,24
wt,1.0199999999997544,24
wt,3.96000000000015,24
wt,1.0199999999997544,24
wt,3.96000000000015,24
wt,7.980000000000587,24
wt,0.959999999999468,24
mut,1.0200000000014597,27
mut,5.039999999998486,27
mut,3.9600000000018554,27
mut,11.999999999999318,27
mut,11.999999999994202,27
mut,1.020000000003165,27
mut,0.9600000000011732,27
mut,1.0199999999980491,27
mut,7.0199999999942975,27
mut,1.980000000002633,27
mut,1.0199999999946385,27
mut,1.0200000000014597,27
mut,9.96000000000322,27
mut,3.000000000000682,27
mut,1.980000000002633,27
mut,0.9599999999977626,27
mut,3.0000000000023874,27
mut,11.03999999999644,27
mut,7.980000000000587,27
mut,7.980000000002292,27
mut,1.980000000002633,27
mut,4.979999999998199,27
mut,1.9799999999992224,27
mut,10.979999999997858,27
mut,5.999999999999659,27
mut,8.999999999998636,27
mut,19.020000000000437,27
mut,13.980000000005361,27
mut,4.980000000003315,27
mut,3.0000000000023874,27
mut,0.9600000000011732,27
mut,3.0000000000023874,27
mut,5.999999999999659,27
mut,7.980000000002292,27
mut,8.999999999998636,27
mut,1.0200000000014597,27
mut,0.9599999999977626,27
mut,9.960000000001514,27
mut,1.9800000000009277,27
mut,22.980000000005703,27
mut,19.979999999999905,27
mut,9.96000000000322,27
mut,6.9600000000025375,27
mut,6.960000000000832,27
mut,8.039999999997463,27
mut,8.999999999998636,27
mut,4.980000000003315,27
mut,8.999999999998636,27
mut,7.019999999997708,27
mut,7.019999999999413,27
mut,9.960000000001514,27
mut,35.99999999999966,27
mut,4.019999999998731,27
mut,1.0199999999997544,27
mut,7.980000000000587,27
mut,4.020000000000437,27
mut,12.960000000000491,27
mut,13.98000000000195,27
mut,2.999999999998977,27
mut,1.0199999999997544,27
mut,4.019999999998731,27
mut,3.000000000000682,27
wt,1.9799999999941065,28
wt,5.999999999999659,28
wt,5.03999999999678,28
wt,1.9800000000043383,28
wt,3.0000000000023874,28
wt,4.0200000000055525,28
wt,2.039999999999509,28
wt,1.0199999999963438,28
wt,1.020000000003165,28
wt,2.999999999998977,28
wt,1.0200000000014597,28
wt,1.0199999999963438,28
wt,0.9600000000028786,28
wt,1.0199999999963438,28
wt,0.9600000000045839,28
wt,2.999999999998977,28
wt,1.0199999999997544,28
wt,1.0199999999963438,28
wt,0.9600000000045839,28
wt,13.980000000000246,28
wt,1.979999999997517,28
wt,1.0199999999980491,28
wt,1.9799999999992224,28
wt,0.9600000000028786,28
wt,7.019999999997708,28
wt,1.0199999999980491,28
wt,1.0199999999963438,28
wt,1.020000000003165,28
wt,2.039999999994393,28
wt,8.999999999998636,28
wt,9.000000000002046,28
wt,3.9600000000035607,28
wt,1.0199999999980491,28
wt,1.0200000000014597,28
wt,4.979999999996494,28
wt,9.000000000000341,28
wt,1.0199999999946385,28
wt,1.0200000000014597,28
wt,1.9800000000009277,28
wt,5.999999999997954,28
wt,2.9999999999972715,28
wt,1.0199999999946385,28
wt,1.0200000000014597,28
wt,0.9600000000028786,28
wt,1.0199999999980491,28
wt,1.020000000003165,28
wt,3.9600000000035607,28
wt,1.0199999999980491,28
wt,9.000000000000341,28
wt,10.019999999996685,28
wt,2.999999999998977,28
wt,0.9600000000028786,28
wt,4.980000000003315,28
wt,13.020000000000778,28
wt,7.9800000000057025,28
wt,2.039999999999509,28
wt,1.0199999999997544,28
wt,1.020000000003165,28
wt,1.0199999999980491,28
wt,0.9600000000028786,28
wt,2.999999999998977,28
wt,1.020000000003165,28
wt,1.9800000000043383,28
wt,19.980000000003315,28
wt,6.000000000001364,28
wt,1.0199999999997544,28
wt,5.040000000000191,28
wt,1.0199999999997544,28
wt,5.999999999999659,28
wt,30.0,28
wt,3.000000000000682,28
wt,1.0199999999997544,28
wt,2.039999999999509,28
wt,2.039999999999509,28
wt,3.000000000000682,28
wt,0.9600000000011732,28
wt,9.000000000000341,28
wt,9.000000000000341,28
wt,1.0199999999997544,28
wt,1.0200000000014597,28
wt,1.0199999999963438,29
wt,9.96000000000322,29
wt,1.0199999999963438,29
wt,2.999999999998977,29
wt,1.0199999999980491,29
wt,2.999999999998977,29
wt,3.9600000000035607,29
wt,4.9799999999999045,29
wt,1.0199999999980491,29
wt,2.9999999999972715,29
wt,4.980000000003315,29
wt,1.0199999999963438,29
wt,3.0000000000023874,29
wt,1.9800000000043383,29
wt,1.979999999997517,29
wt,1.020000000003165,29
wt,1.0199999999980491,29
wt,4.979999999998199,29
wt,1.0200000000014597,29
wt,2.0399999999960983,29
wt,1.0199999999946385,29
wt,2.999999999998977,29
wt,0.9600000000045839,29
wt,1.0199999999963438,29
wt,1.9799999999941065,29
wt,1.980000000002633,29
wt,7.0199999999942975,29
wt,2.039999999999509,29
wt,2.0399999999960983,29
wt,1.020000000003165,29
wt,1.9800000000043383,29
wt,5.999999999996248,29
wt,0.9600000000011732,29
wt,0.9600000000028786,29
wt,2.999999999998977,29
wt,1.0199999999980491,29
wt,1.0199999999980491,29
wt,2.039999999999509,29
wt,1.9800000000009277,29
wt,12.000000000002728,29
wt,1.9800000000043383,29
wt,1.0199999999980491,29
wt,4.019999999998731,29
wt,2.039999999994393,29
wt,2.039999999999509,29
wt,1.9800000000043383,29
wt,1.0200000000014597,29
wt,4.020000000002142,29
wt,4.980000000003315,29
wt,1.0199999999997544,29
wt,0.9600000000028786,29
wt,1.9800000000009277,29
wt,0.9600000000045839,29
wt,1.0199999999946385,29
wt,0.9600000000028786,29
wt,0.9599999999977626,29
wt,1.0199999999980491,29
wt,1.0199999999946385,29
wt,3.0000000000023874,29
wt,4.0200000000055525,29
wt,1.9800000000043383,29
wt,12.960000000000491,29
wt,3.96000000000015,29
wt,1.9800000000009277,29
wt,1.9800000000043383,29
wt,1.9800000000009277,29
wt,1.020000000003165,29
wt,3.9600000000035607,29
wt,1.0199999999946385,29
wt,7.980000000000587,29
wt,1.979999999997517,29
wt,1.0199999999980491,29
wt,1.0199999999997544,29
wt,1.9800000000060436,29
wt,1.0199999999997544,29
wt,1.0200000000014597,29
wt,1.0199999999997544,29
wt,4.9799999999999045,29
wt,10.980000000001269,29
wt,1.0199999999997544,29
wt,1.0199999999997544,29
wt,1.0199999999997544,29
wt,4.019999999998731,29
wt,2.999999999998977,29
wt,1.9799999999992224,29
wt,5.999999999999659,29
wt,1.0200000000014597,29
wt,2.039999999999509,29
wt,1.9799999999992224,29
wt,5.040000000000191,29
wt,3.000000000000682,29
wt,1.0199999999997544,29
wt,1.9800000000009277,29
wt,2.999999999998977,29
wt,2.999999999998977,29
wt,4.020000000000437,29
wt,4.020000000000437,29
wt,2.039999999999509,29
wt,0.959999999999468,29
wt,1.0199999999980491,29
wt,4.019999999998731,29
wt,2.9999999999972715,30
wt,27.000000000001023,30
wt,25.98000000000468,30
wt,11.03999999999985,30
wt,2.0399999999960983,30
wt,23.999999999998636,30
wt,9.96000000000322,30
wt,0.9600000000011732,30
wt,0.9600000000045839,30
wt,5.039999999998486,30
wt,6.000000000001364,30
wt,9.000000000003752,30
wt,28.980000000003656,30
wt,2.999999999998977,30
wt,11.03999999999644,30
wt,4.019999999997026,30
wt,3.0000000000023874,30
wt,10.980000000001269,30
wt,0.9600000000028786,30
wt,22.019999999994297,30
wt,4.0200000000055525,30
wt,6.9600000000025375,30
wt,1.0199999999963438,30
wt,4.0200000000055525,30
wt,6.9600000000025375,30
wt,4.9799999999999045,30
wt,12.000000000002728,30
wt,1.9799999999992224,30
wt,4.019999999998731,30
wt,1.020000000003165,30
wt,9.960000000001514,30
wt,5.040000000000191,30
wt,10.980000000001269,30
wt,10.019999999996685,30
wt,2.999999999998977,30
wt,1.0199999999980491,30
wt,2.999999999998977,30
wt,1.9799999999941065,30
wt,12.960000000005607,30
wt,2.9999999999972715,30
wt,1.979999999997517,30
wt,1.0199999999980491,30
wt,9.000000000000341,30
wt,0.959999999999468,30
wt,1.0199999999997544,30
wt,4.019999999998731,30
wt,2.999999999998977,30
wt,5.999999999999659,30
wt,7.020000000001119,30
wt,1.0199999999997544,30
wt,5.999999999999659,30
wt,1.0199999999980491,30
wt,4.020000000000437,30
wt,1.9799999999992224,30
wt,1.0199999999997544,30
wt,8.999999999998636,30
wt,5.040000000000191,30
wt,4.019999999998731,30
wt,0.9600000000011732,30
wt,4.9799999999999045,30
het,4.9799999999999045,33
het,1.0199999999980491,33
het,1.0199999999997544,33
het,0.9600000000028786,33
het,1.0199999999980491,33
het,1.0199999999963438,33
het,7.9800000000057025,33
het,3.0000000000023874,33
het,5.999999999996248,33
het,7.019999999999413,33
het,1.0199999999997544,33
het,1.020000000003165,33
het,4.980000000003315,33
het,0.9600000000028786,33
het,1.0199999999980491,33
het,11.03999999999644,33
het,1.0200000000014597,33
het,4.980000000003315,33
het,25.979999999997858,33
het,16.980000000006044,33
het,1.9800000000009277,33
het,15.0,33
het,19.019999999997026,33
het,8.039999999997463,33
het,5.03999999999678,33
het,3.0000000000023874,33
het,0.9599999999977626,33
het,12.000000000002728,33
het,87.96000000000049,33
het,15.0,33
het,2.999999999998977,33
het,1.0199999999997544,33
het,3.0000000000023874,33
het,2.0399999999960983,33
het,1.020000000003165,33
het,5.999999999997954,33
het,13.020000000002483,33
het,3.9600000000035607,33
het,7.980000000002292,33
het,7.979999999997176,33
het,1.0199999999963438,33
het,8.040000000002578,33
het,10.0200000000018,33
het,0.9600000000028786,33
het,6.000000000001364,33
het,2.999999999998977,33
het,58.01999999999737,33
het,13.980000000000246,33
het,39.00000000000034,33
het,33.00000000000068,33
het,4.019999999998731,33
mut,31.019999999996344,35
mut,7.980000000000587,35
mut,25.020000000000095,35
mut,10.020000000000095,35
mut,2.999999999998977,35
mut,1.0199999999980491,35
mut,10.980000000002974,35
mut,19.01999999999532,35
mut,11.03999999999985,35
mut,4.020000000002142,35
mut,4.980000000003315,35
mut,9.000000000002046,35
mut,5.040000000000191,35
mut,4.020000000000437,35
mut,0.9600000000028786,35
mut,7.0199999999942975,35
mut,19.020000000000437,35
mut,24.96000000000322,35
mut,1.9800000000009277,35
mut,27.9600000000039,35
mut,10.019999999996685,35
mut,5.999999999999659,35
mut,1.0199999999980491,35
mut,2.9999999999972715,35
mut,1.0199999999980491,35
mut,1.0199999999997544,35
mut,9.000000000000341,35
mut,7.020000000002824,35
mut,0.9599999999977626,35
mut,2.9999999999972715,35
mut,2.999999999998977,35
mut,4.980000000003315,35
mut,8.039999999994052,35
mut,7.0199999999942975,35
mut,12.000000000001023,35
mut,0.9600000000028786,35
mut,6.959999999997422,35
mut,10.019999999996685,35
mut,2.9999999999972715,35
mut,0.9600000000045839,35
mut,0.9600000000028786,35
mut,7.019999999997708,35
mut,3.000000000005798,35
mut,10.979999999994448,35
mut,1.0199999999980491,35
mut,8.99999999999693,35
mut,1.0199999999963438,35
mut,10.020000000003506,35
mut,6.960000000005948,35
mut,9.000000000002046,35
mut,1.0199999999997544,35
mut,0.959999999999468,35
mut,7.020000000001119,35
mut,7.980000000000587,35
mut,27.000000000001023,35
mut,3.96000000000015,35
mut,5.999999999999659,35
mut,5.999999999999659,35
mut,15.0,35
mut,1.9800000000009277,35
mut,9.959999999999809,35
mut,17.999999999998977,35
mut,0.959999999999468,35
het,15.0,36
het,4.979999999998199,36
het,11.999999999994202,36
het,27.00000000000273,36
het,10.0200000000018,36
het,12.960000000000491,36
het,24.000000000002046,36
het,1.0199999999997544,36
het,6.959999999997422,36
het,20.03999999999678,36
het,10.979999999997858,36
het,10.020000000000095,36
het,1.020000000003165,36
het,7.980000000000587,36
het,1.0199999999997544,36
het,5.999999999999659,36
het,0.9599999999977626,36
het,4.980000000003315,36
het,1.0199999999963438,36
het,4.0200000000055525,36
het,5.999999999999659,36
het,3.000000000005798,36
het,1.0199999999997544,36
het,0.9599999999977626,36
het,17.03999999999951,36
het,2.0399999999960983,36
het,2.039999999999509,36
het,6.0000000000030695,36
het,1.020000000003165,36
het,13.980000000003656,36
het,0.9600000000045839,36
het,1.0199999999946385,36
het,11.999999999997613,36
het,1.9800000000060436,36
het,7.019999999997708,36
het,2.039999999999509,36
het,1.0199999999997544,36
het,2.999999999998977,36
het,4.020000000000437,36
het,0.959999999999468,36
het,3.000000000000682,36
het,13.019999999997367,36
het,1.0199999999997544,36
het,15.960000000001173,36
het,3.96000000000015,36
het,0.9600000000011732,36
het,0.9600000000011732,36
het,5.999999999999659,36
het,1.0199999999997544,36
het,3.000000000000682,36
het,1.0199999999997544,36
het,1.0199999999997544,36
het,2.039999999999509,36
het,2.039999999999509,36
het,1.0199999999997544,36
het,7.980000000000587,36
het,1.0199999999980491,38
het,1.0199999999963438,38
het,9.96000000000322,38
het,22.019999999997708,38
het,1.020000000003165,38
het,3.96000000000015,38
het,28.979999999996835,38
het,4.019999999998731,38
het,8.999999999998636,38
het,3.96000000000015,38
het,2.040000000001214,38
het,11.03999999999644,38
het,2.9999999999972715,38
het,6.959999999997422,38
het,25.98000000000468,38
het,7.980000000002292,38
het,1.9800000000009277,38
het,3.0000000000023874,38
het,7.020000000004529,38
het,5.999999999999659,38
het,2.039999999994393,38
het,1.0200000000014597,38
het,1.0199999999997544,38
het,6.000000000001364,38
het,4.019999999997026,38
het,0.9600000000028786,38
het,4.9799999999999045,38
het,7.020000000002824,38
het,1.020000000003165,38
het,14.039999999995416,38
het,2.039999999994393,38
het,0.9600000000011732,38
het,1.9799999999992224,38
het,18.960000000001855,38
het,4.019999999995321,38
het,2.039999999999509,38
het,2.040000000001214,38
het,15.960000000002879,38
het,10.019999999996685,38
het,2.039999999994393,38
het,2.039999999999509,38
het,2.999999999998977,38
het,0.9599999999977626,38
het,13.979999999996835,38
het,10.979999999999563,38
het,1.9799999999941065,38
het,13.98000000000195,38
het,12.000000000001023,38
het,2.9999999999972715,38
het,4.019999999995321,38
het,27.000000000001023,38
het,31.979999999999222,38
het,0.9600000000011732,38
het,1.0199999999997544,38
het,7.020000000001119,38
het,1.9799999999992224,38
het,2.999999999998977,38
het,10.980000000001269,38
het,1.9799999999992224,38
het,6.000000000001364,38
het,12.000000000001023,38
het,7.019999999999413,38
het,10.020000000000095,38
het,5.999999999999659,38
het,3.000000000000682,38
het,4.9799999999999045,38
het,1.9799999999992224,38
mut,1.0199999999980491,39
mut,1.9800000000060436,39
mut,0.9600000000028786,39
mut,1.0199999999980491,39
mut,3.000000000005798,39
mut,1.0199999999946385,39
mut,1.0200000000014597,39
mut,1.0199999999997544,39
mut,1.020000000003165,39
mut,0.9599999999977626,39
mut,5.03999999999678,39
mut,1.0199999999963438,39
mut,2.040000000001214,39
mut,1.0199999999997544,39
mut,5.039999999998486,39
mut,1.0199999999946385,39
mut,2.039999999999509,39
mut,2.039999999999509,39
mut,3.000000000005798,39
mut,4.9799999999999045,39
mut,1.0199999999963438,39
mut,0.9600000000028786,39
mut,1.9800000000009277,39
mut,1.0200000000014597,39
mut,1.0199999999980491,39
mut,1.9799999999992224,39
mut,1.9799999999992224,39
mut,1.980000000002633,39
mut,0.9600000000011732,39
mut,3.0000000000023874,39
mut,4.020000000002142,39
mut,2.999999999998977,39
mut,3.0000000000023874,39
mut,2.9999999999972715,39
mut,10.0200000000018,39
mut,3.9600000000035607,39
mut,1.9800000000060436,39
mut,2.999999999998977,39
mut,1.0199999999997544,39
mut,2.999999999998977,39
mut,1.9800000000060436,39
mut,5.040000000000191,39
mut,1.9799999999992224,39
mut,4.0200000000055525,39
mut,5.999999999999659,39
mut,1.020000000003165,39
mut,1.9800000000009277,39
mut,4.020000000000437,39
mut,2.9999999999972715,39
mut,1.0199999999980491,39
mut,1.979999999997517,39
mut,1.0199999999980491,39
mut,3.0000000000023874,39
mut,1.020000000003165,39
mut,0.9600000000045839,39
mut,0.9600000000028786,39
mut,0.9600000000011732,39
mut,2.039999999999509,39
mut,0.9600000000045839,39
mut,7.0199999999942975,39
mut,2.039999999999509,39
mut,1.020000000003165,39
mut,0.9600000000028786,39
mut,1.9799999999992224,39
mut,3.96000000000015,39
mut,1.980000000002633,39
mut,1.0199999999946385,39
mut,1.0199999999980491,39
mut,1.0199999999963438,39
mut,4.020000000000437,39
mut,2.999999999998977,39
mut,2.999999999998977,39
mut,5.039999999998486,39
mut,4.019999999997026,39
mut,0.9600000000028786,39
mut,1.0199999999963438,39
mut,3.000000000005798,39
mut,0.9600000000028786,39
mut,0.9600000000011732,39
mut,1.0199999999963438,39
mut,4.019999999998731,39
mut,1.0199999999997544,39
mut,3.0000000000023874,39
mut,1.980000000002633,39
mut,1.0199999999946385,39
mut,3.000000000000682,39
mut,0.9600000000028786,39
mut,2.040000000001214,39
mut,2.999999999998977,39
mut,2.040000000001214,39
mut,8.039999999997463,39
mut,1.9800000000009277,39
mut,4.98000000000161,39
mut,1.0199999999997544,39
mut,3.000000000000682,39
mut,2.999999999998977,39
mut,1.0199999999997544,39
mut,3.000000000000682,39
mut,15.959999999999468,39
mut,0.9600000000011732,39
mut,1.0199999999997544,39
mut,1.0199999999997544,39
mut,12.000000000001023,39
mut,1.0199999999997544,39
mut,1.0199999999997544,39
mut,1.9800000000009277,39
mut,4.98000000000161,39
mut,1.0199999999997544,39
mut,7.020000000001119,39
mut,0.9600000000011732,39
mut,2.999999999998977,39
mut,3.000000000000682,39
mut,1.980000000002633,39
mut,1.9799999999992224,39
het,1.0200000000014597,40
het,3.000000000005798,40
het,2.999999999998977,40
het,2.040000000001214,40
het,4.9799999999999045,40
het,3.9600000000035607,40
het,9.000000000005457,40
het,3.96000000000015,40
het,1.0199999999980491,40
het,1.979999999997517,40
het,1.0199999999980491,40
het,2.039999999999509,40
het,1.980000000002633,40
het,1.0199999999946385,40
het,1.0199999999980491,40
het,1.0199999999997544,40
het,1.020000000003165,40
het,4.019999999997026,40
het,1.0200000000014597,40
het,4.980000000003315,40
het,1.9800000000009277,40
het,1.979999999997517,40
het,1.9799999999992224,40
het,1.9800000000060436,40
het,1.9800000000009277,40
het,2.9999999999972715,40
het,3.0000000000023874,40
het,1.020000000003165,40
het,0.9600000000028786,40
het,4.019999999998731,40
het,2.039999999994393,40
het,4.020000000000437,40
het,4.020000000000437,40
het,3.0000000000023874,40
het,2.040000000001214,40
het,1.0199999999997544,40
het,1.0200000000014597,40
het,1.9800000000009277,40
het,1.0199999999963438,40
het,1.020000000003165,40
het,2.999999999998977,40
het,1.9799999999992224,40
het,3.96000000000015,40
