,Unnamed: 0,fheight,sheight
913,914,64.63358000000001,67.52548
914,915,66.00036999999999,67.24632
915,916,65.96621,67.21519
916,917,66.49750999999999,67.45383000000001
917,918,66.27176999999999,66.93472
918,919,65.67891999999999,67.6832
919,920,66.86814,66.97218000000001
920,921,66.73495,66.73049
921,922,66.53357,66.75153
922,923,67.05051,67.4346
923,924,67.04958,66.92896
924,925,67.55908000000001,67.49282
925,926,67.58076,66.93944
926,927,67.51942,67.03135
927,928,68.12592,66.91542
928,929,68.57465,66.97758
929,930,68.52484,67.14931999999999
930,931,69.20286,67.53093
931,932,69.7551,67.52202
932,933,69.91868000000001,67.27928
933,934,70.50329,67.56893000000001
934,935,62.835280000000004,67.75773000000001
935,936,63.24504,68.10565
936,937,64.44601999999999,68.49664
937,938,64.31819,68.5851
938,939,64.73521,67.85579
939,940,64.72352,68.60795999999999
940,941,65.97740999999999,68.19156
941,942,65.63739,68.25828
942,943,65.83449,68.15401
943,944,65.87064000000001,68.18623000000001
944,945,66.61001,68.16064
945,946,66.75820999999999,68.6097
946,947,66.77011999999999,68.34391
947,948,67.21373,68.65678
948,949,67.09047,68.51914000000001
949,950,66.93359,67.72093000000001
950,951,68.03851999999999,67.96986
951,952,67.98476,67.75073
952,953,68.25046,68.09745
953,954,68.26078000000001,68.64602
954,955,68.21235,68.2318
955,956,68.54029,68.18244
956,957,68.50469,68.15011
957,958,69.13248,68.13611
958,959,69.21981,68.10048
959,960,69.34385,68.53036999999999
960,961,69.41153,68.37728
961,962,70.25056,68.17652
962,963,69.68641,67.7452
963,964,70.51091,67.93037
964,965,71.29598,68.25872
965,966,72.20218,68.33639000000001
966,967,72.33929,68.27405
967,968,62.91628000000001,69.5816
968,969,63.93525,68.70026999999999
969,970,64.59851,68.93075
970,971,65.47400999999999,68.78663
971,972,65.86399999999999,69.0649
972,973,66.30684000000001,68.99285
973,974,65.77587,68.99516
974,975,66.48385999999999,68.73929
975,976,67.31983000000001,69.47357
976,977,67.39901,69.08391999999999
977,978,67.05939000000001,69.07281
978,979,68.45161,69.62286
979,980,67.7061,69.35683
980,981,68.08389,69.16149
981,982,67.58923,68.81413
982,983,67.80388,68.9529
983,984,69.25919,69.47561
984,985,69.05301999999999,69.5506
985,986,68.70921,69.38889
986,987,69.02788000000001,69.57240999999999
987,988,68.94943,69.37092
988,989,68.81536,68.92229
989,990,69.91801,68.71081
990,991,70.45071999999999,69.2671
991,992,69.96349000000001,68.74473
992,993,69.75787,68.81509
993,994,71.38280999999999,69.47471999999999
994,995,71.08122,69.69306999999999
995,996,72.74936,69.65334
996,997,65.26855,70.46902
997,998,66.01549,70.00607
998,999,65.5142,70.61711
999,1000,65.62374,70.51318
1000,1001,65.92199000000001,69.97204
1001,1002,67.11129,69.92313
1002,1003,66.89726999999999,70.46938
1003,1004,67.94195,69.91923
1004,1005,67.7274,69.71908
1005,1006,67.54999000000001,70.61155
1006,1007,67.96013,70.20868
1007,1008,68.83038,70.27586
1008,1009,69.43916999999999,70.18348
1009,1010,68.55957,70.5115
1010,1011,69.10638,70.50015
1011,1012,70.4814,70.24016999999999
1012,1013,69.92992,70.001
1013,1014,70.04238000000001,70.21726
1014,1015,69.56779,70.20554
1015,1016,71.01077,69.97788
1016,1017,70.62603,70.36632
1017,1018,71.46383,70.38931
1018,1019,71.62111999999999,70.18593
1019,1020,73.87758000000001,70.23168000000001
1020,1021,65.00573,70.74197
1021,1022,66.30354,71.47899
1022,1023,65.86743,71.41695
1023,1024,66.86667,71.20206999999999
1024,1025,67.15958,70.87987
1025,1026,68.06904,71.26557
1026,1027,67.57382,71.41653000000001
1027,1028,67.63354,71.24074
1028,1029,69.41356,71.15528
1029,1030,68.87191999999999,71.20588000000001
1030,1031,69.07779000000001,70.98515
1031,1032,69.81177,71.35642
1032,1033,70.01463000000001,71.21330999999999
1033,1034,69.56649,71.59639
1034,1035,70.25399999999999,71.25854
1035,1036,70.68296,71.53325
1036,1037,70.87874000000001,70.92787
1037,1038,72.45099,71.54786999999999
1038,1039,73.04359000000001,71.07293
1039,1040,74.40915,70.86163
1040,1041,67.40139,72.67319
1041,1042,66.53121999999999,71.77245
1042,1043,68.04593,72.64278
1043,1044,68.82772,72.48159
1044,1045,69.33069,71.9078
1045,1046,70.34676,72.18324
1046,1047,70.173,72.55104
1047,1048,70.80883,72.33861
1048,1049,70.7029,72.07098
1049,1050,72.35959,72.30646999999999
1050,1051,72.3661,72.05185
1051,1052,67.17534,72.75204000000001
1052,1053,67.84045,72.79178
1053,1054,68.9053,73.50605999999999
1054,1055,70.3752,73.68578000000001
1055,1056,71.18523,72.79593
1056,1057,71.41254,73.41049
1057,1058,71.70673000000001,73.02077
1058,1059,72.60072,73.20758000000001
1059,1060,67.57652,74.49237
1060,1061,68.55814000000001,73.81263
1061,1062,70.95019,73.81376
1062,1063,71.99783000000001,73.82642
1063,1064,75.17469,73.81739
1064,1065,73.07157,75.57544
1065,1066,69.92407,77.23474
1066,1067,65.54323000000001,60.05859
1067,1068,72.56260999999999,76.81926999999999
1068,1069,72.15051,66.72684
1069,1070,63.22006,58.79456
1070,1071,73.2645,67.89277
1071,1072,65.81296,61.049459999999996
1072,1073,67.70657,59.816930000000006
1073,1074,66.99681,70.75232
1074,1075,71.33181,68.26774
1075,1076,71.78314,69.30589
1076,1077,70.73836999999999,69.30199
1077,1078,70.30609,67.015
