id,fare_amount,pickup_datetime,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count
3849,12.1,2012-02-08 20:47:00 UTC,-73.98646,40.75605,-73.943382,40.785342,1
3850,7.3,2010-05-08 17:59:58 UTC,-73.988288,40.775055,-74.004638,40.747913,2
3851,10.1,2010-08-12 22:39:37 UTC,-73.966567,40.804232,-73.96246,40.809852,1
3852,4.9,2011-03-19 11:57:00 UTC,-73.98976800000001,40.74034,-74.00406,40.747618,1
3853,14.5,2013-06-16 10:05:02 UTC,-73.984528,40.769798,-73.954882,40.765407,1
3854,6.5,2014-03-29 11:57:00 UTC,-74.00165799999999,40.719657,-74.01381500000001,40.7052,1
3855,3.7,2010-03-25 22:54:17 UTC,-74.007343,40.725756,-74.000617,40.723925,1
3856,25.3,2012-02-26 18:29:00 UTC,-73.78702,40.644532,-73.852227,40.753112,1
3857,24.27,2009-07-24 16:35:00 UTC,-73.952285,40.789828,-73.87127199999999,40.7743,5
3858,6.9,2011-04-06 20:10:00 UTC,-74.00345300000001,40.727753,-73.981172,40.720877,1
3859,8.9,2012-02-29 20:07:35 UTC,-73.983967,40.737574,-73.961478,40.768178000000006,1
3860,21.5,2012-11-24 13:58:00 UTC,-73.992588,40.749654,-73.948861,40.785052,1
3861,11.5,2013-09-26 07:52:51 UTC,-73.990555,40.730312,-73.98479,40.755548,1
3862,8.0,2012-10-10 18:36:00 UTC,-74.007808,40.714802,-74.006628,40.735145,2
3863,6.5,2014-01-16 22:34:12 UTC,-73.99556899999999,40.687785,-73.980788,40.676517,1
3864,4.0,2015-03-09 02:41:35 UTC,-73.9879379272461,40.74106979370117,-73.99134826660156,40.73757553100585,1
3865,5.3,2009-06-23 16:14:56 UTC,-73.969134,40.76461,-73.976566,40.758905,1
3866,20.5,2010-03-22 20:20:00 UTC,0.0,0.0,0.0,0.0,1
3867,7.7,2011-07-06 12:27:00 UTC,-73.970613,40.785990000000005,-73.966337,40.766302,1
3868,5.5,2013-12-21 14:37:00 UTC,-73.989677,40.729917,-73.981732,40.740637,6
3869,16.0,2015-02-21 01:21:18 UTC,-74.00785064697266,40.74637222290039,-73.95868682861328,40.76294708251953,1
3870,10.5,2009-01-19 11:58:15 UTC,-73.976637,40.790825,-73.979589,40.75244,2
3871,9.5,2014-04-01 18:03:00 UTC,-73.99085,40.73049,-74.008157,40.711942,2
3872,21.0,2013-05-18 23:16:00 UTC,-73.994102,40.720046999999994,-73.943105,40.705872,4
3873,9.5,2014-05-29 16:35:00 UTC,-74.001928,40.732972,-74.013162,40.717312,2
3874,5.3,2009-04-27 18:09:39 UTC,-73.95970799999999,40.776554,-73.96060200000001,40.763219,2
3875,6.0,2015-02-12 18:57:46 UTC,-73.98246002197266,40.76688766479492,-73.97116088867188,40.76443481445313,1
3876,17.7,2009-08-24 10:31:00 UTC,-73.99363199999999,40.753985,-73.992533,40.753067,1
3877,5.7,2010-03-16 15:24:00 UTC,-73.968885,40.764325,-73.959458,40.776990000000005,1
3878,6.1,2010-07-20 22:27:00 UTC,-73.949322,40.776913,-73.96429,40.774637,1
3879,23.5,2014-01-12 04:15:00 UTC,-73.95790699999999,40.7178,-73.965355,40.790745,6
3880,16.5,2015-01-31 12:16:45 UTC,-73.96525573730467,40.8035774230957,-73.99354553222656,40.756980895996094,1
3881,5.3,2011-02-17 21:23:28 UTC,-73.989919,40.751763000000004,-74.002736,40.760627,1
3882,18.0,2012-11-03 01:20:42 UTC,-73.99172800000001,40.750738,-73.947287,40.765033,1
3883,12.5,2013-01-01 03:26:00 UTC,-73.989762,40.72965,-73.95279000000001,40.772132,3
3884,57.33,2014-07-10 11:55:00 UTC,-73.986467,40.750427,-73.787225,40.647496999999994,2
3885,16.0,2014-12-08 02:43:00 UTC,-73.989785,40.75691,-73.937802,40.809717,1
3886,11.0,2015-02-01 17:56:07 UTC,-74.01280212402342,40.70264434814453,-73.97990417480467,40.717681884765625,1
3887,4.1,2010-07-18 12:09:44 UTC,-73.97027299999999,40.799271999999995,-73.971462,40.792913,1
3888,6.5,2011-05-24 20:11:00 UTC,-73.949283,40.777715,-73.958318,40.768613,2
3889,10.0,2013-06-26 21:06:01 UTC,0.0,0.0,0.0,0.0,1
3890,11.0,2013-10-11 21:12:00 UTC,-73.96815699999999,40.762440000000005,-73.993222,40.736422,6
3891,9.5,2013-11-16 19:43:00 UTC,0.0,0.0,0.0,0.0,1
3892,12.0,2014-01-07 16:36:00 UTC,-73.981177,40.78155,-73.981528,40.769391999999996,1
3893,7.7,2012-01-04 20:59:00 UTC,-73.97675,40.756337,-73.97452,40.77819,1
3894,7.7,2010-10-04 23:42:58 UTC,-73.967046,40.752828,-73.958998,40.781068,1
3895,10.9,2011-06-01 08:32:17 UTC,-73.976382,40.751525,-73.975073,40.758534999999995,1
3896,52.0,2012-12-21 08:40:37 UTC,-73.98543599999999,40.731355,-73.790442,40.643985,1
3897,12.0,2013-02-17 11:40:05 UTC,-73.982946,40.726909,-73.95971999999999,40.717982,1
3898,4.0,2013-04-29 09:03:37 UTC,-73.97483199999999,40.75575,-73.968455,40.759003,1
3899,3.5,2014-06-25 22:42:00 UTC,-73.975257,40.762177,-73.979687,40.763325,1
3900,8.5,2009-04-29 19:24:38 UTC,-73.979095,40.752328999999996,-73.95108,40.771646999999994,1
3901,6.1,2010-10-05 09:05:00 UTC,-73.912322,40.745952,-73.936852,40.748575,1
3902,8.5,2011-05-21 11:21:24 UTC,-73.965063,40.755878,-73.988249,40.743499,1
3903,13.7,2012-06-12 21:27:41 UTC,-73.969826,40.763455,-73.940888,40.718458,1
3904,6.9,2012-07-21 13:18:00 UTC,-73.994802,40.725840000000005,-73.98521,40.747633,1
3905,5.5,2015-02-26 18:53:34 UTC,-73.97245788574219,40.75993728637695,-73.96319580078125,40.7576560974121,3
3906,7.7,2009-07-31 12:33:21 UTC,-74.012749,40.702195,-74.01512,40.711604,1
3907,4.1,2010-04-24 10:27:00 UTC,-73.983552,40.76762,-73.985075,40.761693,1
3908,4.5,2014-06-11 07:43:29 UTC,0.0,0.0,0.0,0.0,1
3909,6.5,2009-03-10 19:27:00 UTC,-73.975937,40.750088,-73.962327,40.766758,1
3910,10.9,2009-05-08 07:52:00 UTC,-73.931253,40.765805,-73.958105,40.764713,1
3911,5.7,2011-05-25 14:38:51 UTC,-73.992531,40.750818,-74.003776,40.750087,1
3912,4.5,2012-09-07 09:38:26 UTC,-73.99067,40.741529,-73.984654,40.740219,1
3913,4.5,2012-10-20 23:28:00 UTC,-73.982383,40.768595,-73.979955,40.763422,1
3914,7.3,2009-01-28 08:04:10 UTC,0.0,0.0,0.0,0.0,1
3915,9.3,2011-09-11 11:14:41 UTC,-73.988515,40.718699,-73.992233,40.697264000000004,1
3916,10.9,2010-08-24 20:14:11 UTC,-73.992315,40.759093,-73.96361,40.794426,1
3917,6.5,2010-11-22 16:48:00 UTC,-73.96861,40.76141,-73.96135,40.769172,5
3918,11.3,2011-09-14 05:30:24 UTC,-73.972691,40.793760999999996,-74.00350300000001,40.740061,1
3919,14.0,2014-02-27 15:28:00 UTC,-73.958402,40.784467,-73.987158,40.76594,5
3920,8.0,2015-05-02 16:28:34 UTC,-73.95758819580078,40.77387619018555,-73.9375,40.80139541625977,1
3921,18.9,2011-02-01 00:19:50 UTC,-73.980581,40.764943,-73.910197,40.773835999999996,3
3922,25.0,2012-11-17 04:21:00 UTC,-73.987527,40.728712,-73.957357,40.636875,1
3923,5.5,2013-01-07 09:17:00 UTC,-73.965725,40.754467,-73.97022199999999,40.761302,1
3924,6.5,2014-05-04 08:35:00 UTC,-73.99096,40.755957,-73.983815,40.76155,1
3925,7.3,2009-11-11 02:35:00 UTC,-73.989817,40.729572999999995,-73.983795,40.754987,5
3926,6.1,2011-01-03 10:52:18 UTC,-73.97904100000001,40.744554,-73.962014,40.759443,1
3927,57.33,2013-12-11 11:06:55 UTC,-73.789512,40.647006,-73.966738,40.752917,2
3928,13.0,2014-10-10 09:06:00 UTC,-74.00683000000001,40.730216999999996,-73.986362,40.751937,1
3929,10.0,2014-12-13 08:13:27 UTC,-73.981338,40.78256,-73.962111,40.810284,1
3930,9.0,2015-05-02 12:17:59 UTC,-73.96833801269531,40.76504135131836,-73.9791488647461,40.746253967285156,1
3931,8.1,2009-06-03 20:59:00 UTC,-73.99304000000001,40.742632,-73.983255,40.766723,1
3932,9.5,2014-03-28 01:37:00 UTC,-74.00278,40.751377000000005,-73.982967,40.735487,1
3933,7.5,2014-08-24 12:14:00 UTC,-73.982237,40.742995,-73.99710999999999,40.729022,1
3934,4.9,2010-02-25 21:31:38 UTC,-73.953681,40.790578000000004,-73.968183,40.794046,1
3935,8.1,2010-08-07 06:07:30 UTC,-73.965385,40.761611,-73.99135,40.749571,1
3936,4.1,2011-05-19 21:50:00 UTC,-73.99813499999999,40.726108,-73.99884300000001,40.734545000000004,1
3937,9.0,2013-06-23 20:43:46 UTC,-74.005702,40.740767,-73.98425,40.746765,4
3938,11.0,2015-01-28 10:33:02 UTC,-73.96717834472656,40.76910018920898,-73.98019409179686,40.74523544311523,2
3939,7.0,2012-12-31 14:47:00 UTC,-73.997887,40.725840000000005,-73.98227800000001,40.731857,1
3940,5.5,2013-09-17 07:07:30 UTC,-74.00796,40.732743,-74.009905,40.721405,1
3941,4.9,2009-04-02 21:50:00 UTC,-73.98631999999999,40.762057,-73.97819799999999,40.753608,3
3942,6.5,2012-10-10 19:49:00 UTC,-73.98155,40.761167,-73.991078,40.749395,1
3943,13.0,2013-02-05 11:15:00 UTC,-73.994667,40.727562,-73.99207,40.74899,6
3944,6.9,2010-02-17 23:43:00 UTC,-73.987613,40.747912,-73.989592,40.729388,5
3945,5.3,2010-03-28 03:33:00 UTC,-73.984912,40.736457,-73.984912,40.736457,2
3946,7.3,2011-03-23 07:22:00 UTC,-73.987332,40.762495,-74.012757,40.77448,1
3947,7.3,2012-02-04 03:55:00 UTC,-74.000375,40.730108,-74.00159000000001,40.737227000000004,5
3948,4.5,2012-03-04 13:34:34 UTC,-73.978894,40.762602,-73.98129499999999,40.765747999999995,3
3949,29.5,2013-01-31 18:28:00 UTC,-73.982842,40.721346999999994,-73.870665,40.773947,1
3950,9.0,2013-05-27 14:19:11 UTC,-73.99830899999999,40.713723,-74.00581700000001,40.74033,1
3951,4.9,2010-07-30 12:30:05 UTC,-73.990209,40.75591,-73.979585,40.756809000000004,1
3952,6.5,2014-11-17 18:21:35 UTC,-73.96570600000001,40.765423,-73.952986,40.782376,1
3953,10.2,2009-03-28 03:33:18 UTC,-73.99521800000001,40.719875,-74.002843,40.743925,1
3954,8.5,2011-03-08 09:23:00 UTC,-73.974938,40.741987,-73.99634499999999,40.725683000000004,1
3955,6.9,2011-03-25 20:43:00 UTC,-73.980112,40.75786,-73.97997,40.758143,1
3956,7.3,2009-04-21 16:01:14 UTC,-73.993381,40.739909999999995,-74.00732099999999,40.726568,1
3957,4.1,2010-04-07 09:39:00 UTC,-73.984533,40.755428,-73.988058,40.757407,2
3958,5.0,2014-12-21 03:57:24 UTC,-73.996965,40.725653,-73.993893,40.732695,2
3959,5.3,2011-12-08 08:17:00 UTC,-74.003738,40.748292,-73.990838,40.752134999999996,5
3960,13.5,2013-01-22 18:17:28 UTC,-73.985405,40.744482,-73.956925,40.767412,1
3961,4.0,2013-06-18 14:54:41 UTC,-73.96615200000001,40.762257,-73.960738,40.766589,1
3962,10.0,2014-02-04 19:02:00 UTC,-73.96844,40.750662,-73.9519,40.777105,5
3963,5.0,2014-03-11 14:13:15 UTC,-73.972279,40.762546,-73.962365,40.767294,1
3964,23.0,2014-12-20 20:59:48 UTC,-73.962837,40.758082,-74.008048,40.738811,1
3965,8.1,2011-01-08 09:39:07 UTC,-74.003287,40.744115,-74.008915,40.713563,2
3966,9.5,2013-01-17 09:01:12 UTC,-73.989968,40.757146999999996,-73.983073,40.763431,1
3967,6.5,2012-01-20 06:40:18 UTC,-73.955354,40.782927,-73.975851,40.765688,1
3968,2.9,2010-11-17 13:22:08 UTC,-73.893763,40.773031,-73.893456,40.770461,1
3969,12.5,2011-07-01 20:18:00 UTC,-73.921807,40.81969,-73.939053,40.825292,1
3970,7.0,2015-02-03 22:00:08 UTC,-73.98072052001955,40.7644157409668,-73.97852325439453,40.77561569213867,1
3971,20.1,2010-01-24 01:53:00 UTC,-73.98465,40.736468,-73.94793299999999,40.822947,1
3972,6.5,2010-04-22 08:43:00 UTC,-73.955947,40.768662,-73.970148,40.763913,5
3973,9.7,2011-03-08 17:39:00 UTC,-73.963025,40.774246999999995,-73.970907,40.748342,1
3974,7.0,2012-10-16 04:38:00 UTC,-73.96918000000001,40.790696999999994,-73.985027,40.779485,5
3975,5.3,2009-08-18 02:20:00 UTC,-73.950787,40.794534999999996,-73.938823,40.808209999999995,1
3976,8.5,2010-03-08 07:48:56 UTC,-74.003912,40.707909,-73.980876,40.720993,1
3977,13.7,2011-05-06 11:10:00 UTC,-73.985455,40.718058,-73.990868,40.74562,1
3978,7.0,2014-12-03 17:50:00 UTC,-73.958842,40.780592,-73.967045,40.788405,1
3979,6.5,2009-05-05 21:01:34 UTC,-73.983449,40.764466,-73.984774,40.748148,1
3980,9.7,2012-07-24 23:05:00 UTC,-73.96773,40.74909,-73.970558,40.782198,5
3981,16.0,2014-01-04 22:38:00 UTC,-74.001327,40.736816999999995,-73.97348199999999,40.752545,5
3982,8.9,2010-09-02 21:05:28 UTC,-74.005772,40.750769,-74.000056,40.729351,2
3983,4.9,2011-07-07 18:13:10 UTC,-73.985714,40.747282,-73.984935,40.736505,1
3984,7.0,2014-12-21 04:27:00 UTC,-73.99372,40.72912,-73.98206,40.741859999999996,1
3985,18.5,2011-11-20 12:55:15 UTC,-73.8624,40.7689,-73.8094,40.7,1
3986,14.5,2011-06-13 10:51:00 UTC,-73.96546500000001,40.767804999999996,-73.962747,40.810428,1
3987,5.7,2011-11-02 23:25:00 UTC,-73.962473,40.79481,-73.949548,40.785213,1
3988,3.7,2012-05-12 08:32:40 UTC,-73.962254,40.763042,-73.965986,40.768028,1
3989,4.5,2012-06-25 19:53:00 UTC,-73.96862,40.820277000000004,-73.97206800000001,40.820792,1
3990,5.3,2012-05-23 08:43:41 UTC,-74.015013,40.716457,-74.007707,40.714757,1
3991,13.0,2013-02-15 08:57:00 UTC,-73.991577,40.749967,-73.969532,40.75761,1
3992,4.1,2009-01-16 09:24:46 UTC,-73.990337,40.757461,-73.982659,40.766616,2
3993,33.7,2009-10-25 16:05:00 UTC,-73.951365,40.778902,-73.981415,40.653092,5
3994,11.7,2010-04-21 22:21:00 UTC,-73.995918,40.724848,-73.962048,40.773885,1
3995,5.5,2012-11-30 09:21:41 UTC,-73.98695,40.738817,-73.998841,40.743722,1
3996,6.5,2012-12-29 10:08:31 UTC,-73.98053399999999,40.748189,-73.97877700000001,40.762102,1
3997,6.5,2010-05-06 07:13:46 UTC,-73.983636,40.760233,-73.980664,40.774069,1
3998,8.5,2014-12-02 06:27:00 UTC,-73.97738000000001,40.74669,-73.95421999999999,40.77023,1
3999,14.5,2010-07-31 22:24:00 UTC,-73.98445500000001,40.759038000000004,-74.011728,40.707793,2
4000,5.7,2009-07-17 15:59:28 UTC,-73.980532,40.767601,-73.973108,40.761589,1
4001,4.9,2011-06-03 09:47:00 UTC,-73.982615,40.747988,-73.988617,40.753137,1
4002,6.1,2009-05-03 16:59:57 UTC,-73.99539200000001,40.731718,-74.007266,40.742627,1
4003,6.9,2009-10-29 11:29:00 UTC,-73.973703,40.763542,-73.98425300000001,40.758603,5
4004,17.3,2012-02-09 23:49:00 UTC,-73.92437199999999,40.876746999999995,-74.00851999999999,40.744212,1
4005,5.7,2009-12-29 22:37:29 UTC,-73.99769,40.725711,-73.98879000000001,40.721923,1
4006,8.1,2012-07-31 07:56:00 UTC,-73.97075,40.748777000000004,-73.98265699999999,40.760712,5
4007,5.0,2012-09-07 11:37:00 UTC,-73.982428,40.777446999999995,-73.97444200000001,40.788507,5
4008,18.0,2013-05-30 19:35:25 UTC,-73.975217,40.763605,-74.00365500000001,40.718256,1
4009,11.0,2015-02-25 14:17:43 UTC,-73.99095916748048,40.74554443359375,-73.97544860839844,40.74973678588867,1
4010,12.5,2015-03-12 19:30:49 UTC,-73.98094940185547,40.78453063964844,-73.9781723022461,40.76078796386719,1
4011,63.0,2009-10-08 16:33:17 UTC,-73.991938,40.755204,-74.17716,40.691129,1
4012,22.27,2009-12-05 15:51:00 UTC,-73.885363,40.773163000000004,-73.94402,40.81716,1
4013,77.7,2009-05-13 14:10:18 UTC,-73.978178,40.762394,-74.183238,40.688004,2
4014,4.5,2012-05-16 20:30:21 UTC,-73.999,40.739003000000004,-73.996877,40.743675,1
4015,19.5,2015-02-20 09:14:31 UTC,-74.01679229736328,40.70806121826172,-73.98612213134766,40.73994827270508,6
4016,6.9,2010-02-19 07:07:00 UTC,-73.99114499999999,40.750417999999996,-73.97314,40.738358000000005,1
4017,5.3,2010-09-12 19:17:00 UTC,-73.95731500000001,40.765454999999996,-73.952493,40.771862,1
4018,9.5,2013-01-23 17:09:00 UTC,-73.957392,40.770547,-73.97464699999999,40.753902000000004,6
4019,13.0,2015-03-26 12:06:25 UTC,-73.98037719726562,40.751014709472656,-73.95460510253906,40.770591735839844,1
4020,9.7,2010-11-28 03:13:28 UTC,-73.987087,40.733416,-73.95311,40.779894,3
4021,12.0,2012-12-13 23:07:10 UTC,-73.966978,40.756473,-73.995583,40.723384,1
4022,11.0,2013-02-07 11:09:00 UTC,-73.98187,40.766362,-73.984505,40.74993,1
4023,7.5,2013-06-22 16:49:03 UTC,-73.922877,40.826708,-73.98263100000001,40.755905,1
4024,12.0,2014-05-20 11:07:00 UTC,-73.976375,40.775721999999995,-73.96146800000001,40.773977,1
4025,7.5,2015-05-14 02:51:51 UTC,-74.00437927246094,40.74776458740234,-73.99390411376955,40.73276901245117,1
4026,6.1,2009-01-16 14:27:00 UTC,-73.987673,40.747966999999996,-73.975615,40.749118,1
4027,14.1,2009-09-12 10:48:42 UTC,-73.990825,40.750827,-74.016338,40.705426,1
4028,8.0,2015-06-17 12:44:14 UTC,-73.99057006835938,40.73992156982422,-74.00255584716798,40.7237548828125,4
4029,21.7,2009-03-25 01:36:00 UTC,-73.952285,40.781298,-73.957885,40.7196,5
4030,6.1,2010-05-07 14:35:00 UTC,-74.001018,40.741762,-74.008108,40.747958000000004,1
4031,8.1,2010-07-22 02:25:00 UTC,-73.972688,40.764083,-73.945132,40.792662,1
4032,10.0,2014-07-09 22:49:00 UTC,-73.974007,40.764086999999996,-73.960025,40.778946999999995,2
4033,8.9,2010-02-26 17:18:16 UTC,-73.957081,40.777972,-73.966521,40.803216,1
4034,7.3,2011-01-04 19:59:00 UTC,-73.9858,40.757373,-73.998737,40.744615,1
4035,5.0,2013-12-27 11:18:00 UTC,-73.975605,40.789477000000005,-73.96869000000001,40.791216999999996,1
4036,5.7,2010-04-23 00:43:00 UTC,-73.98881800000001,40.734603,-73.997853,40.746072,1
4037,10.5,2010-09-16 09:29:54 UTC,-74.006325,40.74046,-73.982718,40.762584999999994,1
4038,13.5,2015-02-23 09:17:34 UTC,-73.97772979736328,40.74874877929688,-73.95336151123048,40.76477813720703,2
4039,39.5,2015-06-21 20:17:10 UTC,-73.86351013183594,40.76887512207031,-73.98150634765625,40.66290664672852,1
4040,5.3,2012-06-05 07:58:52 UTC,-73.97929,40.747428,-73.984884,40.732455,1
4041,8.5,2012-12-14 22:58:34 UTC,-74.004053,40.750840000000004,-73.98813299999999,40.764195,1
4042,15.0,2013-08-09 19:55:20 UTC,-73.96647800000001,40.770378,-74.003915,40.737442,1
4043,8.1,2009-01-25 21:34:00 UTC,-73.949347,40.776913,-73.965958,40.790022,1
4044,8.5,2012-07-19 20:47:00 UTC,-73.999648,40.733635,-73.973597,40.739015,1
4045,8.5,2009-08-10 13:11:00 UTC,-73.989408,40.756947,-73.96535300000001,40.75837,1
4046,7.7,2011-05-21 20:27:00 UTC,-73.99355,40.721562,-73.981928,40.740559999999995,4
4047,8.5,2012-07-15 03:06:00 UTC,0.0,0.0,0.0,0.0,1
4048,14.0,2012-09-23 22:44:00 UTC,-73.980777,40.780097,-73.984122,40.74028,6
4049,4.0,2014-03-26 21:45:56 UTC,-73.966922,40.794033,-73.966875,40.788713,1
4050,10.5,2014-04-13 00:37:00 UTC,-73.994097,40.726541999999995,-74.008277,40.736212,1
4051,10.1,2009-11-01 00:22:00 UTC,-73.982052,40.765572,-74.003045,40.744184999999995,1
4052,6.5,2010-11-02 06:41:25 UTC,-73.973074,40.749034,-73.992336,40.742821,1
4053,13.3,2011-02-19 18:05:27 UTC,-73.986067,40.760657,-73.991298,40.732477,2
4054,11.3,2012-06-29 19:32:39 UTC,-73.988659,40.759078,-73.977361,40.74922,1
4055,9.0,2014-07-25 11:49:00 UTC,-74.010487,40.717452,-73.99718,40.736795,5
4056,10.0,2015-02-14 18:44:40 UTC,-73.96529388427734,40.80026245117188,-73.94230651855469,40.82244491577149,2
4057,6.9,2010-04-08 08:32:52 UTC,-73.953096,40.776819,-73.97097600000001,40.751115000000006,1
4058,2.5,2010-08-03 08:50:00 UTC,-74.00667800000001,40.732995,-74.006653,40.73298,1
4059,12.0,2013-12-30 08:36:00 UTC,-73.96240300000001,40.773097,-73.98735,40.738645,1
4060,6.9,2010-07-08 08:11:00 UTC,-73.974788,40.718718,-73.98725300000001,40.732422,5
4061,4.5,2011-12-16 14:44:00 UTC,-73.953008,40.772065000000005,-73.953837,40.779657,1
4062,8.5,2012-05-22 18:39:11 UTC,-73.951864,40.773581,-73.975862,40.780457,1
4063,13.0,2013-07-26 10:59:32 UTC,-73.954926,40.76554,-73.94224799999999,40.794871,1
4064,6.5,2010-09-15 18:07:00 UTC,-74.012363,40.71617,-74.17702299999999,40.695168,5
4065,6.9,2012-05-08 03:02:18 UTC,-73.980413,40.760078,-73.978827,40.740542,1
4066,8.5,2013-02-26 22:06:26 UTC,-73.969957,40.752947999999996,-73.981418,40.729043,1
4067,4.5,2013-04-21 10:43:20 UTC,-73.987939,40.733564,-73.98018499999999,40.743829999999996,1
4068,9.7,2011-01-02 11:49:05 UTC,-74.005336,40.725758,-73.984891,40.758479,2
4069,11.5,2014-01-29 19:34:00 UTC,-73.97824,40.734266999999996,-73.994787,40.72059,3
4070,4.5,2012-06-28 21:44:17 UTC,-73.989106,40.742098999999996,-73.98529,40.739059000000005,1
4071,5.7,2012-03-02 19:33:18 UTC,-73.96112600000001,40.760719,-73.954932,40.778331,1
4072,5.5,2013-02-08 00:21:48 UTC,-74.00675799999999,40.735738,-74.00559200000001,40.725648,2
4073,13.5,2014-07-10 11:58:00 UTC,-73.99037,40.75152,-74.00126,40.71887,1
4074,6.1,2009-10-09 03:50:00 UTC,-73.98429200000001,40.745788,-73.965783,40.761225,1
4075,29.8,2012-12-28 13:41:00 UTC,-73.96895500000001,40.754355,-73.8706,40.773777,1
4076,4.1,2009-10-09 17:30:00 UTC,-73.98129,40.768965,-73.98344300000001,40.762246999999995,3
4077,11.0,2012-09-10 20:31:38 UTC,-73.985734,40.740714000000004,-74.008188,40.737906,2
4078,5.7,2010-02-20 20:18:22 UTC,-73.982239,40.768839,-73.988964,40.777184000000005,1
4079,8.5,2010-09-17 17:29:59 UTC,-73.97349799999999,40.748975,-73.98316,40.750357,1
4080,7.7,2011-10-19 19:45:32 UTC,-73.97535500000001,40.749093,-73.98327900000001,40.758726,1
4081,10.1,2009-02-01 02:59:00 UTC,-73.923775,40.752462,-73.870848,40.751975,1
4082,4.9,2009-06-14 14:57:00 UTC,-73.97596,40.780878,-73.988637,40.776907,1
4083,12.5,2012-11-17 14:19:56 UTC,-73.985163,40.722744,-74.00646,40.740516,1
4084,2.5,2012-08-21 14:14:11 UTC,-73.97654,40.758937,-73.976529,40.758998999999996,1
4085,7.5,2013-09-25 11:15:00 UTC,-73.99563,40.764582,-74.001862,40.752427000000004,1
4086,45.0,2009-06-29 12:31:54 UTC,-73.77629300000001,40.645693,-73.77629300000001,40.645693,2
4087,13.7,2011-06-10 00:13:00 UTC,-74.004373,40.741528,-73.957277,40.712005,5
4088,7.7,2011-06-18 09:44:56 UTC,-73.99385500000001,40.75147,-73.97483000000001,40.762067,1
4089,10.5,2012-08-04 01:47:00 UTC,-74.00203499999999,40.732565,-73.96688,40.753397,1
4090,8.0,2013-04-11 23:15:42 UTC,-73.974682,40.754619,-73.99828199999999,40.761072999999996,1
4091,5.3,2009-10-08 21:43:23 UTC,-73.989241,40.758275,-73.976464,40.763451,1
4092,4.1,2011-09-25 03:43:00 UTC,-73.986682,40.747803000000005,-73.986713,40.740623,1
4093,57.33,2014-11-08 06:52:00 UTC,-73.77681,40.64588,-73.987897,40.75618,1
4094,6.1,2009-05-18 08:38:00 UTC,-73.967773,40.7604,-73.951612,40.772675,2
4095,10.1,2009-10-17 09:25:27 UTC,-73.980058,40.734989,-73.947838,40.778888,1
4096,16.9,2009-12-23 10:34:03 UTC,-74.00162900000001,40.735748,-73.960188,40.715578,1
4097,8.5,2012-04-27 21:34:00 UTC,-73.983632,40.75741,-73.98038199999999,40.750027,1
4098,3.3,2009-01-16 19:30:00 UTC,-73.982697,40.745483,-73.97686800000001,40.74346,1
4099,31.85,2009-03-28 10:46:42 UTC,-73.870722,40.773769,-73.98196899999999,40.766405,2
4100,5.3,2009-09-27 09:11:24 UTC,-73.979108,40.749978000000006,-73.990651,40.744147999999996,1
4101,8.1,2009-10-09 22:53:07 UTC,-73.98924,40.757373,-73.97150400000001,40.754605,1
4102,4.9,2010-01-22 20:38:00 UTC,-73.97320699999999,40.753192,-73.96205,40.767663,3
4103,5.7,2010-09-18 10:19:30 UTC,-73.973163,40.755803,-73.872052,40.774454999999996,1
4104,5.3,2012-04-23 21:29:00 UTC,-73.973628,40.743967,-73.98563,40.748727,1
4105,4.0,2013-04-03 21:20:23 UTC,-73.98204,40.746276,-73.981412,40.741059,1
4106,10.0,2013-05-16 15:05:00 UTC,-73.953255,40.788517,-73.9622,40.810757,1
4107,5.3,2009-05-19 22:03:00 UTC,-73.994292,40.726735,-73.97976700000001,40.73977,5
4108,9.7,2011-01-05 09:21:50 UTC,-73.981893,40.732407,-73.971867,40.766484000000005,1
4109,20.0,2013-04-23 20:34:00 UTC,-73.95994,40.713927000000005,-74.00298199999999,40.749417,1
4110,18.1,2009-01-11 11:29:38 UTC,-73.931122,40.765921999999996,-74.00033,40.735428000000006,1
4111,5.7,2010-01-15 11:19:07 UTC,-74.01164200000001,40.703365000000005,-74.015817,40.715302,2
4112,7.3,2010-09-18 19:57:04 UTC,-73.998548,40.745103,-73.992882,40.756037,1
4113,14.5,2011-05-06 00:13:35 UTC,-73.982197,40.778226000000004,-73.988514,40.722773,1
4114,4.5,2011-07-22 05:51:00 UTC,-73.9755,40.7608,-73.9902,40.76,0
4115,5.3,2012-02-02 14:30:48 UTC,-73.984365,40.780024,-73.979118,40.79112,1
4116,9.5,2013-02-21 08:20:00 UTC,-73.96640699999999,40.794682,-73.982262,40.771405,1
4117,6.5,2014-05-23 17:43:57 UTC,-73.94573000000001,40.780159999999995,-73.95313900000001,40.767789,1
4118,69.7,2011-08-13 17:49:36 UTC,-73.7767,40.6454,-73.9059,40.9218,1
4119,6.0,2013-04-21 04:54:47 UTC,-73.977307,40.752055,-73.986892,40.747875,1
4120,5.0,2013-11-14 17:35:42 UTC,-73.969977,40.753152,-73.96505400000001,40.755289000000005,2
4121,5.7,2011-06-03 02:20:00 UTC,-73.99939300000001,40.727137,-73.997013,40.715757,5
4122,16.5,2014-01-31 21:25:03 UTC,-73.992778,40.748644,-73.989299,40.716612,1
4123,11.7,2009-08-22 14:05:00 UTC,-73.99672,40.715,-73.97865,40.758548,2
